call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_AU_DeliveryService_1590919,1,agent,channel1,1,0.0,17.0,Good evening. Welcome to having one customer support. You're speaking with Tom. How can,positive,0.835,False,False,False,False,False
en_AU_DeliveryService_1590919,2,customer,channel2,1,0.0,25.26,"Tom, I'm a bit stressed out and annoyed to be honest with you, I've ordered a TV from",negative,0.8368,True,False,False,False,False
en_AU_DeliveryService_1590919,3,agent,channel1,2,17.0,19.0,I help you today?,neutral,0.8416,False,False,True,False,False
en_AU_DeliveryService_1590919,4,customer,channel2,2,25.26,32.06,"you guys, got a big 75 inch TV, had it delivered, I've opened it up and you're never going to",negative,0.6743,False,False,False,False,False
en_AU_DeliveryService_1590919,5,customer,channel2,3,32.06,33.26,believe what I've found.,neutral,0.6801,False,False,False,False,False
en_AU_DeliveryService_1590919,6,agent,channel1,3,35.0,42.0,"Well, first of all, I'd just like to ask how you day was, but we'll start there and then we'll move into the issue that",neutral,0.8073,False,False,False,False,False
en_AU_DeliveryService_1590919,7,customer,channel2,4,41.26,44.86,"Oh well it's not very good Tom, I'll tell you that much, it's not very good.",negative,0.9203,False,False,False,False,False
en_AU_DeliveryService_1590919,8,customer,channel2,5,45.66,51.42,"So the reason it's not good is because I finally got my TV delivered, I've been waiting,",negative,0.879,False,False,False,False,False
en_AU_DeliveryService_1590919,9,agent,channel1,4,47.0,70.0,I would have absolutely cracked it if that happened to me. No pun intended. But I am extremely sorry that that has,negative,0.9202,False,False,False,False,False
en_AU_DeliveryService_1590919,10,customer,channel2,6,51.42,57.98,it's been on backlog for weeks and weeks and I've had to sit by and be in my new place with no TV,negative,0.6225,False,False,False,False,False
en_AU_DeliveryService_1590919,11,customer,channel2,7,58.62,61.98,"and now it's got a crack in it, can you believe it?",neutral,0.4712,False,False,False,False,False
en_AU_DeliveryService_1590919,12,agent,channel1,5,70.0,82.0,"happened. At Harvey Norman, we pride ourselves on customer service as well as the proficiency of our delivery staff, even though it is by a third party.",positive,0.8364,False,False,False,False,False
en_AU_DeliveryService_1590919,13,agent,channel1,6,82.0,95.0,Just so I can bring up your order and we'll get this sorted right away for you. Could you please tell me what the 18th letter of your email address from last year was?,neutral,0.7741,False,False,True,False,False
en_AU_DeliveryService_1590919,14,agent,channel1,7,95.0,105.0,Great. Thank you very much. And just your postcode ending in one from Queensland.,positive,0.9692,False,False,False,False,False
en_AU_DeliveryService_1590919,15,agent,channel1,8,111.0,122.0,"Perfect. Thanks very much. I appreciate you confirming that. I do understand this is a very frustrating time, particularly as I can see. Yeah, you were on backlog for 12 weeks there.",positive,0.5506,False,False,False,False,False
en_AU_DeliveryService_1590919,16,customer,channel2,8,111.58,129.58,Yeah.,neutral,0.5798,False,False,False,False,False
en_AU_DeliveryService_1590919,17,agent,channel1,9,122.0,137.0,"Yeah, it has been a long time. Before we do get stuck into the issue of the crack in the screen, was everything else okay with it? Did it fit in the space okay? And how was the delivery agent?",neutral,0.6918,False,False,True,False,False
en_AU_DeliveryService_1590919,18,customer,channel2,9,129.58,143.3,"Well, the delivery agent wasn't great because they cracked the screen or someone's cracked",negative,0.9215,False,False,False,False,False
