call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_AU_Finance_1592672,1,agent,channel1,1,0.0,19.16,"Good morning, you've reached Commonwealth Financial Service, this is Danielle speaking,",positive,0.5199,False,False,False,False,False
en_AU_Finance_1592672,2,customer,channel2,1,0.0,29.16,I'm actually calling because I'm interested in applying for an investment loan.,positive,0.5377,False,False,False,False,False
en_AU_Finance_1592672,3,agent,channel1,2,19.16,26.16,how may I help you today?,neutral,0.6737,False,False,True,False,False
en_AU_Finance_1592672,4,agent,channel1,3,26.16,40.52,"Yes, okay, good morning Maria, I'd be able to help you with that of course, so investment",positive,0.9219,False,False,False,False,False
en_AU_Finance_1592672,5,customer,channel2,2,29.16,50.52,I've been looking to expand my portfolio but I'm a bit short on liquid funds at the moment.,neutral,0.7696,False,False,False,False,False
en_AU_Finance_1592672,6,agent,channel1,4,40.52,45.48,"loans are quite popular with our clients looking to grow their portfolios, so just to confirm",positive,0.9063,False,False,False,False,False
en_AU_Finance_1592672,7,agent,channel1,5,45.48,52.48,are you looking to invest in residential property shares or managed funds?,neutral,0.9293,False,False,True,False,False
en_AU_Finance_1592672,8,customer,channel2,3,50.52,52.92,Primarily shares actually.,neutral,0.8918,False,False,False,False,False
en_AU_Finance_1592672,9,agent,channel1,6,52.48,75.4,"Oh look, it's so great that you're looking at diversifying, yeah absolutely, so those",positive,0.9868,False,False,False,False,False
en_AU_Finance_1592672,10,customer,channel2,4,52.92,58.8,I do already have a few properties in Melbourne and Sydney but I do think that there's some,neutral,0.8408,False,False,False,False,False
en_AU_Finance_1592672,11,customer,channel2,5,58.8,61.92,good opportunities in the market right now.,positive,0.9619,False,False,False,False,False
en_AU_Finance_1592672,12,customer,channel2,6,61.92,62.92,You know what I mean?,neutral,0.8266,False,False,False,False,False
en_AU_Finance_1592672,13,customer,channel2,7,62.92,69.08,So especially with some of the mining stocks that are bouncing back if you've been looking,positive,0.7024,False,False,False,False,False
en_AU_Finance_1592672,14,customer,channel2,8,69.08,75.08,at the market.,neutral,0.8976,False,False,False,False,False
en_AU_Finance_1592672,15,agent,channel1,7,75.4,81.88,"mining stocks have definitely made a balance since recent times, but before we do go into",neutral,0.6023,False,False,False,False,False
en_AU_Finance_1592672,16,agent,channel1,8,81.88,88.4,the details can I actually just read about one the other day that there's a lot of gold stores,neutral,0.7647,False,False,False,False,False
en_AU_Finance_1592672,17,agent,channel1,9,88.4,94.64,"that have been found, but yeah sorry, before we do go into details can I just please confirm",neutral,0.6276,False,False,False,False,False
en_AU_Finance_1592672,18,agent,channel1,10,94.64,100.76,"a few things for security purposes, so starting off with can you give me your date of birth",neutral,0.936,False,False,False,False,False
en_AU_Finance_1592672,19,agent,channel1,11,100.76,107.76,please and your current residential address?,neutral,0.885,False,False,True,False,False
en_AU_Finance_1592672,20,customer,channel2,9,105.48,109.76,It's 15th of March 1982.,neutral,0.8974,False,False,False,False,False
en_AU_Finance_1592672,21,agent,channel1,12,107.76,121.64,"Oh perfect, so your are prices, okay great, thank you Maria, now let's talk about the",positive,0.9318,False,False,False,False,False
en_AU_Finance_1592672,22,customer,channel2,10,109.76,115.32,My address is 47 Riverside Drive Turinga Queensland.,neutral,0.9241,False,False,False,False,False
en_AU_Finance_1592672,23,agent,channel1,13,121.64,128.8,"investment loan, so to qualify for an investment loan with us there are several key requirements,",neutral,0.8946,False,False,False,False,False
en_AU_Finance_1592672,24,agent,channel1,14,128.8,133.52,"what we'll need to do first is assess your current financial position, including your",neutral,0.9383,False,False,True,False,False
en_AU_Finance_1592672,25,agent,channel1,15,133.52,139.4,"income, existing assets and any outstanding debts, do you currently have an income from",neutral,0.9021,False,False,False,False,False
en_AU_Finance_1592672,26,customer,channel2,11,135.08,145.76,"Oh yes, I work full-time as a pharmacist in Tawang.",positive,0.5947,False,False,False,False,False
en_AU_Finance_1592672,27,agent,channel1,16,139.4,158.04,"employment or a business, okay excellent, so stable employment definitely works in",positive,0.9243,False,False,False,False,False
en_AU_Finance_1592672,28,customer,channel2,12,145.76,150.72,I've been there for about eight years now so my income is pretty stable.,positive,0.7888,False,False,False,False,False
en_AU_Finance_1592672,29,customer,channel2,13,150.72,154.48,"I earn around 110,000 a year before tax.",neutral,0.6988,False,False,False,False,False
en_AU_Finance_1592672,30,agent,channel1,17,158.04,163.44,"your favour, what we'll need is also to look at your existing asset, so you mentioned you",neutral,0.8102,False,False,False,False,False
en_AU_Finance_1592672,31,agent,channel1,18,163.44,185.4,"have some properties in Melbourne and in Sydney,",neutral,0.9346,False,False,False,False,False
en_AU_Finance_1592672,32,customer,channel2,14,166.08,168.36,"Yeah, that's right.",positive,0.5415,False,False,False,False,False
en_AU_Finance_1592672,33,customer,channel2,15,168.36,174.84,So I've got a two bedroom unit in Brunswick that's tenanted and a townhouse in Paramatta,neutral,0.9324,False,False,False,False,False
en_AU_Finance_1592672,34,customer,channel2,16,174.84,177.96,that's also bringing in a rental income.,neutral,0.8659,False,False,False,False,False
en_AU_Finance_1592672,35,customer,channel2,17,177.96,183.76,Both are mortgaged but the loans are being covered by the rent plus a big extra.,neutral,0.7977,False,False,False,False,False
en_AU_Finance_1592672,36,agent,channel1,19,185.96,189.4,"so that's good to hear, so the fact that you're already servicing investment property",positive,0.8274,False,False,False,False,False
en_AU_Finance_1592672,37,agent,channel1,20,189.4,194.6,"shows you understand the responsibilities involved, now for an investment loan specifically",neutral,0.7668,False,False,False,False,False
en_AU_Finance_1592672,38,agent,channel1,21,194.6,200.04,"for shares we typically lend up to 70% of the value of the investment, so this can",neutral,0.8416,False,False,False,False,False
en_AU_Finance_1592672,39,customer,channel2,18,195.08,216.36,"Okay, that makes sense.",positive,0.6603,False,False,False,False,False
en_AU_Finance_1592672,40,agent,channel1,22,200.04,205.0,"vary depending on the type of shares you're looking at, so for example Maria, the blue",neutral,0.9178,False,False,False,False,False
en_AU_Finance_1592672,41,agent,channel1,23,205.0,210.52,"chip ASX companies like BHP, ComBank, all words, they generally allow for higher",neutral,0.7603,False,False,False,False,False
en_AU_Finance_1592672,42,agent,channel1,24,210.6,213.24,"lending ratios compared to the smaller cap stocks,",neutral,0.8643,False,False,False,False,False
en_AU_Finance_1592672,43,customer,channel2,19,216.36,223.68,I was actually looking at expanding my holdings in some of the big miners like BHP or Fortescue,neutral,0.6144,False,False,False,False,False
en_AU_Finance_1592672,44,customer,channel2,20,224.68,228.16,Maybe some of the big banks.,neutral,0.8268,False,False,False,False,False
en_AU_Finance_1592672,45,customer,channel2,21,228.16,229.84,What sort of interest rates are we talking about?,neutral,0.8769,False,False,False,False,False
en_AU_Finance_1592672,46,agent,channel1,25,230.6,234.92,"yeah great choices with the blue chips, you know they're definitely safer there,",positive,0.9588,False,False,False,False,False
en_AU_Finance_1592672,47,agent,channel1,26,234.92,242.6,so currently our investment loan rates for shares start around 7.85% per annum for variable,neutral,0.918,False,False,False,False,False
en_AU_Finance_1592672,48,agent,channel1,27,242.6,248.76,"rate loans, look if you prefer a fixed rate for certainty we have three year fixed options",neutral,0.8079,False,False,False,False,False
en_AU_Finance_1592672,49,agent,channel1,28,248.76,255.24,at around 7.45% though these rates are subject to change and depend on your individual,neutral,0.9165,False,False,False,False,False
en_AU_Finance_1592672,50,customer,channel2,22,254.68,264.88,So about 7.85% variable that's a bit higher than my property loans but I suppose that's,neutral,0.7778,False,False,False,False,False
en_AU_Finance_1592672,51,agent,channel1,29,255.24,257.24,"circumstances and the loan amount,",neutral,0.8895,False,False,False,False,False
en_AU_Finance_1592672,52,customer,channel2,23,264.88,266.56,"because shares are more volatile, right?",neutral,0.6616,False,False,False,False,False
en_AU_Finance_1592672,53,agent,channel1,30,267.16,272.6,"exactly right, Maria, look shares are considered a higher risk security compared to properties,",neutral,0.692,False,False,False,False,False
en_AU_Finance_1592672,54,agent,channel1,31,272.6,278.36,"so the rates reflect that, however if you're interested in sorry if you're investing",neutral,0.7608,False,False,False,False,False
en_AU_Finance_1592672,55,agent,channel1,32,278.36,283.48,"in quality companies with good dividend yields, many of our clients find the returns",positive,0.9327,False,False,False,False,False
en_AU_Finance_1592672,56,agent,channel1,33,283.56,288.92,"more than compensate for the slightly higher interest rate, plus you can claim the interest",neutral,0.7898,False,False,False,False,False
en_AU_Finance_1592672,57,customer,channel2,24,283.68,296.84,"Yes, that's what my accountant mentioned.",neutral,0.7906,False,False,False,False,False
en_AU_Finance_1592672,58,agent,channel1,34,288.92,291.64,"as a tax deduction against your investment income,",neutral,0.753,False,False,False,False,False
en_AU_Finance_1592672,59,customer,channel2,25,296.84,300.28,"Speaking of dividends, can you tell me about repayment terms?",neutral,0.9114,False,False,False,False,False
en_AU_Finance_1592672,60,customer,channel2,26,300.28,303.96,I'd really like to keep my cash flow as flexible as possible.,positive,0.8539,False,False,False,False,False
en_AU_Finance_1592672,61,agent,channel1,35,304.92,308.84,"absolutely, so we offer quite a bit of flexibility with our investment loans,",positive,0.8066,False,False,False,False,False
en_AU_Finance_1592672,62,agent,channel1,36,309.4,316.52,"you can choose interest only repayments for up to 10 years, which keeps your monthly payments",neutral,0.8575,False,False,False,False,False
en_AU_Finance_1592672,63,customer,channel2,27,313.68,340.08,"Okay, look, I would say that the interest only option sounds appealing.",positive,0.6615,False,False,False,False,False
en_AU_Finance_1592672,64,agent,channel1,37,316.52,322.92,"lower and maximizes your cash flow, after that period so after the 10 years the loan converts",neutral,0.66,False,False,False,False,False
en_AU_Finance_1592672,65,agent,channel1,38,322.92,329.72,"to principal and interest repayments, alternatively you can opt for principal and interest from the",neutral,0.8808,False,False,False,False,False
en_AU_Finance_1592672,66,agent,channel1,39,329.72,332.44,"start if you prefer to pay down the loan faster,",neutral,0.7502,False,False,False,False,False
en_AU_Finance_1592672,67,customer,channel2,28,340.08,343.28,"What would the repayments look like if I borrowed, say, 150K?",neutral,0.7817,False,False,False,False,False
en_AU_Finance_1592672,68,agent,channel1,40,344.36,348.36,"yeah let me just um please sorry just give me a moment I'll calculate that for you,",neutral,0.6811,False,False,False,False,False
en_AU_Finance_1592672,69,agent,channel1,41,349.48,358.36,"so at 7.85% on the principal of $150,000 with interest only repayments you'd be looking at",neutral,0.8623,False,False,False,False,False
en_AU_Finance_1592672,70,agent,channel1,42,358.36,366.84,"approximately $980 per month or about $11,700 per year, now keep in mind that's just the interest",neutral,0.8643,False,False,False,False,False
en_AU_Finance_1592672,71,agent,channel1,43,366.84,383.0,"component and it's tax deductible, that's correct so with our variable rate loans you can make",neutral,0.5643,False,False,False,False,False
en_AU_Finance_1592672,72,customer,channel2,29,371.08,376.88,"Yeah, you know what, thinking about it, it's actually quite manageable and I assume I can",positive,0.862,False,False,False,False,False
en_AU_Finance_1592672,73,customer,channel2,30,376.88,381.08,"make extra payments, right, if the dividends are good.",neutral,0.5864,False,False,False,False,False
en_AU_Finance_1592672,74,customer,channel2,31,381.08,404.08,"Yeah, look, the variable rate with flexibility sounds better for what I need.",positive,0.5466,False,False,False,False,False
en_AU_Finance_1592672,75,agent,channel1,44,383.08,389.88,"unlimited additional repayments without penalty, if you go with a fixed rate there are generally",neutral,0.8456,False,False,False,False,False
en_AU_Finance_1592672,76,agent,channel1,45,389.88,403.64,some restrictions but we can discuss those options in more detail if you are interested,neutral,0.7486,False,False,False,False,False
en_AU_Finance_1592672,77,customer,channel2,32,404.08,409.08,"Now, I wanted to ask you about something else if that's okay.",neutral,0.8691,False,False,False,False,False
en_AU_Finance_1592672,78,customer,channel2,33,409.08,415.08,Can you give me any updates on the stock performance of some specific companies?,neutral,0.899,False,False,False,False,False
en_AU_Finance_1592672,79,agent,channel1,46,413.32,415.64,so,neutral,0.4841,False,False,False,False,False
en_AU_Finance_1592672,80,customer,channel2,34,415.08,424.08,"I'm particularly interested in BHP, Fortescue Minerals, sorry Fortescue Metals and also A&Z Bank, that's right.",positive,0.793,False,False,False,False,False
en_AU_Finance_1592672,81,agent,channel1,47,425.32,429.72,yeah so I can certainly understand why you'd want that information Maria but I need to be up front,neutral,0.7705,False,False,False,False,False
en_AU_Finance_1592672,82,agent,channel1,48,429.72,434.76,"with you, as a lending specialist I'm not a licensed financial advisor so I can't provide",negative,0.6858,False,False,False,False,False
en_AU_Finance_1592672,83,agent,channel1,49,434.76,441.24,"specific investment advice or detailed stock analysis, what I can tell you is that we have",neutral,0.735,False,False,False,False,False
en_AU_Finance_1592672,84,customer,channel2,35,439.08,457.08,"Oh, I see, okay, so you can't tell me if it's a good time to buy, right?",neutral,0.6571,False,False,False,False,False
en_AU_Finance_1592672,85,agent,channel1,50,441.24,447.72,resources available through our online banking platform where you can access real-time market data,neutral,0.7062,False,False,False,False,False
en_AU_Finance_1592672,86,agent,channel1,51,447.72,450.76,"and stock prices for all ASX listed companies,",neutral,0.9053,False,False,False,False,False
en_AU_Finance_1592672,87,agent,channel1,52,457.72,463.24,"no unfortunately not as that would be financial advisor and not qualified to provide that,",negative,0.8663,False,False,False,False,False
en_AU_Finance_1592672,88,agent,channel1,53,463.24,468.12,"however I can definitely point you in the right direction for monitoring your investments,",positive,0.4938,False,False,True,False,False
en_AU_Finance_1592672,89,agent,channel1,54,468.84,484.04,have you used the Comsec app or the ASX website before?,neutral,0.9334,False,False,True,False,False
en_AU_Finance_1592672,90,customer,channel2,36,470.08,480.08,"Yeah, I've used Consec a bit, but I'm not really across all the features.",neutral,0.7924,False,False,False,False,False
en_AU_Finance_1592672,91,customer,channel2,37,480.08,483.08,How do I monitor stock updates regularly?,neutral,0.9206,False,False,False,False,False
en_AU_Finance_1592672,92,customer,channel2,38,483.08,488.08,"I don't want to be checking it every five minutes, but I do want to stay informed.",neutral,0.6962,False,False,False,False,False
en_AU_Finance_1592672,93,agent,channel1,55,488.92,493.88,"Yep that's an excellent question, look there are several ways to stay on top of your investments",positive,0.9523,False,False,False,False,False
en_AU_Finance_1592672,94,agent,channel1,56,493.96,498.68,"without it becoming a full-time job, first through your Comsec platform you can set up",neutral,0.9073,False,False,False,False,False
en_AU_Finance_1592672,95,agent,channel1,57,498.68,505.32,"price alerts for specific stocks, so for example you can get a notification if BHP drops below or",neutral,0.9038,False,False,False,False,False
en_AU_Finance_1592672,96,customer,channel2,39,499.08,512.08,That sounds really useful.,positive,0.9648,False,False,False,False,False
