call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_CA_RealEstate_1590625,1,customer,channel2,1,0.0,20.56,"Hi, there. I'm just calling to inquire about some of your apartments over in the Osborne",neutral,0.8768,False,False,False,False,False
en_CA_RealEstate_1590625,2,agent,channel1,1,0.0,22.0,"Hello, this is Liz speaking.",neutral,0.7373,False,False,False,False,False
en_CA_RealEstate_1590625,3,customer,channel2,2,20.56,35.96,"neighborhood. Okay, so I'm looking for somewhere that is not going to jump in price. And I'm",neutral,0.6907,False,False,False,False,False
en_CA_RealEstate_1590625,4,agent,channel1,2,22.0,24.0,"Oh, wonderful.",positive,0.9689,False,False,False,False,False
en_CA_RealEstate_1590625,5,agent,channel1,3,24.0,25.0,Great.,positive,0.8796,False,False,False,False,False
en_CA_RealEstate_1590625,6,agent,channel1,4,25.0,28.0,So tell me a little bit about what you're looking for.,neutral,0.8398,False,False,False,False,False
en_CA_RealEstate_1590625,7,customer,channel2,3,35.96,40.68,"looking to stay somewhere for about three years. And so, for example, where I am right",neutral,0.8693,False,False,False,False,False
en_CA_RealEstate_1590625,8,customer,channel2,4,40.68,45.6,now is they're talking about doing a bunch of building maintenance and renovations.,neutral,0.7427,False,False,False,False,False
en_CA_RealEstate_1590625,9,customer,channel2,5,45.6,49.32,And so they're already projecting that they're going to jump the rent in a couple months.,neutral,0.4895,False,False,False,False,False
en_CA_RealEstate_1590625,10,customer,channel2,6,49.44,55.04,I am not about that. I have a pretty solid budget scheduled plan. And so I want somewhere,neutral,0.6578,False,False,False,False,False
en_CA_RealEstate_1590625,11,agent,channel1,5,55.0,84.0,"Okay, got it.",neutral,0.6025,False,False,False,False,False
en_CA_RealEstate_1590625,12,customer,channel2,7,55.04,59.76,"that's going to be consistent for at least the next three years. And price wise, I'm looking",neutral,0.5407,False,False,False,False,False
en_CA_RealEstate_1590625,13,customer,channel2,8,59.76,65.72,"at like, I prefer, I prefer a two bedroom, but I don't think that's realistic. So at",negative,0.5333,False,False,False,False,False
en_CA_RealEstate_1590625,14,customer,channel2,9,65.72,74.44,"least a one bedroom around, like under 2000, like 1200 is my magic number. But realistically,",neutral,0.6708,False,False,False,False,False
en_CA_RealEstate_1590625,15,customer,channel2,10,74.44,80.08,"up to 2000 a month, that does already include most utilities.",neutral,0.8291,False,False,False,False,False
en_CA_RealEstate_1590625,16,agent,channel1,6,85.0,92.0,"Okay, so we definitely have some stock based off of what you're looking into.",neutral,0.6748,False,False,False,False,False
en_CA_RealEstate_1590625,17,agent,channel1,7,92.0,95.0,So you mentioned Osborn Village area.,neutral,0.9469,False,False,False,False,False
