call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_CA_Banking_1592237,1,agent,channel1,1,0.0,16.76,"Thank you for calling the Bank of Ottawa, my name is Joelle, customer support analyst.",positive,0.7158,False,False,False,False,False
en_CA_Banking_1592237,2,customer,channel2,1,0.0,26.0,"Well, my name is Dorothy Brown and I currently have a credit card with your bank.",neutral,0.8733,False,False,False,False,False
en_CA_Banking_1592237,3,agent,channel1,2,16.76,18.76,How can I help you today?,neutral,0.7191,False,False,True,False,False
en_CA_Banking_1592237,4,customer,channel2,2,26.0,34.0,Would it be possible for me to open a checking account that I could link to this card?,neutral,0.9221,False,False,False,False,False
en_CA_Banking_1592237,5,customer,channel2,3,34.0,40.0,Or I suppose you have to look up and see if my information is there at all.,neutral,0.8266,False,False,False,False,False
en_CA_Banking_1592237,6,customer,channel2,4,40.0,54.0,So let's start with that.,neutral,0.8293,False,False,False,False,False
en_CA_Banking_1592237,7,agent,channel1,3,41.76,44.76,"Sure, I just need your date of birth.",neutral,0.8035,False,False,False,False,False
en_CA_Banking_1592237,8,agent,channel1,4,46.76,53.76,Can I get your date of birth?,neutral,0.9326,False,False,True,False,False
en_CA_Banking_1592237,9,customer,channel2,5,54.0,74.0,Here's my card number 760-132-598.,neutral,0.9365,False,False,False,False,False
en_CA_Banking_1592237,10,agent,channel1,5,67.76,72.76,"Okay, thank you very much. I also just need your date of birth to be able to confirm with our security, please.",positive,0.5816,False,False,False,False,False
en_CA_Banking_1592237,11,customer,channel2,6,74.0,93.0,"Okay, 2856.",neutral,0.8064,False,False,False,False,False
en_CA_Banking_1592237,12,agent,channel1,6,76.76,88.76,"Okay, thank you very much. I see you have an account with us under the credit card and you're looking to open up a new checking account.",positive,0.6487,False,False,False,False,False
en_CA_Banking_1592237,13,agent,channel1,7,88.76,90.76,We can definitely help you with that today.,positive,0.7354,False,False,False,False,False
en_CA_Banking_1592237,14,customer,channel2,7,93.0,98.0,"Well, first of all, how does that work?",neutral,0.5099,False,False,False,False,False
en_CA_Banking_1592237,15,customer,channel2,8,98.0,107.0,"If I use the credit card, could I make it go to the checking account?",neutral,0.9251,False,False,False,False,False
en_CA_Banking_1592237,16,agent,channel1,8,106.76,123.76,"Well, basically what we're going to do is that we're going to open up a new checking account, which that allows you to draw money from it.",neutral,0.7448,False,False,False,False,False
en_CA_Banking_1592237,17,customer,channel2,9,107.0,112.0,Or do I have to have two cards or do I have to have a different number?,neutral,0.9275,False,False,False,False,False
en_CA_Banking_1592237,18,customer,channel2,10,112.0,114.0,How does that work?,neutral,0.8123,False,False,False,False,False
en_CA_Banking_1592237,19,customer,channel2,11,114.0,143.0,I'll just link it up.,neutral,0.8135,False,False,False,False,False
en_CA_Banking_1592237,20,agent,channel1,9,123.76,126.76,The card that you currently have is just a credit card.,neutral,0.8044,False,False,False,False,False
en_CA_Banking_1592237,21,agent,channel1,10,126.76,135.76,"This new checking account will be able to be linked to the credit card, meaning that you're able to make payments from your checking account to your credit card.",neutral,0.6688,False,False,False,False,False
en_CA_Banking_1592237,22,agent,channel1,11,135.76,142.76,But it will have another card itself because it's going to be a debit card.,neutral,0.844,False,False,False,False,False
en_CA_Banking_1592237,23,agent,channel1,12,142.76,144.76,So you're going to have two cards.,neutral,0.8922,False,False,False,False,False
en_CA_Banking_1592237,24,customer,channel2,12,144.0,161.0,"So can I use this new card,",neutral,0.9069,False,False,False,False,False
en_CA_Banking_1592237,25,agent,channel1,13,144.76,155.76,"But with the checking account, you will be able to pay your credit card much quicker and be able to show up and have that available credit a lot faster than you would normally.",positive,0.7912,False,False,False,False,False
en_CA_Banking_1592237,26,agent,channel1,14,155.76,174.76,"Yes, so the way that a checking account works on a debit account, the way that it works is that it draws money only that you have.",neutral,0.8567,False,False,False,False,False
en_CA_Banking_1592237,27,customer,channel2,13,161.0,166.0,this new checking account at the machines in the stores?,neutral,0.9592,False,False,False,False,False
en_CA_Banking_1592237,28,customer,channel2,14,166.0,195.0,No.,neutral,0.561,False,False,False,False,False
en_CA_Banking_1592237,29,agent,channel1,15,174.76,179.76,It doesn't have any credit options unless you're using it for online purchases.,neutral,0.6664,False,False,False,False,False
en_CA_Banking_1592237,30,agent,channel1,16,179.76,184.76,"This one is a debit credit card, but only in the sense of online purchases.",neutral,0.8794,False,False,False,False,False
en_CA_Banking_1592237,31,agent,channel1,17,184.76,189.76,So it still only takes money from your account that you currently have available.,neutral,0.7627,False,False,False,False,False
en_CA_Banking_1592237,32,agent,channel1,18,189.76,194.76,It does not take any money that you don't already have.,neutral,0.6662,False,False,False,False,False
en_CA_Banking_1592237,33,customer,channel2,15,196.0,202.0,That's good to know because I'm trying to cut down on my expenses.,positive,0.748,False,False,False,False,False
en_CA_Banking_1592237,34,customer,channel2,16,202.0,217.0,"And I realize that a credit card is necessary because when you go to a hotel or some other places, they only take credit.",neutral,0.701,False,False,False,False,False
en_CA_Banking_1592237,35,agent,channel1,19,214.76,225.76,"Well, I can't speak for all the hotels or different things like that.",neutral,0.6586,False,False,False,False,False
en_CA_Banking_1592237,36,customer,channel2,17,217.0,224.0,"I don't think that that's right, but is that true?",negative,0.5657,False,False,False,False,False
en_CA_Banking_1592237,37,customer,channel2,18,224.0,226.0,That's a good question.,positive,0.8714,False,False,False,False,False
en_CA_Banking_1592237,38,agent,channel1,20,225.76,235.76,"But from my own experience, a lot of times they do require credit cards specifically to be able to make security deposits or things of such of that nature.",neutral,0.7186,False,False,False,False,False
en_CA_Banking_1592237,39,customer,channel2,19,226.0,234.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False
en_CA_Banking_1592237,40,customer,channel2,20,234.0,244.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False
en_CA_Banking_1592237,41,agent,channel1,21,235.76,242.76,"So without that ability, it becomes very hard to be able to travel or anything else using a hotel.",negative,0.6864,False,False,False,False,False
en_CA_Banking_1592237,42,agent,channel1,22,242.76,268.76,"There are options such as Airbnb's, which don't require credit credit card to be able to make a purchase for a stay.",neutral,0.8509,False,False,False,False,False
en_CA_Banking_1592237,43,customer,channel2,21,244.0,262.0,"Okay, another interesting point that I was trying to figure out is,",positive,0.7915,False,False,False,False,False
en_CA_Banking_1592237,44,customer,channel2,22,262.0,269.0,"is there a monthly maintenance fee on this card, this checking account card?",neutral,0.9175,False,False,False,False,False
en_CA_Banking_1592237,45,agent,channel1,23,268.76,276.76,"No, you're actually...",neutral,0.728,False,False,False,False,False
en_CA_Banking_1592237,46,customer,channel2,23,269.0,273.0,Or is the maintenance fee on the credit card?,neutral,0.902,False,False,False,False,False
en_CA_Banking_1592237,47,customer,channel2,24,273.0,276.0,How do I pay them?,neutral,0.8169,False,False,False,False,False
en_CA_Banking_1592237,48,agent,channel1,24,276.76,282.76,"Yeah, so for the credit card, there is an annual fee that we do offer that you already had available.",neutral,0.9002,False,False,False,False,False
en_CA_Banking_1592237,49,agent,channel1,25,282.76,285.76,"In terms of the checking account, you're actually in luck.",positive,0.8596,False,False,False,False,False
en_CA_Banking_1592237,50,agent,channel1,26,285.76,290.76,There is no annual fee with our card or even a monthly fee.,neutral,0.844,False,False,False,False,False
en_CA_Banking_1592237,51,agent,channel1,27,290.76,300.76,"We are a no fees bank, which means that you don't have to pay anything for maintaining your balance with us or your account with us.",positive,0.701,False,False,False,False,False
en_CA_Banking_1592237,52,customer,channel2,25,299.0,319.0,"Okay, so what kind of security do you have in this account?",neutral,0.9224,False,False,False,False,False
en_CA_Banking_1592237,53,agent,channel1,28,300.76,305.76,So it's a feature that we offer that the majority of banks don't offer.,neutral,0.6868,False,False,False,False,False
en_CA_Banking_1592237,54,agent,channel1,29,305.76,319.76,So it gives you the freedom to know that banking with us doesn't cost your money.,neutral,0.6056,False,False,False,False,False
en_CA_Banking_1592237,55,customer,channel2,26,319.0,330.0,"So if I was to do it online banking or on my phone banking, what type of security do you have for this account?",neutral,0.8978,False,False,False,False,False
en_CA_Banking_1592237,56,agent,channel1,30,319.76,341.76,"Yeah, so our online banking and our mobile apps that we offer, which you can use directly from your smartphone, all have one of the top line security features that we offer.",positive,0.7695,False,False,False,False,False
en_CA_Banking_1592237,57,agent,channel1,31,342.76,344.76,We offer that the industry offers.,neutral,0.5256,False,False,False,False,False
en_CA_Banking_1592237,58,agent,channel1,32,344.76,351.76,"We offer what's known as two factor authentication, which means it goes through two steps before you can get into your account.",neutral,0.7879,False,False,False,False,False
en_CA_Banking_1592237,59,customer,channel2,27,349.0,378.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False
en_CA_Banking_1592237,60,agent,channel1,33,351.76,362.76,"It is a little bit sometimes a little bit more daunting for people, but it gives you that extra peace of mind to know that your account is not hacked.",positive,0.5128,False,False,False,False,False
en_CA_Banking_1592237,61,agent,channel1,34,362.76,366.76,"If you lose your card, we do have offer a zero liability.",neutral,0.8168,False,False,False,False,False
en_CA_Banking_1592237,62,agent,channel1,35,366.76,374.76,If things are purchased with your card that was not you and you reported will automatically reverse those charges on your card.,neutral,0.6521,False,False,False,False,False
en_CA_Banking_1592237,63,customer,channel2,28,378.0,394.0,"Okay, so do I have to set up a pin for this account, like I do with my other things, or can I withdraw from an ATM?",neutral,0.9264,False,False,False,False,False
en_CA_Banking_1592237,64,agent,channel1,36,393.76,403.76,"Yeah, so you will have to set up usually four to six digit pin to be able to access or to make purchases.",neutral,0.8184,False,False,False,False,False
en_CA_Banking_1592237,65,agent,channel1,37,403.76,412.76,"If you use tap on your card, which is a feature that allows you to just tap the card that does have a limit of $250.",neutral,0.8461,False,False,False,False,False
en_CA_Banking_1592237,66,customer,channel2,29,408.0,433.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False
en_CA_Banking_1592237,67,agent,channel1,38,412.76,415.76,But that way you won't have to use a pin.,neutral,0.7297,False,False,False,False,False
en_CA_Banking_1592237,68,agent,channel1,39,415.76,424.76,"We also do have a daily withdrawal limit or purchase limit normally put in place of $1,000.",neutral,0.9321,False,False,False,False,False
en_CA_Banking_1592237,69,agent,channel1,40,424.76,432.76,"So in case you do have to make any purchases that are a little bit higher or you'd like that limit removed, those are automatic.",neutral,0.8346,False,False,False,False,False
en_CA_Banking_1592237,70,agent,channel1,41,432.76,439.76,You can get those changed when you get the card and to just give us a call and say that you'd like those features removed.,neutral,0.6192,False,False,False,False,False
en_CA_Banking_1592237,71,customer,channel2,30,433.0,455.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False
en_CA_Banking_1592237,72,agent,channel1,42,439.76,447.76,"Or if you make a big purchase, just give us a call and we'll up the limit temporarily for the purchase that you're trying to do.",neutral,0.8964,False,False,False,False,False
en_CA_Banking_1592237,73,agent,channel1,43,447.76,453.76,"For the ATM access, you do have that access to be able to access at any of our locations.",neutral,0.8242,False,False,False,False,False
en_CA_Banking_1592237,74,agent,channel1,44,453.76,456.76,No charge to be able to access the ATM and your funds.,neutral,0.7677,False,False,False,False,False
en_CA_Banking_1592237,75,customer,channel2,31,455.0,480.0,"Okay, so how do you have a machine in many places for your particular company?",neutral,0.8988,False,False,False,False,False
en_CA_Banking_1592237,76,agent,channel1,45,456.76,461.76,"However, if you do go to other banks, you can use their ATMs.",neutral,0.8829,False,False,True,False,False
en_CA_Banking_1592237,77,agent,channel1,46,461.76,465.76,"However, there's usually a small conversion charge.",neutral,0.8564,False,False,True,False,False
en_CA_Banking_1592237,78,agent,channel1,47,469.76,485.76,"Oh, no, we're nationwide branches.",neutral,0.5828,False,False,False,False,False
en_CA_Banking_1592237,79,customer,channel2,32,480.0,506.0,Are you limited to a certain area?,neutral,0.927,False,False,False,False,False
en_CA_Banking_1592237,80,agent,channel1,48,485.76,495.76,"We have branches in many locations, over 300 branches in many small rural communities, as well as in many, all the major cities across Canada.",neutral,0.7147,False,False,False,False,False
en_CA_Banking_1592237,81,agent,channel1,49,495.76,500.76,We are a very large but very family friendly bank.,positive,0.9369,False,False,False,False,False
en_CA_Banking_1592237,82,agent,channel1,50,500.76,517.76,So you can trust us.,positive,0.4997,False,False,False,False,False
en_CA_Banking_1592237,83,customer,channel2,33,506.0,515.0,"Okay, so could you try and set it up right now, and while I wait, or do I need to wait for you to call me back?",neutral,0.9116,False,False,False,False,False
en_CA_Banking_1592237,84,customer,channel2,34,515.0,517.0,Is this a long process?,neutral,0.6259,False,False,False,False,False
en_CA_Banking_1592237,85,agent,channel1,51,517.76,523.76,"Oh, no, this is not a long process at all since we already have many of your information on file from the credit card.",neutral,0.6403,False,False,False,False,False
en_CA_Banking_1592237,86,agent,channel1,52,523.76,531.76,Please give me a few minutes to be able to enter all the information in and I will email you directly with all the other information.,neutral,0.8043,False,False,False,False,False
en_CA_Banking_1592237,87,agent,channel1,53,531.76,537.76,You'll receive the new card in the mail within seven to ten business days.,neutral,0.7564,False,False,False,False,False
en_CA_Banking_1592237,88,agent,channel1,54,537.76,546.76,"And from there, it will give you further instructions on how to complete the setup once you fully activate the card once you get it.",neutral,0.8302,False,False,False,False,False
en_CA_Banking_1592237,89,customer,channel2,35,545.0,566.0,"Okay, I think I'd like to go ahead with it then, and setting up the new checking account.",positive,0.5002,False,False,False,False,False
en_CA_Banking_1592237,90,agent,channel1,55,546.76,552.76,"You'll have to create a pin, which all the instructions will be done there.",neutral,0.9146,False,False,False,False,False
en_CA_Banking_1592237,91,agent,channel1,56,552.76,565.76,And we'll be in the envelope once you receive your card.,neutral,0.7946,False,False,False,False,False
en_CA_Banking_1592237,92,agent,channel1,57,565.76,567.76,That's great for you to hear.,positive,0.9825,False,False,False,False,False
en_CA_Banking_1592237,93,customer,channel2,36,566.0,589.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False
en_CA_Banking_1592237,94,agent,channel1,58,567.76,574.76,"In case you're also wondering, we do also offer a savings promotion right now for a savings account.",neutral,0.5042,False,False,False,False,False
en_CA_Banking_1592237,95,agent,channel1,59,574.76,585.76,"Savings accounts are not normally used for purchases, but you can get free interest on your money that you deposit in.",neutral,0.5876,False,False,False,False,False
en_CA_Banking_1592237,96,agent,channel1,60,585.76,587.76,So that's free money for you.,neutral,0.6401,False,False,False,False,False
en_CA_Banking_1592237,97,agent,channel1,61,587.76,591.76,"So if you're interested, we do offer that option as well.",positive,0.4984,False,False,False,False,False
en_CA_Banking_1592237,98,agent,channel1,62,591.76,601.76,I'll send the information via email to you in case you change your mind.,neutral,0.9208,False,False,False,False,False
en_CA_Banking_1592237,99,customer,channel2,37,597.0,619.0,"Yes, I think I'd like to go ahead with that as well.",positive,0.7583,False,False,False,False,False
en_CA_Banking_1592237,100,agent,channel1,63,601.76,603.76,I'm very glad to hear that.,positive,0.9802,False,False,False,False,False
en_CA_Banking_1592237,101,agent,channel1,64,603.76,606.76,So give me a few minutes here.,neutral,0.8739,False,False,False,False,False
en_CA_Banking_1592237,102,agent,channel1,65,606.76,609.76,"Okay, I've entered the information and got you all started.",neutral,0.7513,False,False,False,False,False
en_CA_Banking_1592237,103,agent,channel1,66,609.76,616.76,So I'll be emailing you at the email that you've provided and welcome aboard with our checking and savings accounts.,positive,0.5686,False,False,False,False,False
en_CA_Banking_1592237,104,agent,channel1,67,616.76,624.76,We're glad to have your business.,positive,0.9799,False,False,False,False,False
en_CA_Banking_1592237,105,customer,channel2,38,619.0,632.0,"Well, thank you very much. It's been a pleasure talking with you.",positive,0.9862,False,False,False,False,False
en_CA_Banking_1592237,106,agent,channel1,68,624.76,626.76,You're very welcome.,positive,0.9397,False,False,False,False,False
en_CA_Banking_1592237,107,agent,channel1,69,626.76,630.76,Thank you for calling. I'm Bank of Ottawa and have a great day.,positive,0.9822,False,False,False,False,False
en_CA_Banking_1592237,108,customer,channel2,39,632.0,646.0,Bye-bye.,neutral,0.6439,False,False,False,False,False
