call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_AU_Entertainment_1586330,1,agent,channel1,1,0.0,19.56,Good afternoon. You have called the gas tickets and my name is Mollie. How can I help you,neutral,0.7374,False,False,False,False,False
en_AU_Entertainment_1586330,2,customer,channel2,1,0.0,28.52,"Oh hi, I'm just calling as I require a refund for some ticket theatre tickets that I've",neutral,0.7147,False,False,False,False,False
en_AU_Entertainment_1586330,3,agent,channel1,2,19.56,21.8,today?,neutral,0.8298,False,False,True,False,False
en_AU_Entertainment_1586330,4,customer,channel2,2,28.52,37.2,purchased. Unfortunately I can't come to them in family emergency and I was just wondering,negative,0.7172,False,False,False,False,False
en_AU_Entertainment_1586330,5,customer,channel2,3,37.2,63.24,"if you could help me with that please. Yes, yeah. Go family emergency so I have to go away.",neutral,0.5353,False,False,False,False,False
en_AU_Entertainment_1586330,6,agent,channel1,3,40.0,46.16,"Um, sure. Look, it really depends on the tickets that you have, whether they had",neutral,0.8577,False,False,False,False,False
en_AU_Entertainment_1586330,7,agent,channel1,4,46.16,54.6,"any cancellations or whether we can change the date. Um, so I understand you've got two",neutral,0.8893,False,True,False,False,False
en_AU_Entertainment_1586330,8,agent,channel1,5,54.6,65.96,tickets and your preference is to refund them. Okay. Was it on? Yes. Okay. I'm sorry to hear,negative,0.6633,False,False,True,False,False
en_AU_Entertainment_1586330,9,customer,channel2,4,63.24,91.96,"Yeah, my booking reference is 495.268. 268.",neutral,0.8805,False,False,False,False,False
en_AU_Entertainment_1586330,10,agent,channel1,6,65.96,72.32,"about that, that you won't be able to attend. Um, let me take a look at your booking and",neutral,0.5269,False,False,False,True,False
en_AU_Entertainment_1586330,11,agent,channel1,7,72.32,79.56,"I will confirm what options are available for you. So, do you have your booking reference",neutral,0.8868,False,False,False,False,False
en_AU_Entertainment_1586330,12,agent,channel1,8,79.56,93.84,"or your email address handy? Sorry, one, two, four, nine, five, two, six, eight. Okay. Thank",neutral,0.724,False,False,True,False,False
en_AU_Entertainment_1586330,13,customer,channel2,5,91.96,107.88,So it's Sarah Davis.,neutral,0.8709,False,False,False,False,False
en_AU_Entertainment_1586330,14,agent,channel1,9,93.84,103.24,you. Just hold on for a second while I bring you a booking and can I confirm the name for,neutral,0.9102,False,False,False,False,False
en_AU_Entertainment_1586330,15,agent,channel1,10,103.24,119.08,this booking? Yes. Thank you so much. I can see your tickets here for Sarah Davis on 24th.,positive,0.9464,False,False,True,False,False
en_AU_Entertainment_1586330,16,agent,channel1,11,119.08,125.44,"Look, generally, tickets are non refundable unless the performance is canceled or rescheduled",negative,0.5154,False,False,False,False,False
en_AU_Entertainment_1586330,17,customer,channel2,6,121.96,149.4,"Yes, please.",positive,0.5949,False,False,False,False,False
en_AU_Entertainment_1586330,18,agent,channel1,12,125.44,134.28,"for these ones. But in some cases, we can offer an exchange or credit for another date,",neutral,0.828,False,False,False,False,False
en_AU_Entertainment_1586330,19,agent,channel1,13,134.28,141.4,"but that's all depending on the availability. Um, would you like me to check if there is",neutral,0.93,False,False,False,False,False
en_AU_Entertainment_1586330,20,agent,channel1,14,141.4,151.76,any other availability for this particular performance so you can attend instead? Yeah. Okay. Just hold,neutral,0.8628,False,False,True,False,False
en_AU_Entertainment_1586330,21,customer,channel2,7,149.4,168.36,"Yeah, it does look good.",positive,0.9372,False,False,False,False,False
en_AU_Entertainment_1586330,22,agent,channel1,15,151.76,165.04,"the line for me. Oh, it seems to be a very popular show.",positive,0.9652,False,False,False,False,False
en_AU_Entertainment_1586330,23,agent,channel1,16,165.04,182.72,"So the only one that I have available, so you need to, sorry, can I just confirm that you",neutral,0.7882,False,False,False,False,False
