call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_CA_Aviation_1588678,1,customer,channel2,1,0.0,25.44,"Hi, I was calling to request an extra bag be added to my book flight for January 6,",neutral,0.9036,False,False,False,False,False
en_CA_Aviation_1588678,2,agent,channel1,1,0.0,26.0,"Hello, my name is Julia with the Aviation Society, how can I help you?",neutral,0.7841,False,False,True,False,False
en_CA_Aviation_1588678,3,customer,channel2,2,25.44,50.4,air thrombo. That is correct at 6.30 a.m. My name is Owen thrombosis.,neutral,0.8372,False,False,False,False,False
en_CA_Aviation_1588678,4,agent,channel1,2,26.0,34.0,"Yes, of course. Let me just pull that up. Which airline are you flying with?",neutral,0.8102,False,False,True,False,False
en_CA_Aviation_1588678,5,agent,channel1,3,34.0,43.0,Okay. On January 6th.,neutral,0.8425,False,False,False,False,False
en_CA_Aviation_1588678,6,agent,channel1,4,43.0,47.0,"Okay, and your name, please.",neutral,0.8104,False,False,False,False,False
en_CA_Aviation_1588678,7,agent,channel1,5,47.0,52.0,And last thing.,neutral,0.7474,False,False,False,False,False
en_CA_Aviation_1588678,8,agent,channel1,6,52.0,57.0,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_Aviation_1588678,9,customer,channel2,3,55.44,76.88,"One, two, four, five, six. Yes, I believe I have four currently and I'd like to add a fifth.",neutral,0.5987,False,False,False,False,False
en_CA_Aviation_1588678,10,agent,channel1,7,57.0,66.0,"And what is your booking number, please?",neutral,0.9071,False,False,True,False,False
en_CA_Aviation_1588678,11,agent,channel1,8,66.0,78.0,"Okay, here it is. And you wanted to add an extra bag to your booked flight. Is that correct?",neutral,0.5619,False,False,True,False,False
en_CA_Aviation_1588678,12,customer,channel2,4,76.88,97.52,"Well, you see, I've been traveling with air thrombo for the past 25 years. I am a loyalty",neutral,0.4994,False,False,False,False,False
en_CA_Aviation_1588678,13,agent,channel1,9,78.0,83.0,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_Aviation_1588678,14,agent,channel1,10,83.0,90.0,So that will be an additional cost of $80. Is that all right?,neutral,0.8278,False,False,True,False,False
en_CA_Aviation_1588678,15,customer,channel2,5,97.52,105.96,member. I feel that I accumulated a pretty absurd number of points with your airline since,negative,0.8674,False,False,False,False,False
en_CA_Aviation_1588678,16,customer,channel2,6,105.96,111.68,"I travel for business all the time, and that's currently what I'm doing. Air thrombo has",neutral,0.7187,False,False,False,False,False
en_CA_Aviation_1588678,17,agent,channel1,11,108.0,110.0,Thank you.,positive,0.8345,False,False,False,False,False
en_CA_Aviation_1588678,18,customer,channel2,7,111.68,119.32,"always been good to me. Originally, I thought I needed four, but now my company is telling",positive,0.9094,False,False,False,False,False
en_CA_Aviation_1588678,19,customer,channel2,8,119.32,125.6,me I need to bring some extra material and that's forcing me to have to book this extra,neutral,0.6504,False,False,False,False,False
en_CA_Aviation_1588678,20,customer,channel2,9,125.6,133.92,bag. I was really hoping that as a loyal member of the air thrombo society and as,neutral,0.5343,False,False,False,False,False
en_CA_Aviation_1588678,21,customer,channel2,10,133.92,141.28,"someone who's been using your airline for 25 years or more, that you'd really be able",neutral,0.7165,False,False,False,False,False
en_CA_Aviation_1588678,22,agent,channel1,12,138.0,167.0,"I will see what I can do about that, sir. Have you ever considered joining our business class loyalty program?",neutral,0.926,False,False,True,False,False
en_CA_Aviation_1588678,23,customer,channel2,11,141.28,147.08,to possibly help me out in this situation and possibly either reducing those fees for,neutral,0.7627,False,False,False,False,False
en_CA_Aviation_1588678,24,customer,channel2,12,147.08,153.2,"the extra bag or waving them, considering I'm already spending almost $400 on the four",neutral,0.5914,False,False,False,False,False
en_CA_Aviation_1588678,25,customer,channel2,13,153.2,169.96,"bags plus my plane ticket. I haven't honestly heard about it, which is quite surprising considering",negative,0.5008,False,False,False,False,False
en_CA_Aviation_1588678,26,agent,channel1,13,167.0,180.0,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_Aviation_1588678,27,customer,channel2,14,169.96,173.76,I am quite an avid businessman and this seems like something that would be applicable to,positive,0.733,False,False,False,False,False
en_CA_Aviation_1588678,28,customer,channel2,15,173.76,177.52,me. Can you please explain what this is and why it has never been brought to my,negative,0.5806,False,False,False,False,False
en_CA_Aviation_1588678,29,customer,channel2,16,177.52,178.6,attention previously?,neutral,0.9298,False,False,False,False,False
en_CA_Aviation_1588678,30,agent,channel1,14,180.0,192.0,"I'm not sure why it hasn't brought to your attention, but this is a program designed specifically for those who are always flying with us due to business.",neutral,0.8344,False,False,False,False,False
en_CA_Aviation_1588678,31,agent,channel1,15,192.0,201.0,And it helps you accumulate 2.5 times the points that you would normally accumulate.,positive,0.8049,False,False,False,False,False
en_CA_Aviation_1588678,32,agent,channel1,16,201.0,207.0,Which allows you to more easily and sustainably pay for your flights.,positive,0.5514,False,False,False,False,False
en_CA_Aviation_1588678,33,agent,channel1,17,207.0,223.0,This also reduces the cost for your business to constantly be flying you out.,neutral,0.7025,False,False,False,False,False
en_CA_Aviation_1588678,34,customer,channel2,17,207.52,221.6,"I mean, I might be part of this already. I don't quite know. Could you perhaps check for",neutral,0.8915,False,False,False,False,False
en_CA_Aviation_1588678,35,customer,channel2,18,221.72,246.72,me? The business company. 965412389J.,neutral,0.9162,False,False,False,False,False
en_CA_Aviation_1588678,36,agent,channel1,18,223.0,228.0,"Yes, I can. What company do you work for, sir?",neutral,0.7211,False,False,True,False,False
en_CA_Aviation_1588678,37,agent,channel1,19,228.0,237.0,Business company. All right. Let me type that in.,neutral,0.6624,False,False,False,False,False
en_CA_Aviation_1588678,38,agent,channel1,20,237.0,250.0,And your employee ID.,neutral,0.8519,False,False,False,False,False
en_CA_Aviation_1588678,39,customer,channel2,19,246.84,254.84,J like Julia.,neutral,0.8321,False,False,False,False,False
en_CA_Aviation_1588678,40,agent,channel1,21,250.0,255.0,All right. And J like John.,neutral,0.5285,False,False,False,False,False
en_CA_Aviation_1588678,41,customer,channel2,20,254.84,282.96,"Yes, it's Owen thrombosis, born June 31st, 1929.",neutral,0.9011,False,False,False,False,False
en_CA_Aviation_1588678,42,agent,channel1,22,255.0,260.0,All right.,neutral,0.5239,False,False,False,False,False
en_CA_Aviation_1588678,43,agent,channel1,23,260.0,270.0,"Okay, just give me one moment. It is loading.",neutral,0.6361,False,False,False,False,False
en_CA_Aviation_1588678,44,agent,channel1,24,270.0,285.0,"And then I just need confirmation of your name and date of birth, please.",neutral,0.8525,False,False,False,False,False
en_CA_Aviation_1588678,45,customer,channel2,21,283.08,300.08,I told you I am quite dedicated to the business business. That's why I was hoping that your,positive,0.657,False,False,False,False,False
en_CA_Aviation_1588678,46,agent,channel1,25,285.0,295.0,"Wow, sir. You, you are working for a long time, huh?",positive,0.7877,False,False,True,False,False
en_CA_Aviation_1588678,47,agent,channel1,26,295.0,304.0,Can I see? Yes.,neutral,0.742,False,False,True,False,False
en_CA_Aviation_1588678,48,customer,channel2,22,300.08,303.08,airline might be able to accommodate someone as hardworking as me.,positive,0.6311,False,False,False,False,False
en_CA_Aviation_1588678,49,agent,channel1,27,304.0,319.0,"Yes, of course. I do see your, your business here and that you are part of it. That is excellent. You have already been a part of this loyalty program for many, many years.",positive,0.9565,False,False,False,False,False
en_CA_Aviation_1588678,50,customer,channel2,23,313.08,330.08,"Sorry, I am part of the loyalty program. I haven't been getting the points for that.",negative,0.538,False,False,False,False,False
en_CA_Aviation_1588678,51,agent,channel1,28,319.0,337.0,"I, yes, you are. So, nothing to worry about there.",positive,0.5654,False,False,False,False,False
en_CA_Aviation_1588678,52,customer,channel2,24,330.08,333.68,I've only been getting the regular number of points. Do you think my business company,neutral,0.7337,False,False,False,False,False
en_CA_Aviation_1588678,53,customer,channel2,25,333.8,355.8,might be keeping these points?,neutral,0.9278,False,False,False,False,False
en_CA_Aviation_1588678,54,agent,channel1,29,337.0,358.0,"It is not for me to say, but I would recommend reaching out to them and asking them about this situation to see if they can possibly reimburse you or provide some other type of compensation because you are part of this loyalty program.",neutral,0.8415,False,False,False,False,False
en_CA_Aviation_1588678,55,customer,channel2,26,355.8,379.32,"Okay, and about that bag fee. So I can add a sixth bag and a seventh bag. Well, I don't",neutral,0.5816,False,False,False,False,False
en_CA_Aviation_1588678,56,agent,channel1,30,358.0,370.0,"Yes, that will be actually covered. Any bags over four are automatically covered.",neutral,0.5071,False,False,False,False,False
en_CA_Aviation_1588678,57,agent,channel1,31,370.0,375.0,"If you need a six bag, we can cover that for you. Yes.",neutral,0.5701,False,False,False,False,False
en_CA_Aviation_1588678,58,agent,channel1,32,375.0,393.0,How many bags are you planning on bringing sir?,neutral,0.9356,False,False,True,False,False
en_CA_Aviation_1588678,59,customer,channel2,27,379.32,385.04,know. I was thinking about it and the more bags I can bring the better prepared I am,positive,0.4957,False,False,False,False,False
en_CA_Aviation_1588678,60,customer,channel2,28,385.16,392.16,to do business. So maybe we should go eight. Eight bags for the price of four. It's a 50%,neutral,0.7957,False,False,False,False,False
en_CA_Aviation_1588678,61,customer,channel2,29,392.16,399.16,"off deal. Yes, please. And additionally, my arthritis has been acting up quite a bit. I",negative,0.8146,False,False,False,False,False
en_CA_Aviation_1588678,62,agent,channel1,33,393.0,401.0,That is true. Would you like me to add those additional three bags?,neutral,0.8206,False,False,True,False,False
en_CA_Aviation_1588678,63,agent,channel1,34,401.0,409.0,Right. Let me type that in.,neutral,0.7511,False,False,False,False,False
en_CA_Aviation_1588678,64,agent,channel1,35,409.0,418.0,All right. I have you booked in for eight bags on January 6 with this airline.,neutral,0.7295,False,False,False,False,False
en_CA_Aviation_1588678,65,customer,channel2,30,422.16,433.56,"was wondering if I could be placed near the front of the aircraft, preferably the very",neutral,0.8965,False,False,False,False,False
en_CA_Aviation_1588678,66,customer,channel2,31,433.56,439.16,"front in first class. I know I only booked an economy seat, but you know, I've been a",neutral,0.8065,False,False,False,False,False
en_CA_Aviation_1588678,67,agent,channel1,36,439.0,449.0,Thank you.,positive,0.8345,False,False,False,False,False
en_CA_Aviation_1588678,68,customer,channel2,32,439.16,447.4,"loyal customer of your airline for 25 years. Honestly, since Air Thrumbo first split",positive,0.7614,False,False,False,False,False
en_CA_Aviation_1588678,69,customer,channel2,33,447.4,458.04,"from Air Dumbo, and I really feel that I have earned at least once in light of this news",positive,0.7676,False,False,False,False,False
en_CA_Aviation_1588678,70,customer,channel2,34,458.04,466.16,about my business keeping the profits of my travel and my arthritis and my loyalty that,neutral,0.7895,False,False,False,False,False
en_CA_Aviation_1588678,71,customer,channel2,35,466.16,470.0,I should be able to be seated in in first class this time.,neutral,0.675,False,False,False,False,False
en_CA_Aviation_1588678,72,agent,channel1,37,470.0,475.0,"Yes, of course. Let me check on that for you, sir.",neutral,0.5739,False,False,False,True,False
