call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_AU_DeliveryService_1592668,1,agent,channel1,1,0.0,20.24,"Good afternoon, you've reached Swift and Shift Chorias.",positive,0.8526,False,False,False,False,False
en_AU_DeliveryService_1592668,2,customer,channel2,1,0.0,28.84,"Hi Daniel, yeah I'm calling because I'm getting a bit worried, let me explain.",neutral,0.5577,False,False,False,False,False
en_AU_DeliveryService_1592668,3,agent,channel1,2,20.24,21.24,My name is Danielle.,neutral,0.8506,False,False,False,False,False
en_AU_DeliveryService_1592668,4,agent,channel1,3,21.24,26.24,How can I help you today?,neutral,0.7191,False,False,True,False,False
en_AU_DeliveryService_1592668,5,agent,channel1,4,26.24,37.92,"Look, I'm so sorry to hear that.",negative,0.9018,False,False,False,False,False
en_AU_DeliveryService_1592668,6,customer,channel2,2,28.84,43.84,I had a package and it was supposed to arrive yesterday and it still hasn't shown up.,negative,0.8017,False,False,False,False,False
en_AU_DeliveryService_1592668,7,agent,channel1,5,37.92,40.6,I can definitely help you track that down.,neutral,0.6585,False,False,False,False,False
en_AU_DeliveryService_1592668,8,agent,channel1,6,40.6,44.24,"Can I start by getting your name, please?",neutral,0.8598,False,False,True,False,False
en_AU_DeliveryService_1592668,9,customer,channel2,3,43.84,60.56,"Yeah it's Maria Santoro, my tracking number, is that the number, yeah hang on, is it the",neutral,0.7409,False,False,False,False,False
en_AU_DeliveryService_1592668,10,agent,channel1,7,44.24,48.4,"Okay, thank you, Maria.",positive,0.8586,False,False,False,False,False
en_AU_DeliveryService_1592668,11,agent,channel1,8,48.4,52.8,Do you have your tracking number handy at all?,neutral,0.9456,False,False,True,False,False
en_AU_DeliveryService_1592668,12,agent,channel1,9,52.8,64.8,Correct.,neutral,0.601,False,False,False,False,False
en_AU_DeliveryService_1592668,13,customer,channel2,4,60.56,85.56,one that starts in SE? Alright so SE 47892341AU.,neutral,0.9031,False,False,False,False,False
en_AU_DeliveryService_1592668,14,agent,channel1,10,64.8,75.72,"Yep, so perfect.",positive,0.978,False,False,False,False,False
en_AU_DeliveryService_1592668,15,agent,channel1,11,75.72,85.32,"Just to confirm, I have Sierra Echo 47892341 Alfa Umbrella.",neutral,0.8816,False,False,False,False,False
en_AU_DeliveryService_1592668,16,agent,channel1,12,85.32,88.84,Just give me a moment while I pull that up in our system.,neutral,0.7076,False,False,False,False,False
en_AU_DeliveryService_1592668,17,customer,channel2,5,85.56,104.04,"Yeah that's right, I'm going to my accountant's office in Parramatta, I mean sorry it's going",neutral,0.6143,False,False,False,False,False
en_AU_DeliveryService_1592668,18,agent,channel1,13,88.84,91.96,"Okay, I can see it here.",neutral,0.7033,False,False,False,False,False
en_AU_DeliveryService_1592668,19,agent,channel1,14,91.96,98.92,"This one was sent from your address in Newtown to, it looks like it might be Paramatter.",neutral,0.8957,False,False,False,False,False
en_AU_DeliveryService_1592668,20,agent,channel1,15,98.92,124.96,"Yeah, look, I completely understand, Maria, tax documents are definitely time sensitive,",neutral,0.609,False,True,False,False,False
en_AU_DeliveryService_1592668,21,customer,channel2,6,104.04,110.12,"to my accountant's office in Parramatta, look I'm going to be honest I'm really stressed",negative,0.7731,False,False,False,False,False
en_AU_DeliveryService_1592668,22,customer,channel2,7,110.12,114.28,"about this because it's got important documents in there, my tax paperwork for the financial",neutral,0.6467,False,False,False,False,False
en_AU_DeliveryService_1592668,23,customer,channel2,8,114.28,138.6,"year, you know end of financial year has just passed, I just need to get to it ASAP.",neutral,0.5406,False,False,False,False,False
en_AU_DeliveryService_1592668,24,agent,channel1,16,124.96,127.16,especially this time of year.,negative,0.4977,False,False,False,False,False
en_AU_DeliveryService_1592668,25,agent,channel1,17,127.16,130.92,Let me trace down exactly where your package is right now.,neutral,0.85,False,False,False,False,False
