call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_AU_Hospitality_1593468,1,agent,channel1,1,0.0,19.8,"Hello, thank you for calling Brooksfield Hotel, this is Jemima speaking, how can I assist",neutral,0.6829,False,False,False,False,False
en_AU_Hospitality_1593468,2,customer,channel2,1,0.0,29.92,"Hi Gemma, my name's Sarah. I just, I'm coming and checking in this weekend and",neutral,0.6514,False,False,False,False,False
en_AU_Hospitality_1593468,3,agent,channel1,2,19.8,20.8,you today?,neutral,0.9132,False,False,True,False,False
en_AU_Hospitality_1593468,4,agent,channel1,3,21.8,22.8,Welcome.,positive,0.7743,False,False,False,False,False
en_AU_Hospitality_1593468,5,agent,channel1,4,26.8,27.8,Thanks.,positive,0.7303,False,False,False,False,False
en_AU_Hospitality_1593468,6,customer,channel2,2,30.88,35.76,I was just hoping to arrange an early check-in because my flight's coming in quite early and I just,neutral,0.7094,False,False,False,False,False
en_AU_Hospitality_1593468,7,customer,channel2,3,35.76,43.04,want to go straight to bed. I'm gonna be arriving at about 8 a.m at the airport from an overnight,neutral,0.8747,False,False,False,False,False
en_AU_Hospitality_1593468,8,customer,channel2,4,43.04,49.6,"flight. So I was hoping to check in by like 10 a.m, 11 a.m. Is that all right?",neutral,0.9333,False,False,False,False,False
en_AU_Hospitality_1593468,9,agent,channel1,5,51.8,53.8,"Hi, thank you for reaching out.",positive,0.7897,False,False,False,False,False
en_AU_Hospitality_1593468,10,agent,channel1,6,53.8,55.8,Let me check the availability for you.,neutral,0.8687,False,False,False,True,False
en_AU_Hospitality_1593468,11,agent,channel1,7,55.8,61.8,"So our standard check-in time is 3pm, but I'll see what we can do for an early check-in time.",neutral,0.9042,False,False,False,False,False
en_AU_Hospitality_1593468,12,customer,channel2,5,59.92,67.92,Yeah.,neutral,0.5798,False,False,False,False,False
en_AU_Hospitality_1593468,13,agent,channel1,8,61.8,66.8,If you can give me one moment please and I'll check our system to see what availability we have.,neutral,0.7247,False,False,False,False,False
en_AU_Hospitality_1593468,14,customer,channel2,6,67.92,75.92,Yep.,neutral,0.5717,False,False,False,False,False
en_AU_Hospitality_1593468,15,agent,channel1,9,69.8,70.8,Certainly.,neutral,0.5359,False,False,False,False,False
en_AU_Hospitality_1593468,16,agent,channel1,10,70.8,76.8,"So I've just checked and based on some of the availability we have, we can do an early",neutral,0.7836,False,False,False,False,False
en_AU_Hospitality_1593468,17,agent,channel1,11,76.8,80.8,check-in for your desired time on Friday.,neutral,0.9146,False,False,False,False,False
en_AU_Hospitality_1593468,18,agent,channel1,12,80.8,86.8,There is an additional fee of $25 for an early check-in which covers the additional staffing,neutral,0.9138,False,False,False,False,False
en_AU_Hospitality_1593468,19,agent,channel1,13,86.8,89.8,and cleaning time required to prepare your room.,neutral,0.8596,False,False,False,False,False
en_AU_Hospitality_1593468,20,agent,channel1,14,89.8,90.8,Would you like to go ahead with that?,neutral,0.9092,False,False,True,False,False
en_AU_Hospitality_1593468,21,customer,channel2,7,89.92,99.32,"Oh, that's a bit steep, um, you're right, I may as well, $25 for like a bit of extra",negative,0.4807,False,False,False,False,False
en_AU_Hospitality_1593468,22,customer,channel2,8,99.32,107.72,"sleep is really good, um, could I book that in and could I also ask about, um, the availability",positive,0.9243,False,False,False,False,False
en_AU_Hospitality_1593468,23,agent,channel1,15,106.8,124.8,"Certainly, let me have a look at some of our room availability and I'll see what we can do.",neutral,0.7637,False,False,False,False,False
en_AU_Hospitality_1593468,24,customer,channel2,9,107.72,108.72,of adjoining rooms?,neutral,0.8832,False,False,False,False,False
en_AU_Hospitality_1593468,25,customer,channel2,10,108.72,114.4,I've just got like some family coming with me and like it'd be good to be next to,positive,0.8722,False,False,False,False,False
en_AU_Hospitality_1593468,26,customer,channel2,11,114.4,138.08,"each other and like have an adjoining room, but if we can't, that's alright, um, just like",neutral,0.8329,False,False,False,False,False
en_AU_Hospitality_1593468,27,agent,channel1,16,125.8,134.8,"How many, was it just the one adjoining room that you'd like or would you like to have multiple rooms?",neutral,0.8559,False,False,True,False,False
en_AU_Hospitality_1593468,28,customer,channel2,12,138.08,159.68,"two rooms next to each other with a door in the middle, you know?",neutral,0.9425,False,False,False,False,False
