call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag
en_CA_RealEstate_1588709,1,agent,channel1,1,0.0,15.56,Hello and welcome to the real estate agency.,positive,0.6711,False,False,False,False,False
en_CA_RealEstate_1588709,2,customer,channel2,1,0.0,18.56,Hi there.,neutral,0.4904,False,False,False,False,False
en_CA_RealEstate_1588709,3,agent,channel1,2,15.56,16.56,My name is Julia.,neutral,0.8721,False,False,False,False,False
en_CA_RealEstate_1588709,4,agent,channel1,3,16.56,21.16,How can I help you?,neutral,0.8413,False,False,True,False,False
en_CA_RealEstate_1588709,5,customer,channel2,2,18.56,24.76,"I was just calling to inquire about your availability of fully furnished apartments, two bedroom",neutral,0.8839,False,False,False,False,False
en_CA_RealEstate_1588709,6,agent,channel1,4,21.16,30.68,"Okay, we can definitely look at that for you.",neutral,0.6983,False,False,False,False,False
en_CA_RealEstate_1588709,7,customer,channel2,3,24.76,44.84,"or three bedroom apartments for my wife and I, Vancouver.",neutral,0.8498,False,False,False,False,False
en_CA_RealEstate_1588709,8,agent,channel1,5,30.68,34.68,What's the area you're located in?,neutral,0.9325,False,False,True,False,False
en_CA_RealEstate_1588709,9,agent,channel1,6,34.68,35.68,Vancouver.,neutral,0.8547,False,False,False,False,False
en_CA_RealEstate_1588709,10,agent,channel1,7,35.68,36.68,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,11,agent,channel1,8,36.68,38.2,Let me see.,neutral,0.6621,False,False,False,False,False
en_CA_RealEstate_1588709,12,agent,channel1,9,38.2,43.08,And what brings you to Vancouver?,neutral,0.9156,False,False,True,False,False
en_CA_RealEstate_1588709,13,customer,channel2,4,44.84,49.32,"We've lived here our whole lives, but we got married recently and we're just looking",neutral,0.6344,False,False,False,False,False
en_CA_RealEstate_1588709,14,customer,channel2,5,49.32,54.8,to find our own place to stay.,neutral,0.8732,False,False,False,False,False
en_CA_RealEstate_1588709,15,agent,channel1,10,52.16,53.16,Very good.,positive,0.9409,False,False,False,False,False
en_CA_RealEstate_1588709,16,agent,channel1,11,53.16,56.16,"Congratulations, sir.",positive,0.97,False,False,False,False,False
en_CA_RealEstate_1588709,17,customer,channel2,6,54.8,57.8,Thank you.,positive,0.8345,False,False,False,False,False
en_CA_RealEstate_1588709,18,agent,channel1,12,56.16,57.16,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,19,agent,channel1,13,57.16,62.16,And you said two to three bedroom apartments.,neutral,0.582,False,False,False,False,False
en_CA_RealEstate_1588709,20,customer,channel2,7,57.8,73.24,"Yes, I'm fully furnished.",positive,0.6629,False,False,False,False,False
en_CA_RealEstate_1588709,21,agent,channel1,14,62.16,64.16,Fully furnished.,neutral,0.5491,False,False,False,False,False
en_CA_RealEstate_1588709,22,agent,channel1,15,64.16,65.16,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,23,agent,channel1,16,65.16,67.16,I can definitely filter by those.,neutral,0.667,False,False,False,False,False
en_CA_RealEstate_1588709,24,agent,channel1,17,67.16,73.16,And would you like a realtor to help you support you in this transition?,neutral,0.8563,False,False,True,False,False
en_CA_RealEstate_1588709,25,agent,channel1,18,73.16,74.16,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,26,customer,channel2,8,73.24,77.04,"Yes, please.",positive,0.5949,False,False,False,False,False
en_CA_RealEstate_1588709,27,agent,channel1,19,74.16,78.16,We can definitely connect you with one.,positive,0.5147,False,False,False,False,False
en_CA_RealEstate_1588709,28,customer,channel2,9,77.12,91.88,So long as that doesn't cost us extra.,neutral,0.6144,False,False,False,False,False
en_CA_RealEstate_1588709,29,agent,channel1,20,78.16,80.16,No.,neutral,0.561,False,False,False,False,False
en_CA_RealEstate_1588709,30,agent,channel1,21,80.16,88.16,"All of the compensation for the realtor comes out of the sellers or the,",neutral,0.775,False,False,False,False,False
en_CA_RealEstate_1588709,31,agent,channel1,22,88.16,95.16,"those, those supplying the rentals.",neutral,0.8814,False,False,False,False,False
en_CA_RealEstate_1588709,32,customer,channel2,10,91.88,105.08,"Okay, that sounds good.",positive,0.95,False,False,False,False,False
en_CA_RealEstate_1588709,33,agent,channel1,23,95.16,99.16,"Okay, so I will connect you with.",neutral,0.7697,False,False,False,False,False
en_CA_RealEstate_1588709,34,agent,channel1,24,99.16,101.16,With the.,neutral,0.8011,False,False,False,False,False
en_CA_RealEstate_1588709,35,agent,channel1,25,101.16,103.16,With James here.,neutral,0.9141,False,False,False,False,False
en_CA_RealEstate_1588709,36,agent,channel1,26,103.16,107.16,He'll be a realtor and you'll be hearing from him.,neutral,0.8662,False,False,False,False,False
en_CA_RealEstate_1588709,37,customer,channel2,11,105.08,114.52,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,38,agent,channel1,27,107.16,112.16,"He'll be a realtor or a call sometime today or tomorrow to confirm any,",neutral,0.9155,False,False,False,False,False
en_CA_RealEstate_1588709,39,agent,channel1,28,112.16,116.16,any bookings that you have.,neutral,0.916,False,False,False,False,False
en_CA_RealEstate_1588709,40,customer,channel2,12,114.52,114.72,Thank you.,positive,0.8345,False,False,False,False,False
en_CA_RealEstate_1588709,41,agent,channel1,29,116.16,119.16,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,42,agent,channel1,30,119.16,123.16,So Vancouver two to three bedroom apartments.,neutral,0.8839,False,False,False,False,False
en_CA_RealEstate_1588709,43,agent,channel1,31,123.16,125.16,Fully furnished.,neutral,0.5491,False,False,False,False,False
en_CA_RealEstate_1588709,44,agent,channel1,32,125.16,128.16,"Yes, we have a few currently available.",neutral,0.6943,False,False,False,False,False
en_CA_RealEstate_1588709,45,agent,channel1,33,128.16,133.16,That I will add to the list to give to James.,neutral,0.8049,False,False,False,False,False
en_CA_RealEstate_1588709,46,agent,channel1,34,133.16,134.16,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,47,agent,channel1,35,134.16,135.16,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,48,agent,channel1,36,135.16,137.16,We can definitely do that.,positive,0.8643,False,False,False,False,False
en_CA_RealEstate_1588709,49,customer,channel2,13,136.08,145.04,"Something close to the University of Vancouver could be nice, UBC, and I",positive,0.7613,False,False,False,False,False
en_CA_RealEstate_1588709,50,agent,channel1,37,137.16,151.16,Are there any other criteria that James should be aware of?,neutral,0.9212,False,False,True,False,False
en_CA_RealEstate_1588709,51,customer,channel2,14,145.04,157.44,guess preferably not to downtown.,neutral,0.5753,False,False,False,False,False
en_CA_RealEstate_1588709,52,agent,channel1,38,151.16,177.16,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,53,customer,channel2,15,157.44,164.84,"We do have one car, so we will need some parking, so we'll have to worry about that.",neutral,0.797,False,False,False,False,False
en_CA_RealEstate_1588709,54,customer,channel2,16,165.84,174.8,"And then we also have one cat, so we will need places that are pet-friendly and they",neutral,0.6261,False,False,False,False,False
en_CA_RealEstate_1588709,55,customer,channel2,17,174.8,188.8,have to be non-smoking.,neutral,0.8199,False,False,False,False,False
en_CA_RealEstate_1588709,56,agent,channel1,39,177.16,180.16,We can definitely do that.,positive,0.8643,False,False,False,False,False
en_CA_RealEstate_1588709,57,agent,channel1,40,180.16,181.16,One cat.,neutral,0.7842,False,False,False,False,False
en_CA_RealEstate_1588709,58,agent,channel1,41,181.16,184.16,One parking space.,neutral,0.8199,False,False,False,False,False
en_CA_RealEstate_1588709,59,agent,channel1,42,184.16,186.16,Non smoking.,neutral,0.7687,False,False,False,False,False
en_CA_RealEstate_1588709,60,agent,channel1,43,186.16,190.16,Do you have any kids?,neutral,0.9347,False,False,True,False,False
en_CA_RealEstate_1588709,61,customer,channel2,18,188.8,189.8,Not at the moment.,neutral,0.8133,False,False,False,False,False
en_CA_RealEstate_1588709,62,agent,channel1,44,190.16,193.16,Okay.,neutral,0.5693,False,False,False,False,False
en_CA_RealEstate_1588709,63,agent,channel1,45,193.16,205.16,And you do not have any of your own furniture that you're bringing.,negative,0.658,False,False,False,False,False
en_CA_RealEstate_1588709,64,customer,channel2,19,195.84,204.6,"No, yeah, we're going to start with fully furnished and then not have to worry about",neutral,0.6295,False,False,False,False,False
