call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_CA_RealEstate_1590992,1,agent,channel1,1,0.0,2.54,Super calling express real key. How can I help you?,neutral,0.7589,False,False,True,False,False,2.54,0.069226,0.463135,-23.195,0.099829,1072.133,241.205,61.693,3.937,high,high,high
en_CA_RealEstate_1590992,2,customer,channel2,1,0.0,9.8,"Yeah, hey there. My name is Tina. I'm calling because I'm looking for an apartment and I",neutral,0.6808,False,False,False,False,False,9.8,0.053313,0.756012,-25.463,0.116329,1286.993,243.851,88.604,1.735,medium,medium,high
en_CA_RealEstate_1590992,3,customer,channel2,2,9.8,13.44,wanted to talk to somebody. I don't know if you can put me in touch with a realtor,neutral,0.6387,False,False,False,False,False,3.64,0.054667,0.451691,-25.245,0.113919,1254.521,191.796,44.578,4.945,medium,high,low
en_CA_RealEstate_1590992,4,customer,channel2,3,14.28,17.2,about the availability.,neutral,0.8781,False,False,False,False,False,2.92,0.069191,0.439087,-23.199,0.100655,1178.175,172.488,61.011,1.027,high,low,low
en_CA_RealEstate_1590992,5,customer,channel2,4,17.2,45.36,"Oh, I don't know that depends. I need to look at the houses, the apartments first before it",neutral,0.8432,False,False,False,False,False,28.16,0.034448,0.58786,-29.257,0.037821,738.492,279.037,135.613,0.639,low,low,high
en_CA_RealEstate_1590992,6,agent,channel1,2,19.16,29.22,"Excellent. Yes, we have several fantastic properties in the area and we can definitely get you in touch with somebody. Let me check whether or not",positive,0.9608,False,False,False,True,False,10.06,0.060467,0.876068,-24.37,0.101665,1017.795,238.058,68.2,2.584,high,high,high
en_CA_RealEstate_1590992,7,agent,channel1,3,30.0,38.18,we have an agent available. Could you actually just confirm your desired move in date and around what time you're looking to move in?,neutral,0.9308,False,False,True,False,False,8.18,0.06417,0.473328,-23.853,0.08882,982.917,227.009,69.433,2.934,high,high,high
en_CA_RealEstate_1590992,8,customer,channel2,5,45.36,51.8,"will probably be before spring. Yeah, I don't know yet. It depends on what we find.",neutral,0.8733,False,False,False,False,False,6.44,0.082621,0.954102,-21.658,0.089503,1108.848,209.631,79.841,2.484,high,high,medium
en_CA_RealEstate_1590992,9,customer,channel2,6,51.8,70.92,"Oh, I don't know. Again, things are super flexible. It depends on if we get an accepted offer on our",neutral,0.7885,False,False,False,False,False,19.12,0.039908,0.481445,-27.979,0.055723,885.616,263.62,127.544,1.046,low,low,high
en_CA_RealEstate_1590992,10,agent,channel1,4,53.6,58.24,"Okay, absolutely. I'm going to go ahead and see if we can get you a advisor.",neutral,0.527,False,False,False,False,False,4.64,0.068331,0.767883,-23.308,0.102673,1101.434,209.572,71.271,3.448,high,high,medium
en_CA_RealEstate_1590992,11,agent,channel1,5,59.18,62.5,"And just to be sure, what date did you have in mind?",neutral,0.9033,False,False,True,False,False,3.32,0.055816,0.442596,-25.065,0.121944,1231.442,218.212,71.844,3.614,medium,high,medium
en_CA_RealEstate_1590992,12,agent,channel1,6,62.5,72.5,"Great. Okay. Green view. Hi. I know that we don't have much problem with that, but I'm going to go ahead and go ahead and see if we can get you in touch with somebody or not, but I'm going to go ahead and see if we can get you in touch with somebody.",positive,0.7285,False,False,False,False,False,10.0,0.035041,0.92157,-29.108,0.077495,1442.274,214.594,130.629,5.4,low,high,medium
en_CA_RealEstate_1590992,13,customer,channel2,7,70.92,81.68,place. So I'm really focused on just two areas. So maybe you can put within that focus on the,neutral,0.7833,False,False,False,False,False,10.76,0.074467,0.761169,-22.561,0.104625,1221.485,206.228,87.773,1.766,high,medium,medium
en_CA_RealEstate_1590992,14,customer,channel2,8,81.68,111.48,"Riverside area or the Greenview Heights. Yeah, it's fine. And I'm open to nearby areas.",positive,0.7019,False,False,False,False,False,29.8,0.046954,0.602386,-26.567,0.044224,808.101,288.806,125.148,0.503,medium,low,high
en_CA_RealEstate_1590992,15,agent,channel1,7,92.5,107.5,"There are a lot of properties available. A lot of them have already been sold or either conditionally sold, but we do have options for other areas and the other one as well. Does that work with you? Is that okay with you, or did you want specifically for?",neutral,0.8266,False,False,True,False,False,15.0,0.055555,0.934082,-25.105,0.092819,1106.59,195.667,71.329,3.267,medium,high,low
en_CA_RealEstate_1590992,16,agent,channel1,8,107.5,129.5,"Okay. Okay. Alright. No, we can do that for you. And yes, so we do have one of our realtors that can call you just to go over your options and what specific neighborhoods are available.",neutral,0.8188,False,False,False,False,False,22.0,0.061661,0.878235,-24.2,0.093234,1307.432,209.033,95.594,1.636,high,medium,medium
en_CA_RealEstate_1590992,17,customer,channel2,9,111.48,114.76,If there's something worth looking at.,neutral,0.5803,False,False,False,False,False,3.28,0.0664,0.483978,-23.557,0.098386,1134.65,198.759,68.808,1.829,high,medium,low
en_CA_RealEstate_1590992,18,agent,channel1,9,129.5,145.5,"Okay. I'm going to have Chelsea Smith give you a call. She'll be the one to follow up with you, and hopefully you guys can set up a Zoom or a phone call, whatever works best. Do you prefer Zoom or a phone call?",neutral,0.6801,False,False,True,False,False,16.0,0.057538,0.566559,-24.801,0.09267,1028.183,215.313,93.312,2.75,medium,high,medium
en_CA_RealEstate_1590992,19,customer,channel2,10,142.44,144.4,Phone calls great.,positive,0.9482,False,False,False,False,False,1.96,0.040794,0.36792,-27.788,0.04404,757.716,282.385,115.226,1.531,low,medium,high
en_CA_RealEstate_1590992,20,customer,channel2,11,144.4,171.76,"Yeah, I'm looking between, I don't know, somewhere around 1600 to 2000. Maybe a little more",neutral,0.878,False,False,False,False,False,27.36,0.05014,0.979431,-25.996,0.053814,883.41,273.111,128.087,0.585,medium,low,high
en_CA_RealEstate_1590992,21,agent,channel1,10,145.5,160.5,"Okay. Okay. So I'll put you down for a phone call with Chelsea and she'll just let you know what your options are. But yeah, did you have a specific preference of how much you would, how much you're willing to spend on a property?",neutral,0.908,False,False,True,False,False,15.0,0.06318,0.733032,-23.988,0.100916,1138.2,212.524,82.176,3.0,high,high,medium
en_CA_RealEstate_1590992,22,customer,channel2,12,171.76,181.72,I don't know. Are you able to tell me if they are included or,neutral,0.6872,False,False,False,False,False,9.96,0.068022,0.550201,-23.347,0.105032,1261.4,211.252,97.113,1.406,high,medium,medium
en_CA_RealEstate_1590992,23,agent,channel1,11,175.5,202.5,"Well, utilities typically they are not from what I see, but Chelsea will will confirm and I'm sure she'll be able to find some some deals for you. But sometimes it would be if you want, you know, something that's all included, it would be out of the city and more into the country.",neutral,0.8471,False,False,False,False,False,27.0,0.056357,1.0,-24.981,0.095964,1228.142,219.421,97.396,2.0,medium,medium,medium
en_CA_RealEstate_1590992,24,customer,channel2,13,201.76,228.92,"not? Yeah, yeah, absolutely. And just like I'm considering just like a one bedroom, but I am open",positive,0.5529,False,False,False,False,False,27.16,0.041701,0.831451,-27.597,0.044048,810.947,284.367,131.376,0.663,low,low,high
en_CA_RealEstate_1590992,25,agent,channel1,12,203.5,216.5,"You know, which is kind of away from all the things that you want, but you know, you do get kind of the bang for your buck, you know, you, you save a lot of money that way by being in the country and you get the utilities included with that.",neutral,0.4969,False,False,False,False,False,13.0,0.057338,0.765778,-24.831,0.086769,1097.585,178.26,59.067,3.923,medium,high,low
en_CA_RealEstate_1590992,26,agent,channel1,13,216.5,222.5,"So, but Chelsea will let you know, you said 2000 max is your price range?",neutral,0.9102,False,False,True,False,False,6.0,0.070281,0.876282,-23.063,0.102492,1141.027,219.092,85.437,2.5,high,high,medium
en_CA_RealEstate_1590992,27,customer,channel2,14,229.08,236.56,"to either like a large studio or even a two bedroom, of course, depending on the price.",neutral,0.8515,False,False,False,False,False,7.48,0.073944,0.627625,-22.622,0.104509,1189.36,191.061,80.502,2.273,high,medium,low
en_CA_RealEstate_1590992,28,agent,channel1,14,233.5,252.5,"Okay. Okay. Awesome. Yeah, no, we can we can look into that for you. I do want to let you know though, sometimes it could go up to 2,500 for what you're looking for. Does that work with you or is it strictly 2000?",positive,0.656,False,False,True,False,False,19.0,0.051584,0.866821,-25.75,0.098348,1243.134,233.426,93.021,2.316,medium,high,high
en_CA_RealEstate_1590992,29,customer,channel2,15,236.56,255.36,"Yeah, no, it's my limit.",neutral,0.5993,False,False,False,False,False,18.8,0.020242,0.47821,-33.875,0.032228,738.42,293.241,136.178,0.266,low,low,high
en_CA_RealEstate_1590992,30,agent,channel1,15,253.5,276.5,"It's your limit. Okay. All right, we I know the last place I saw it in that area you're interested in it. There was a one bedroom plus a den. So not necessarily two bedroom but it's one bedroom plus a den for 2000 washroom is included, of course, or sorry, one washroom is included",neutral,0.7395,False,False,False,False,False,23.0,0.04848,0.783417,-26.289,0.101535,1241.888,208.903,82.955,2.391,medium,high,medium
