call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_AU_Telecom_1590917,1,agent,channel1,1,0.0,18.14,"Good afternoon and welcome to Telstra, customer support and billing, this is Tom, how can",positive,0.8753,False,False,False,False,False,18.14,0.077936,1.0,-22.165,0.066656,1182.135,290.975,129.105,0.827,high,low,high
en_AU_Telecom_1590917,2,customer,channel2,1,0.0,27.4,"Hey Tom, my name's Laura. I'm just looking to basically upgrade my plan or update it.",neutral,0.7415,False,False,False,False,False,27.4,0.040094,0.819733,-27.938,0.10256,1779.049,228.434,141.813,0.584,low,low,high
en_AU_Telecom_1590917,3,agent,channel1,2,18.14,18.64,I help you?,neutral,0.8488,False,False,True,False,False,0.5,0.068217,0.287598,-23.322,0.077545,1130.752,265.965,73.709,6.0,medium,high,high
en_AU_Telecom_1590917,4,customer,channel2,2,27.4,32.56,"It's kind of like, I've had it for the year cycle now, and yeah, just looking if there's",neutral,0.8706,False,False,False,False,False,5.16,0.065109,0.611267,-23.727,0.125078,1425.132,170.061,71.653,3.488,medium,high,low
en_AU_Telecom_1590917,5,agent,channel1,3,30.0,39.92,"No worries. Well, first of all, thanks so much for staying with us for the year that",positive,0.9718,False,False,False,False,False,9.92,0.047626,0.533661,-26.443,0.088475,1469.857,281.472,128.603,1.714,low,low,high
en_AU_Telecom_1590917,6,customer,channel2,3,32.56,35.96,any better plans available now that have come to the end of it.,neutral,0.7813,False,False,False,False,False,3.4,0.056171,0.563416,-25.01,0.097017,1353.911,177.451,89.365,3.824,medium,high,low
en_AU_Telecom_1590917,7,customer,channel2,4,35.96,54.96,Okay.,neutral,0.5693,False,False,False,False,False,19.0,0.00631,0.304932,-44.0,0.045707,1987.534,278.818,148.048,0.053,low,low,high
en_AU_Telecom_1590917,8,agent,channel1,4,39.92,43.6,"obviously means you've enjoyed it, which I hope. So I can bring up your account and",positive,0.8846,False,False,False,False,False,3.68,0.064476,0.81366,-23.812,0.159866,1594.046,212.314,117.76,4.348,medium,high,high
en_AU_Telecom_1590917,9,agent,channel1,5,43.6,51.32,see your account details. Could you please confirm the third letter of the email address,neutral,0.8936,False,False,False,False,False,7.72,0.054805,0.683563,-25.224,0.162793,1791.556,190.559,111.261,1.943,medium,low,medium
en_AU_Telecom_1590917,10,agent,channel1,6,51.32,59.72,"of your partner? T, perfect. Because you went through the verification with the",positive,0.802,False,False,True,False,False,8.4,0.043146,0.579376,-27.301,0.118053,1745.772,236.96,133.542,1.548,low,low,high
en_AU_Telecom_1590917,11,customer,channel2,5,54.96,68.48,two,neutral,0.6091,False,False,False,False,False,13.52,0.008565,0.277527,-41.345,0.090578,2477.521,251.015,152.814,0.074,low,low,high
en_AU_Telecom_1590917,12,agent,channel1,7,59.72,62.76,"automated system, I've already got your details here and I'm just going to need the",neutral,0.6308,False,False,False,False,False,3.04,0.069309,0.721313,-23.184,0.174937,1741.082,189.866,109.74,4.934,medium,high,medium
en_AU_Telecom_1590917,13,agent,channel1,8,62.76,66.68,last digit of your postcode before you moved houses.,neutral,0.9195,False,False,False,False,False,3.92,0.084378,0.626495,-21.475,0.18407,1749.561,172.427,101.858,2.296,high,medium,low
en_AU_Telecom_1590917,14,customer,channel2,6,68.48,95.84,"Oh, just usually the service is pretty good and I live in the country so I kind of need,",positive,0.8277,False,False,False,False,False,27.36,0.03645,0.911255,-28.766,0.079884,2119.503,243.351,142.232,0.694,low,low,high
en_AU_Telecom_1590917,15,agent,channel1,9,69.96,75.36,"T, perfect. Great. Thanks so much for confirming those details, Laura. I can",positive,0.9844,False,False,False,False,False,5.4,0.076677,0.95401,-22.307,0.201253,1903.094,207.525,103.492,2.407,high,medium,high
en_AU_Telecom_1590917,16,agent,channel1,10,75.36,79.92,"see, wow, you have been with us for quite a long time. That's close to 15",positive,0.8863,False,False,False,False,False,4.56,0.078599,0.774475,-22.092,0.160795,1663.419,215.058,107.71,3.509,high,high,high
en_AU_Telecom_1590917,17,agent,channel1,11,79.92,85.56,"years. Before we get started, could you just let me know what you've enjoyed",positive,0.6252,False,False,False,False,False,5.64,0.057836,0.515137,-24.756,0.15553,1577.749,191.306,102.15,2.482,medium,medium,medium
en_AU_Telecom_1590917,18,agent,channel1,12,85.56,88.28,about Telstra to keep you around for a second?,neutral,0.8298,False,False,True,False,False,2.72,0.039936,0.337921,-27.973,0.152242,1522.374,197.6,116.431,3.309,low,high,medium
en_AU_Telecom_1590917,19,agent,channel1,13,88.28,110.92,"Awesome. That's great to hear. Well, yeah, we do cover 98% of Australia and regional",positive,0.9801,False,False,False,False,False,22.64,0.032414,0.536804,-29.785,0.060283,1540.462,287.986,141.563,0.663,low,low,high
en_AU_Telecom_1590917,20,customer,channel2,7,95.84,100.32,"you know, not just the customer service but the actual service to be working when I'm, you know,",neutral,0.7457,False,False,False,False,False,4.48,0.063932,0.696655,-23.886,0.149525,1631.885,152.049,57.853,4.018,medium,high,low
en_AU_Telecom_1590917,21,customer,channel2,8,100.32,105.36,"not really close to the city and things like that. So yeah, Telstra's kind of beneficial for that.",positive,0.5126,False,False,False,False,False,5.04,0.062974,0.568909,-24.017,0.130071,1491.179,156.969,76.043,3.571,medium,high,low
en_AU_Telecom_1590917,22,agent,channel1,14,111.08,120.6,"areas, particularly in Victoria, where you're located, our priority. Well, the other 2%",neutral,0.8273,False,False,False,False,False,9.52,0.059679,0.703339,-24.484,0.141464,1776.108,203.507,127.263,1.366,medium,low,medium
en_AU_Telecom_1590917,23,customer,channel2,9,116.32,118.0,What happened to the other two percent?,neutral,0.6037,False,False,False,False,False,1.68,0.071056,0.534912,-22.968,0.10428,1481.133,204.413,88.332,4.167,high,high,medium
en_AU_Telecom_1590917,24,agent,channel1,15,121.32,127.24,they're uninhabitable. That's the red centre. Not many people are going to be needing,negative,0.7602,False,False,False,False,False,5.92,0.054911,0.570953,-25.207,0.149719,1633.003,181.741,94.834,2.365,medium,medium,low
en_AU_Telecom_1590917,25,customer,channel2,10,126.24,126.88,Fair enough.,neutral,0.6024,False,False,False,False,False,0.64,0.09326,0.791779,-20.606,0.137091,1734.751,183.475,92.415,3.125,high,medium,low
