call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_CA_Finance_1587313,1,agent,channel1,1,0.0,17.6,"Good afternoon, thank you for calling Summit Edge Investments, this is Lisa speaking, how",positive,0.892,False,False,False,False,False,17.6,0.043024,0.431183,-27.326,0.037136,769.738,284.579,128.708,0.795,low,low,high
en_CA_Finance_1587313,2,customer,channel2,1,0.0,26.4,"Hi, Lisa. This is Mark Williams. I've been investing for a while, mostly using a regular",neutral,0.7774,False,False,False,False,False,26.4,0.055184,0.733459,-25.164,0.01286,210.946,351.591,101.165,0.606,low,low,high
en_CA_Finance_1587313,3,agent,channel1,2,17.6,41.44,"can I help you today? Yeah, that's a great step forward, Mark, I'd be happy to help you.",positive,0.9852,False,False,True,False,False,23.84,0.028089,0.481781,-31.029,0.05435,907.081,258.446,135.381,0.755,low,low,medium
en_CA_Finance_1587313,4,customer,channel2,2,26.72,32.32,"cash account, but I'm thinking about opening a margin account for stock trading. I want to",neutral,0.6722,False,False,False,False,False,5.6,0.09268,0.702972,-20.66,0.0581,931.165,204.092,103.375,2.857,high,high,medium
en_CA_Finance_1587313,5,customer,channel2,3,32.32,34.96,understand how it works before getting started.,neutral,0.7957,False,False,False,False,False,2.64,0.083423,0.623901,-21.574,0.099915,973.09,167.912,73.726,2.652,high,high,low
en_CA_Finance_1587313,6,agent,channel1,3,41.84,44.56,Do you already have a trading account here with Summit Edge?,neutral,0.9452,False,False,True,False,False,2.72,0.070032,0.37027,-23.094,0.09358,1189.8,226.284,40.37,4.044,high,high,medium
en_CA_Finance_1587313,7,customer,channel2,4,45.2,47.84,"Yep, I have one for a couple of years now.",neutral,0.5887,False,False,False,False,False,2.64,0.113039,0.901794,-18.935,0.048675,851.515,192.011,98.478,3.788,high,high,low
en_CA_Finance_1587313,8,agent,channel1,4,49.2,54.8,"Okay, that makes things easier. So a margin account, it's an add-on to your current trading",positive,0.5278,False,False,False,False,False,5.6,0.062592,0.484802,-24.07,0.12768,1379.56,224.76,88.273,2.857,medium,high,medium
en_CA_Finance_1587313,9,agent,channel1,5,54.8,61.12,profile and it lets you borrow funds from us to buy more stocks. So can I ask what your main,neutral,0.8871,False,False,False,False,False,6.32,0.059192,0.579254,-24.555,0.12261,1277.835,192.459,76.418,3.165,medium,high,low
en_CA_Finance_1587313,10,customer,channel2,5,56.4,74.64,"I'm mostly short-term trades. I just want to ask advantage of some price swings,",neutral,0.6372,False,False,False,False,False,18.24,0.074423,0.971924,-22.566,0.047262,547.222,302.803,128.387,0.768,high,low,high
en_CA_Finance_1587313,11,agent,channel1,6,61.12,65.84,"goal is? Is it short-term trading, long-term leverage, or more active day trading?",neutral,0.8772,False,False,True,False,False,4.72,0.056878,0.537811,-24.901,0.106129,1175.085,203.967,66.986,2.754,medium,high,low
en_CA_Finance_1587313,12,agent,channel1,7,71.52,86.16,"Yeah, that's understandable. So a current interest rate for margin loans,",neutral,0.8051,False,False,False,False,False,14.64,0.039213,0.490875,-28.131,0.056116,871.91,243.91,127.918,0.751,low,low,medium
en_CA_Finance_1587313,13,customer,channel2,6,74.64,80.08,but I'm cautious about the interest rates and collateral requirements before I decide.,neutral,0.7691,False,False,False,False,False,5.44,0.088432,0.962463,-21.068,0.087222,891.734,173.385,97.474,2.39,high,medium,low
en_CA_Finance_1587313,14,customer,channel2,7,86.4,110.64,"Okay, that's clear. And what about the collateral? How much equity do I need to maintain?",neutral,0.907,False,False,False,False,False,24.24,0.058376,0.662048,-24.675,0.017951,329.891,333.217,110.053,0.66,medium,low,high
en_CA_Finance_1587313,15,agent,channel1,8,88.24,95.92,"it starts at 10.5% annually for balances under $25,000 and it decreases slightly for higher",neutral,0.885,False,False,False,False,False,7.68,0.066963,0.666382,-23.483,0.121479,1327.23,194.19,62.442,1.953,high,medium,low
