call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_AU_Travel_1591537,1,customer,channel2,1,0.0,2.06,you,neutral,0.5119,False,False,False,False,False,2.06,9.5e-05,0.000885,-80.485,0.028546,480.833,353.885,105.811,0.485,low,low,high
en_AU_Travel_1591537,2,agent,channel1,1,0.0,17.56,"Hi there, you've reached Tom at Public Transport Victoria's Customer Help Centre.",neutral,0.8542,False,False,False,False,False,17.56,0.083508,1.0,-21.565,0.089189,1478.497,289.178,134.945,0.683,high,low,high
en_AU_Travel_1591537,3,agent,channel1,2,17.56,46.56,"Hi, you've reached Tom at Public Transport Victoria's Customer Help Centre.",neutral,0.8791,False,False,False,False,False,29.0,0.030855,0.677429,-30.214,0.059379,1651.303,302.147,136.943,0.379,low,low,high
en_AU_Travel_1591537,4,customer,channel2,2,30.0,56.88,I was traveling today and I seem to have lost my mickey just wondering if you can help me with that,neutral,0.5519,False,False,False,False,False,26.88,0.044835,0.914642,-26.968,0.101008,1328.401,253.608,136.884,0.781,medium,low,high
en_AU_Travel_1591537,5,agent,channel1,3,46.56,56.56,How can I help you today?,neutral,0.7191,False,False,True,False,False,10.0,0.037394,0.60202,-28.544,0.069309,1655.152,286.111,141.648,0.6,low,low,high
en_AU_Travel_1591537,6,agent,channel1,4,56.56,63.56,"Yeah, sure, not a problem. Just before we get started, could I please know your name?",neutral,0.5424,False,False,True,False,False,7.0,0.051103,0.484741,-25.831,0.161068,1841.499,224.999,122.672,2.286,medium,medium,high
en_AU_Travel_1591537,7,customer,channel2,3,60.0,81.88,I think so I'm hoping so there's a lot of money on it so I'm obviously pretty nervous about losing,neutral,0.4203,False,False,False,False,False,21.88,0.048803,0.633087,-26.231,0.105649,2139.48,201.014,125.699,0.914,medium,low,medium
en_AU_Travel_1591537,8,agent,channel1,5,63.56,68.56,"Sure, thanks Laura. Okay, so I'm sorry to hear that you've lost your Mikey card.",neutral,0.4967,False,False,False,False,False,5.0,0.045068,0.436249,-26.923,0.18133,1927.507,212.536,126.303,3.0,medium,high,medium
en_AU_Travel_1591537,9,agent,channel1,6,68.56,75.56,Do you know if your Mikey was registered with your details?,neutral,0.9513,False,False,True,False,False,7.0,0.042357,0.471771,-27.462,0.158386,1974.176,236.596,134.563,1.571,low,medium,high
en_AU_Travel_1591537,10,agent,channel1,7,75.56,91.56,"Yeah, not a problem. Well, I can see that you do have an account with us just based on the number that you've called from.",neutral,0.6513,False,False,False,False,False,16.0,0.02835,0.5271,-30.949,0.084615,1628.272,269.337,138.046,1.562,low,medium,high
en_AU_Travel_1591537,11,customer,channel2,4,82.64,108.68,Is there any way I can check yeah it's two three four six,neutral,0.8779,False,False,False,False,False,26.04,0.030737,0.733032,-30.247,0.108606,2394.924,211.821,140.625,0.499,low,low,medium
en_AU_Travel_1591537,12,agent,channel1,8,91.56,101.56,"For security reasons, could I just verify the last four digits of your mobile number, please Laura?",neutral,0.8843,False,False,True,False,False,10.0,0.04703,0.728241,-26.553,0.158074,1913.35,236.914,133.337,1.7,medium,medium,high
en_AU_Travel_1591537,13,agent,channel1,9,101.56,111.56,"Thanks for that. And just the date and month of your birth, no need for the year.",positive,0.7228,False,False,False,False,False,10.0,0.049499,0.681091,-26.108,0.126321,1803.364,257.269,131.883,1.7,medium,medium,high
en_AU_Travel_1591537,14,customer,channel2,5,108.68,122.28,the date of the month so it would be the fifth of the six so I was just in the,neutral,0.9081,False,False,False,False,False,13.6,0.048919,0.741516,-26.21,0.091837,1947.645,226.834,134.458,1.471,medium,medium,high
en_AU_Travel_1591537,15,agent,channel1,10,111.56,124.56,"Great, thanks very much. Okay, so I'm just pulling up your details here. And where were you travelling to and from today?",positive,0.8837,False,False,True,False,False,13.0,0.040294,0.564056,-27.895,0.128132,1724.582,254.4,132.03,1.692,low,medium,high
en_AU_Travel_1591537,16,customer,channel2,6,122.28,137.8,city and heading home to Turak I was traveling by train but then I got off,neutral,0.9251,False,False,False,False,False,15.52,0.047362,0.640778,-26.491,0.090545,1748.193,243.915,127.844,1.031,medium,low,high
en_AU_Travel_1591537,17,agent,channel1,11,124.56,142.56,"Okay, heading home to Toronto. And were you making your way downtown on tram or train or bus?",neutral,0.9509,False,False,True,False,False,18.0,0.045292,0.546051,-26.88,0.1205,1665.065,243.225,135.881,1.0,medium,low,high
en_AU_Travel_1591537,18,customer,channel2,7,138.32,154.84,and caught the tram so there was two like modes of transport yeah so like on the,neutral,0.8947,False,False,False,False,False,16.52,0.037742,0.475861,-28.464,0.089808,1897.988,195.605,128.758,1.029,low,low,low
