call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_AU_Insurance_1586372,1,agent,channel1,1,0.0,18.0,"Hi, thanks for calling R&CB Insurance, how can I help you?",neutral,0.5091,False,False,True,False,False,18.0,0.037481,0.51416,-28.524,0.063849,1460.621,289.144,127.012,0.611,medium,low,high
en_AU_Insurance_1586372,2,customer,channel2,1,0.0,22.56,"Hi, my name's Jenny and we just had a car crash and I just need to follow a car insurance",negative,0.7542,False,False,False,False,False,22.56,0.028782,0.590973,-30.818,0.07064,1519.606,276.457,135.314,0.887,low,low,high
en_AU_Insurance_1586372,3,agent,channel1,2,18.0,29.0,"Yeah, I should be able to, sorry, are you the policy holder?",neutral,0.828,False,False,True,False,False,11.0,0.061927,0.574005,-24.162,0.067408,1368.788,289.161,116.441,1.091,medium,medium,high
en_AU_Insurance_1586372,4,customer,channel2,2,22.56,23.56,claim.,neutral,0.7163,False,False,False,False,False,1.0,0.041334,0.346558,-27.674,0.170685,2258.883,162.741,84.169,1.0,medium,low,low
en_AU_Insurance_1586372,5,customer,channel2,3,23.56,30.16,Do you want to help me with that?,neutral,0.8776,False,False,False,False,False,6.6,0.013097,0.215668,-37.656,0.045273,1289.139,284.788,139.441,1.212,low,medium,high
en_AU_Insurance_1586372,6,agent,channel1,3,29.0,36.0,"You are the policy holder, and okay, yeah, we can help you with that.",neutral,0.7322,False,False,False,False,False,7.0,0.053066,0.540802,-25.504,0.087717,1288.388,217.611,103.501,2.0,medium,medium,low
en_AU_Insurance_1586372,7,customer,channel2,4,30.16,35.16,"I am, yes.",neutral,0.619,False,False,False,False,False,5.0,0.02917,0.738647,-30.701,0.089881,1561.937,257.205,149.523,0.6,low,low,medium
en_AU_Insurance_1586372,8,customer,channel2,5,35.16,49.96,"Yes, I do.",neutral,0.6376,False,False,False,False,False,14.8,0.01581,0.453705,-36.022,0.049621,1296.726,294.268,140.943,0.203,low,low,high
en_AU_Insurance_1586372,9,agent,channel1,4,36.0,42.0,Just give me one second so I can bring your policy up.,neutral,0.7341,False,False,False,False,False,6.0,0.071543,0.364685,-22.909,0.140921,1574.015,230.179,75.262,2.0,medium,medium,medium
en_AU_Insurance_1586372,10,agent,channel1,5,42.0,45.0,Do you have your policy number on you?,neutral,0.9446,False,False,True,False,False,3.0,0.07226,0.391632,-22.822,0.116445,1398.469,263.5,99.274,2.667,medium,high,high
en_AU_Insurance_1586372,11,agent,channel1,6,46.0,48.0,"Okay, what's your policy number?",neutral,0.9384,False,False,True,False,False,2.0,0.041106,0.35611,-27.722,0.084581,1144.197,245.628,101.755,2.5,medium,high,medium
en_AU_Insurance_1586372,12,customer,channel2,6,49.96,79.52,"It's 159 42190, yes it was.",neutral,0.8225,False,False,False,False,False,29.56,0.014814,0.453949,-36.586,0.047317,1265.89,289.824,139.703,0.203,low,low,high
en_AU_Insurance_1586372,13,agent,channel1,7,54.0,56.0,42190?,neutral,0.8407,False,False,True,False,False,2.0,0.101482,0.539612,-19.872,0.069057,1150.717,255.814,88.488,0.5,high,low,medium
en_AU_Insurance_1586372,14,agent,channel1,8,59.0,61.0,"Jenny, was it?",neutral,0.9216,False,False,True,False,False,2.0,0.064162,0.801086,-23.854,0.121729,1746.817,213.976,112.289,1.5,medium,medium,low
en_AU_Insurance_1586372,15,agent,channel1,9,61.0,63.0,"Yeah, okay.",neutral,0.5556,False,False,False,False,False,2.0,0.065082,0.716705,-23.731,0.094843,1579.153,218.746,127.01,1.0,medium,low,low
en_AU_Insurance_1586372,16,agent,channel1,10,63.0,66.0,"Alright, thanks Jenny, I've got your policy here.",positive,0.6714,False,False,False,False,False,3.0,0.099996,0.889862,-20.0,0.125987,1517.836,250.454,81.105,2.667,high,high,medium
en_AU_Insurance_1586372,17,agent,channel1,11,66.0,78.0,"Can you explain the circumstances, what happened, where was it, and what you are claiming today?",neutral,0.9294,False,False,True,False,False,12.0,0.075116,0.73114,-22.485,0.106602,1464.318,223.602,90.963,1.333,high,medium,medium
en_AU_Insurance_1586372,18,customer,channel2,7,79.52,88.56,"Sure, we were coming out of McDonald's on David Street in Sydney and I was turning right and",neutral,0.8803,False,False,False,False,False,9.04,0.041506,0.54483,-27.638,0.127277,1917.164,214.319,104.064,1.991,medium,medium,low
en_AU_Insurance_1586372,19,customer,channel2,8,88.56,93.6,there was a car coming and he just went straight through the red light and he didn't smash,neutral,0.7599,False,False,False,False,False,5.04,0.039539,0.343048,-28.059,0.160382,2123.474,182.58,76.274,3.571,medium,high,low
en_AU_Insurance_1586372,20,customer,channel2,9,93.6,102.04,it into the driver's side of the car which pushed my car into a parked car so all three,neutral,0.8626,False,False,False,False,False,8.44,0.038618,0.532898,-28.264,0.144949,1950.584,183.125,98.418,2.251,medium,high,low
en_AU_Insurance_1586372,21,agent,channel1,12,96.0,113.0,"Oh wow, so that might be the case for a write-off, but okay, was there a police at the incident?",neutral,0.5901,False,False,True,False,False,17.0,0.05499,0.805054,-25.194,0.06794,1139.442,260.089,127.288,1.176,medium,medium,high
en_AU_Insurance_1586372,22,customer,channel2,10,102.04,113.04,cars were damaged.,negative,0.7798,False,False,False,False,False,11.0,0.01793,0.394012,-34.928,0.052141,1331.976,281.139,141.436,0.273,low,low,high
en_AU_Insurance_1586372,23,agent,channel1,13,113.0,115.0,Yeah.,neutral,0.5798,False,False,False,False,False,2.0,0.048573,0.547638,-26.272,0.053238,1001.524,261.742,127.941,0.5,medium,low,high
en_AU_Insurance_1586372,24,customer,channel2,11,113.04,114.04,Police did you say?,neutral,0.8068,False,False,False,False,False,1.0,0.02842,0.213135,-30.927,0.170181,2209.932,183.878,76.051,4.0,low,high,low
en_AU_Insurance_1586372,25,customer,channel2,12,114.04,121.2,"Yeah, the police did come and the guy who ran the red light was actually drunk.",negative,0.6076,False,False,False,False,False,7.16,0.047497,0.610931,-26.467,0.082999,1620.306,233.513,114.527,2.235,medium,high,medium
en_AU_Insurance_1586372,26,agent,channel1,14,116.0,122.0,"Right, okay, okay, are you feeling okay?",neutral,0.7367,False,False,True,False,False,6.0,0.04956,0.459625,-26.097,0.068804,1164.2,259.888,127.389,1.167,medium,medium,high
en_AU_Insurance_1586372,27,customer,channel2,13,121.2,130.2,"Oh yes, yeah.",positive,0.8761,False,False,False,False,False,9.0,0.010669,0.244324,-39.438,0.053269,1361.593,290.089,145.57,0.333,low,low,high
en_AU_Insurance_1586372,28,agent,channel1,15,122.0,125.0,Was there all the passengers were fine?,neutral,0.707,False,False,True,False,False,3.0,0.069295,0.371124,-23.186,0.085938,1115.136,244.5,75.609,2.333,medium,high,medium
en_AU_Insurance_1586372,29,agent,channel1,16,125.0,131.0,"Okay, so did you receive any police reports?",neutral,0.9304,False,False,True,False,False,6.0,0.073685,0.544708,-22.652,0.131865,1612.873,235.0,99.662,1.333,medium,medium,medium
en_AU_Insurance_1586372,30,customer,channel2,14,130.2,137.92,"Yes, I've received the police report and they said to give it to my insurance company and",neutral,0.8898,False,False,False,False,False,7.72,0.032648,0.3414,-29.723,0.116752,1826.679,231.002,115.871,2.202,low,high,medium
en_AU_Insurance_1586372,31,agent,channel1,17,136.0,141.0,"Okay, that's fine.",positive,0.5985,False,False,False,False,False,5.0,0.028725,0.497223,-30.835,0.05818,1139.316,289.194,135.096,0.6,low,low,high
en_AU_Insurance_1586372,32,customer,channel2,15,137.92,155.92,I've also received some photos as well.,neutral,0.7863,False,False,False,False,False,18.0,0.01981,0.35495,-34.063,0.06333,1404.474,282.21,141.155,0.389,low,low,high
en_AU_Insurance_1586372,33,agent,channel1,18,141.0,146.0,"Okay, alright, so what will happen is we have two options.",neutral,0.8123,False,False,False,False,False,5.0,0.098779,0.96286,-20.107,0.126894,1493.457,220.276,75.637,2.2,high,high,low
en_AU_Insurance_1586372,34,agent,channel1,19,146.0,150.0,Our preferred option is for you to actually go online.,neutral,0.8402,False,False,False,False,False,4.0,0.101801,0.999969,-19.845,0.127035,1453.631,210.692,70.352,2.5,high,high,low
en_AU_Insurance_1586372,35,agent,channel1,20,150.0,156.0,What I can do is send you an email with the link where you will create an incident report.,neutral,0.9202,False,False,True,False,False,6.0,0.089187,0.565308,-20.994,0.10657,1283.015,230.542,78.712,3.167,high,high,medium
en_AU_Insurance_1586372,36,customer,channel2,16,155.92,184.92,"Oh yes, I've received the police report and they said to give it to my insurance company",neutral,0.7995,False,False,False,False,False,29.0,0.000318,0.040192,-69.962,0.031848,1188.499,311.47,137.769,0.586,low,low,high
en_AU_Insurance_1586372,37,agent,channel1,21,156.0,161.0,What you will do is you will put all the information you just mentioned.,neutral,0.8868,False,False,True,False,False,5.0,0.103077,0.627808,-19.737,0.1321,1533.188,237.084,84.025,2.8,high,high,medium
en_AU_Insurance_1586372,38,agent,channel1,22,161.0,163.0,You will need to attach some documents.,neutral,0.8779,False,False,False,False,False,2.0,0.060774,0.366821,-24.326,0.172394,1726.263,217.585,73.052,3.5,medium,high,low
en_AU_Insurance_1586372,39,agent,channel1,23,163.0,180.0,People will ask you for photos if you have photos of the incident as well as photos of the other parties involved like the number plates or the driver's license if you did take any of those.,neutral,0.8774,False,False,False,False,False,17.0,0.104608,0.931549,-19.609,0.126021,1459.329,208.759,73.44,2.176,high,high,low
en_AU_Insurance_1586372,40,agent,channel1,24,180.0,185.0,And at some stage it will also ask for the police report.,neutral,0.8067,False,False,False,False,False,5.0,0.076564,0.514557,-22.319,0.123918,1563.73,196.033,92.738,2.4,high,high,low
en_AU_Insurance_1586372,41,agent,channel1,25,185.0,198.0,"So you will need to attach all of those to your application and then once we receive it, we will start the review process.",neutral,0.917,False,False,False,False,True,13.0,0.089169,0.990326,-20.996,0.092854,1286.509,252.068,112.043,1.846,high,medium,medium
