call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_AU_Hospitality_1593468,1,agent,channel1,1,0.0,19.8,"Hello, thank you for calling Brooksfield Hotel, this is Jemima speaking, how can I assist",neutral,0.6829,False,False,False,False,False,19.8,0.033344,0.545746,-29.54,0.118665,1719.965,257.308,132.746,0.758,low,low,high
en_AU_Hospitality_1593468,2,customer,channel2,1,0.0,29.92,"Hi Gemma, my name's Sarah. I just, I'm coming and checking in this weekend and",neutral,0.6514,False,False,False,False,False,29.92,0.027624,0.602905,-31.174,0.093454,1491.548,273.983,137.382,0.501,low,low,high
en_AU_Hospitality_1593468,3,agent,channel1,2,19.8,20.8,you today?,neutral,0.9132,False,False,True,False,False,1.0,0.034742,0.207886,-29.183,0.181488,2467.613,164.603,57.169,2.0,low,medium,low
en_AU_Hospitality_1593468,4,agent,channel1,3,21.8,22.8,Welcome.,positive,0.7743,False,False,False,False,False,1.0,0.113864,0.92749,-18.872,0.038193,920.537,307.527,102.492,1.0,high,low,high
en_AU_Hospitality_1593468,5,agent,channel1,4,26.8,27.8,Thanks.,positive,0.7303,False,False,False,False,False,1.0,0.040748,0.267456,-27.798,0.137619,1806.422,221.057,137.33,1.0,low,low,high
en_AU_Hospitality_1593468,6,customer,channel2,2,30.88,35.76,I was just hoping to arrange an early check-in because my flight's coming in quite early and I just,neutral,0.7094,False,False,False,False,False,4.88,0.067668,0.533081,-23.392,0.127738,1528.415,189.524,66.055,3.893,medium,high,low
en_AU_Hospitality_1593468,7,customer,channel2,3,35.76,43.04,want to go straight to bed. I'm gonna be arriving at about 8 a.m at the airport from an overnight,neutral,0.8747,False,False,False,False,False,7.28,0.060728,0.519928,-24.332,0.10779,1414.586,192.109,95.088,2.747,medium,high,medium
en_AU_Hospitality_1593468,8,customer,channel2,4,43.04,49.6,"flight. So I was hoping to check in by like 10 a.m, 11 a.m. Is that all right?",neutral,0.9333,False,False,False,False,False,6.56,0.058114,0.389832,-24.714,0.138063,1618.913,183.347,79.053,2.744,medium,high,low
en_AU_Hospitality_1593468,9,agent,channel1,5,51.8,53.8,"Hi, thank you for reaching out.",positive,0.7897,False,False,False,False,False,2.0,0.07721,0.413635,-22.246,0.169201,2032.856,253.957,108.401,3.0,high,high,high
en_AU_Hospitality_1593468,10,agent,channel1,6,53.8,55.8,Let me check the availability for you.,neutral,0.8687,False,False,False,True,False,2.0,0.067947,0.550171,-23.357,0.171697,2095.226,212.153,98.498,3.5,medium,high,medium
