call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_CA_Entertainment_1592240,1,agent,channel1,1,0.0,15.04,"Hello, thank you for calling the ticket office.",positive,0.6512,False,False,False,False,False,15.04,0.03782,0.647705,-28.446,0.033644,801.62,290.835,133.672,0.532,medium,low,high
en_CA_Entertainment_1592240,2,customer,channel2,1,0.0,29.12,"Well, my name is Dorothy Brown and I had purchased online some tickets for Shrek.",neutral,0.6621,False,False,False,False,False,29.12,0.015615,0.247162,-36.129,0.043178,1026.451,304.838,122.67,0.515,low,low,high
en_CA_Entertainment_1592240,3,agent,channel1,2,15.04,16.04,My name is Bob.,neutral,0.8175,False,False,False,False,False,1.0,0.118297,0.617981,-18.541,0.046646,835.979,170.81,33.138,4.0,high,high,low
en_CA_Entertainment_1592240,4,agent,channel1,3,16.04,18.04,How can I help you today?,neutral,0.7191,False,False,True,False,False,2.0,0.062469,0.654694,-24.087,0.065127,1021.143,198.608,117.818,3.0,medium,high,medium
en_CA_Entertainment_1592240,5,customer,channel2,2,29.44,36.64,"I do want to use these tickets, but I was wondering if it was possible that I could,",neutral,0.6663,False,False,False,False,False,7.2,0.025277,0.246826,-31.946,0.106355,1345.669,245.635,92.927,2.5,low,medium,high
en_CA_Entertainment_1592240,6,customer,channel2,3,36.64,44.88,I have originally bought these tickets as a matinee and I would like to take in the evening show,neutral,0.8513,False,False,False,False,False,8.24,0.026551,0.263306,-31.518,0.12038,1449.356,213.056,78.708,2.306,low,medium,medium
en_CA_Entertainment_1592240,7,customer,channel2,4,44.88,53.28,instead if that would be possible. Do I have to come to the actual office? Do I have to pay,neutral,0.7841,False,False,False,False,False,8.4,0.027112,0.255188,-31.337,0.113363,1361.061,196.807,66.353,2.381,low,medium,medium
en_CA_Entertainment_1592240,8,agent,channel1,4,46.04,63.32,"Oh, there is no trouble at all, ma'am.",positive,0.7281,False,False,False,False,False,17.28,0.03696,0.619171,-28.645,0.02537,790.765,302.377,131.853,0.463,medium,low,high
en_CA_Entertainment_1592240,9,customer,channel2,5,53.36,60.0,cancellation fee? What can I do to see if I can get a different time for Shrek?,neutral,0.8695,False,False,False,False,False,6.64,0.028128,0.228638,-31.017,0.13666,1428.98,199.602,78.05,2.56,low,medium,medium
en_CA_Entertainment_1592240,10,agent,channel1,5,63.32,65.4,We can definitely help you out with that.,positive,0.671,False,False,False,False,False,2.08,0.060226,0.580322,-24.404,0.107881,1068.564,161.639,57.47,3.846,medium,high,low
en_CA_Entertainment_1592240,11,agent,channel1,6,65.4,67.04,That only takes a few minutes right here.,neutral,0.5065,False,False,False,False,False,1.64,0.082711,0.595093,-21.649,0.113798,1160.546,159.602,36.228,4.878,high,high,low
en_CA_Entertainment_1592240,12,agent,channel1,7,67.04,69.04,We can do it all online.,neutral,0.6779,False,False,False,False,False,2.0,0.099269,0.448517,-20.064,0.062221,794.426,181.299,39.017,3.0,high,high,low
en_CA_Entertainment_1592240,13,agent,channel1,8,69.04,70.28,No need to come to the office.,neutral,0.7472,False,False,False,False,False,1.24,0.067671,0.376984,-23.392,0.084297,1022.462,181.903,62.635,5.645,medium,high,low
en_CA_Entertainment_1592240,14,customer,channel2,6,72.48,78.0,"Well, while I'd be willing to do that, what information do you require? Do you need the ticket",neutral,0.9178,False,False,False,False,False,5.52,0.026578,0.223541,-31.51,0.096104,1119.354,228.603,63.797,3.261,low,high,medium
en_CA_Entertainment_1592240,15,agent,channel1,9,76.04,86.04,"Well, I just need the ticket number, please.",neutral,0.7341,False,False,False,False,False,10.0,0.051226,0.708893,-25.81,0.037716,884.585,278.987,132.778,0.8,medium,low,high
en_CA_Entertainment_1592240,16,customer,channel2,7,78.0,82.88,number and a name or what other things do you need?,neutral,0.9166,False,False,False,False,False,4.88,0.030066,0.207703,-30.438,0.10694,1274.671,228.549,66.444,2.254,medium,medium,medium
en_CA_Entertainment_1592240,17,agent,channel1,10,86.04,100.04,Since you've already given us your name.,neutral,0.8773,False,False,False,False,False,14.0,0.018974,0.484161,-34.437,0.038235,940.374,278.639,139.897,0.5,low,low,high
en_CA_Entertainment_1592240,18,customer,channel2,8,89.2,98.16,"Okay, one five three eight zero six seven nine zero.",neutral,0.7402,False,False,False,False,False,8.96,0.025224,0.308044,-31.964,0.121914,1403.169,234.757,92.221,1.116,low,low,high
en_CA_Entertainment_1592240,19,agent,channel1,11,100.04,101.04,"Okay, thank you very much.",positive,0.9295,False,False,False,False,False,1.0,0.09644,0.512756,-20.315,0.092331,1156.986,181.508,41.165,5.0,high,high,low
en_CA_Entertainment_1592240,20,agent,channel1,12,101.04,102.04,I have it down here.,neutral,0.8752,False,False,False,False,False,1.0,0.13881,0.607819,-17.152,0.070709,1040.007,174.811,36.514,5.0,high,high,low
en_CA_Entertainment_1592240,21,agent,channel1,13,102.04,104.04,You're in a party of two.,neutral,0.809,False,False,False,False,False,2.0,0.111116,0.551849,-19.084,0.084728,1003.26,212.638,54.661,3.0,high,high,medium
en_CA_Entertainment_1592240,22,agent,channel1,14,104.04,105.04,Is that correct?,neutral,0.8883,False,False,True,False,False,1.0,0.066022,0.354889,-23.606,0.086761,1064.071,181.788,39.643,3.0,medium,high,low
en_CA_Entertainment_1592240,23,agent,channel1,15,105.04,106.04,Yes.,neutral,0.5811,False,False,False,False,False,1.0,0.084846,0.325104,-21.427,0.125214,1169.125,200.858,57.884,1.0,high,low,medium
en_CA_Entertainment_1592240,24,agent,channel1,16,106.04,109.04,You can text yourself or you want to change the ticket for both.,neutral,0.9304,False,False,False,False,False,3.0,0.051372,0.374084,-25.786,0.113255,1267.251,172.857,77.49,4.333,medium,high,low
en_CA_Entertainment_1592240,25,customer,channel2,9,108.4,115.12,"Well, I would like to change the ticket for both if that would be possible. If not,",neutral,0.8208,False,False,False,False,False,6.72,0.023487,0.245789,-32.583,0.079581,1134.912,268.897,94.865,2.53,low,medium,high
en_CA_Entertainment_1592240,26,customer,channel2,10,115.84,120.96,"then I'll just keep what I already have, but I would like to come to the evening show with my",neutral,0.5344,False,False,False,False,False,5.12,0.031407,0.220001,-30.059,0.101186,1203.525,204.592,53.399,3.906,medium,high,medium
en_CA_Entertainment_1592240,27,customer,channel2,11,120.96,129.36,"husband. I originally was going to do the matinee with my son, but he's unable to do that and so",neutral,0.6304,False,False,False,False,False,8.4,0.028405,0.260864,-30.932,0.101228,1201.769,224.892,71.479,2.381,low,medium,medium
en_CA_Entertainment_1592240,28,customer,channel2,12,129.36,146.72,I would like to change for the evening show and and do my husband instead.,neutral,0.8219,False,False,False,False,False,17.36,0.017324,0.267517,-35.227,0.049468,1046.312,292.465,119.083,0.864,low,low,high
en_CA_Entertainment_1592240,29,agent,channel1,17,135.04,140.04,"Oh, well, I can definitely do that.",positive,0.7837,False,False,False,False,False,5.0,0.079846,0.543823,-21.955,0.059707,938.38,258.035,114.393,1.4,high,low,high
en_CA_Entertainment_1592240,30,agent,channel1,18,140.04,142.04,I'll just need his information here.,neutral,0.8625,False,False,False,False,False,2.0,0.079495,0.52124,-21.993,0.104748,1199.341,174.075,62.905,3.0,high,high,low
en_CA_Entertainment_1592240,31,agent,channel1,19,142.04,146.04,I'll take it down and we'll make the changes right now.,neutral,0.773,False,False,False,False,False,4.0,0.088441,0.581116,-21.067,0.092467,1129.69,175.093,55.733,2.75,high,medium,low
en_CA_Entertainment_1592240,32,agent,channel1,20,146.04,147.04,There is no extra cost.,neutral,0.7574,False,False,False,False,False,1.0,0.102976,0.437164,-19.745,0.091171,1033.625,206.956,55.331,5.0,high,high,medium
en_CA_Entertainment_1592240,33,customer,channel2,13,146.72,164.08,"Well, since it's my husband, what is available for the premium seating? How much more expensive is that?",neutral,0.7397,False,False,False,False,False,17.36,0.018887,0.232147,-34.477,0.053411,971.847,289.561,111.461,1.037,low,low,high
en_CA_Entertainment_1592240,34,agent,channel1,21,147.04,150.04,"If you'd like to stick with the same seats that you had prior,",neutral,0.8933,False,False,False,False,False,3.0,0.073876,0.511017,-22.63,0.141378,1286.946,173.828,55.546,4.333,medium,high,low
en_CA_Entertainment_1592240,35,agent,channel1,22,150.04,164.04,or would you like to potentially upgrade to something more premium?,neutral,0.775,False,False,True,False,False,14.0,0.033966,0.645752,-29.379,0.042823,914.431,278.758,134.955,0.786,medium,low,high
en_CA_Entertainment_1592240,36,agent,channel1,23,164.04,169.04,"Well, it's only an extra $25 per seat, which is not actually too bad.",positive,0.7551,False,False,False,False,False,5.0,0.091119,0.547913,-20.808,0.127983,1287.309,189.704,73.723,2.8,high,medium,medium
en_CA_Entertainment_1592240,37,agent,channel1,24,169.04,172.04,You get VIP seating and it's very close in front.,neutral,0.806,False,False,False,False,False,3.0,0.097828,0.545715,-20.191,0.122424,1260.12,193.718,47.384,3.333,high,high,medium
en_CA_Entertainment_1592240,38,agent,channel1,25,172.04,177.04,You'll be able to see the entire show at a great distance,positive,0.8202,False,False,False,False,False,5.0,0.084457,0.615356,-21.467,0.127333,1298.66,175.467,64.158,2.4,high,medium,low
en_CA_Entertainment_1592240,39,customer,channel2,14,176.72,194.08,"Okay, I'd like I think I would like to go ahead with that if that's possible. Can you make that arrangement now?",positive,0.7083,False,False,False,False,False,17.36,0.017597,0.212799,-35.091,0.049414,919.751,298.242,110.7,1.267,low,low,high
en_CA_Entertainment_1592240,40,agent,channel1,26,177.04,179.04,and you'll be able to see it.,neutral,0.7062,False,False,False,False,False,2.0,0.092959,0.504852,-20.634,0.080799,1142.475,174.357,39.449,3.5,high,high,low
en_CA_Entertainment_1592240,41,agent,channel1,27,179.04,191.04,It's very good for you.,positive,0.9757,False,False,False,False,False,12.0,0.025896,0.632874,-31.735,0.022434,776.017,316.153,127.755,0.417,low,low,high
