call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_CA_Banking_1590992,1,agent,channel1,1,0.0,5.0,Thank you for calling Greenville Bank. This is Julia. How can I help you?,neutral,0.5846,False,False,True,False,False,5.0,0.069267,0.611572,-23.19,0.079018,981.938,265.23,101.215,2.8,high,high,high
en_CA_Banking_1590992,2,customer,channel2,1,0.0,13.44,Yeah. Hi there. I need to transfer some money from my savings account into my checking account,neutral,0.8589,False,False,False,False,False,13.44,0.042892,0.590546,-27.352,0.086319,1066.661,263.72,108.983,1.265,low,medium,high
en_CA_Banking_1590992,3,customer,channel2,2,13.44,19.32,urgently here. I've got a couple of days and I don't want anything to bounce.,negative,0.585,False,False,False,False,False,5.88,0.064582,0.47522,-23.798,0.090197,1059.059,195.9,66.827,2.551,high,high,low
en_CA_Banking_1590992,4,agent,channel1,2,21.0,29.0,"I see. Okay, absolutely. I can definitely help you with that. Just to be sure, can I confirm your first name?",positive,0.6407,False,False,True,False,False,8.0,0.056191,0.586426,-25.007,0.103171,1104.619,217.264,81.233,2.625,medium,high,medium
en_CA_Banking_1590992,5,customer,channel2,3,29.56,30.92,"Yeah, my name is Betty.",neutral,0.6486,False,False,False,False,False,1.36,0.066932,0.557709,-23.487,0.076149,1260.212,235.812,78.718,3.676,high,high,medium
en_CA_Banking_1590992,6,agent,channel1,3,30.0,43.0,"Betty, okay. Is that spelled B-E-T-T-Y? Okay. Thank you, Betty. And is this phone number that you're calling from the same number on your account?",positive,0.5529,False,False,True,False,False,13.0,0.057856,0.740814,-24.753,0.071612,973.382,234.813,100.181,1.923,high,medium,medium
en_CA_Banking_1590992,7,customer,channel2,4,36.0,36.24,Yeah.,neutral,0.5798,False,False,False,False,False,0.24,0.036281,0.270966,-28.806,0.103088,1320.832,176.03,102.641,4.167,low,high,low
en_CA_Banking_1590992,8,agent,channel1,4,43.0,52.0,Okay. All right. Thank you. All right. And how much are you looking to transfer today?,positive,0.5207,False,False,True,False,False,9.0,0.078949,0.800903,-22.053,0.106608,1227.45,209.538,105.177,1.778,high,medium,low
en_CA_Banking_1590992,9,customer,channel2,5,44.0,44.52,"Yes, it is.",neutral,0.6667,False,False,False,False,False,0.52,0.042565,0.420593,-27.419,0.116096,1355.656,168.682,54.785,5.769,low,high,low
en_CA_Banking_1590992,10,agent,channel1,5,52.0,64.0,"You do have a limit on your account here. It looks like you have a limit of $10,000 per day to transfer.",neutral,0.9021,False,False,False,False,False,12.0,0.085339,0.835815,-21.377,0.096542,1195.102,226.859,104.787,1.833,high,medium,medium
en_CA_Banking_1590992,11,customer,channel2,6,54.52,55.68,What is there a limit?,neutral,0.8511,False,False,False,False,False,1.16,0.083855,0.425354,-21.529,0.106934,1296.757,218.207,58.009,4.31,high,high,medium
en_CA_Banking_1590992,12,customer,channel2,7,63.64,63.88,Okay.,neutral,0.5693,False,False,False,False,False,0.24,0.055292,0.280945,-25.147,0.073181,924.582,193.697,30.924,4.167,medium,high,low
en_CA_Banking_1590992,13,agent,channel1,6,64.0,89.0,"Okay. $500, okay. And okay. Okay. All right. So I will do that for you. I do have a couple questions, security questions, just to make sure that we are going about this process correctly.",positive,0.5776,False,False,False,False,False,25.0,0.046265,0.740265,-26.695,0.088443,1215.675,224.784,107.954,1.4,medium,medium,medium
en_CA_Banking_1590992,14,customer,channel2,8,64.92,65.64,I don't need that much.,neutral,0.5884,False,False,False,False,False,0.72,0.072596,0.477875,-22.782,0.085258,1132.415,176.629,22.702,6.944,high,high,low
en_CA_Banking_1590992,15,customer,channel2,9,68.16,72.48,"Yeah, I would be $500 is all I need to transfer.",neutral,0.7566,False,False,False,False,False,4.32,0.063015,0.826752,-24.011,0.109565,1184.566,186.05,52.767,2.546,high,high,low
en_CA_Banking_1590992,16,customer,channel2,10,74.28,75.72,Mm-hmm.,neutral,0.8153,False,False,False,False,False,1.44,0.024172,0.173218,-32.334,0.023172,714.128,305.97,117.365,0.694,low,low,high
en_CA_Banking_1590992,17,agent,channel1,7,89.0,99.0,I just need you to confirm. Where is your current employer on your file with us?,neutral,0.9372,False,False,True,False,False,10.0,0.045706,0.561676,-26.801,0.093188,1088.176,211.118,93.055,1.6,medium,medium,low
en_CA_Banking_1590992,18,customer,channel2,11,90.4,90.6,Yep.,neutral,0.5717,False,False,False,False,False,0.2,0.047884,0.287598,-26.396,0.052037,1137.719,243.136,91.087,5.0,medium,high,high
en_CA_Banking_1590992,19,customer,channel2,12,99.0,99.64,What is my,neutral,0.6651,False,False,False,False,False,0.64,0.069763,0.342072,-23.127,0.086891,1293.004,222.539,38.808,4.688,high,high,medium
en_CA_Banking_1590992,20,agent,channel1,8,99.0,113.0,"Or who is your current, sorry, who is your current employer? What is the name of your current employer? These are just some security questions I have to ask in order to proceed with your bank account.",neutral,0.867,False,False,True,False,False,14.0,0.053313,0.711029,-25.463,0.084072,1115.792,213.488,100.578,2.643,medium,high,low
en_CA_Banking_1590992,21,customer,channel2,13,103.68,112.32,"Yeah, it's blind and budget.",negative,0.6658,False,False,False,False,False,8.64,0.037514,0.542725,-28.516,0.044086,840.751,286.662,128.937,0.579,low,low,high
en_CA_Banking_1590992,22,agent,channel1,9,113.0,125.0,Blinds and budget. Okay. Okay. Thank you for that. That's been confirmed. And what was your last purchase on your account?,positive,0.5406,False,False,True,False,False,12.0,0.066063,0.84729,-23.601,0.087728,1085.755,212.851,108.696,1.75,high,medium,low
en_CA_Banking_1590992,23,customer,channel2,14,124.08,125.28,What was my last purchase?,neutral,0.927,False,False,False,False,False,1.2,0.01576,0.086151,-36.049,0.112716,1062.883,153.857,44.417,4.167,low,high,low
en_CA_Banking_1590992,24,agent,channel1,10,125.0,145.0,What was the amount of your last purchase?,neutral,0.9411,False,False,True,False,False,20.0,0.027091,0.642456,-31.343,0.053052,1409.215,241.284,140.543,0.4,low,low,high
en_CA_Banking_1590992,25,customer,channel2,15,125.28,138.4,"I think it was at the grocery store, and I don't remember exactly, but I think it was",neutral,0.8243,False,False,False,False,False,13.12,0.090432,0.999969,-20.874,0.101022,1192.641,202.331,106.753,1.372,high,medium,low
en_CA_Banking_1590992,26,customer,channel2,16,138.4,141.8,around $80 or so.,neutral,0.846,False,False,False,False,False,3.4,0.100155,0.57959,-19.987,0.120993,1369.238,203.529,77.358,1.176,high,low,low
en_CA_Banking_1590992,27,customer,channel2,17,141.8,147.88,"I don't know that I don't have my receipt in front of me, so.",neutral,0.6217,False,False,False,False,False,6.08,0.045157,0.562134,-26.905,0.051558,900.016,262.449,127.922,2.303,medium,medium,high
en_CA_Banking_1590992,28,agent,channel1,11,145.0,155.0,"Okay. Well, we do have to confirm in order to proceed. Are you able to log in by any chance and just double check to see how much was the last?",neutral,0.9281,False,False,True,False,False,10.0,0.054394,0.671173,-25.289,0.095769,1092.132,220.738,78.707,3.1,medium,high,medium
en_CA_Banking_1590992,29,customer,channel2,18,148.38,157.88,"Yeah, yeah, login here. Just give me a second.",neutral,0.5594,False,False,False,False,False,9.5,0.05221,0.734802,-25.645,0.054337,860.032,282.767,126.612,0.947,medium,low,high
