call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_AU_Food_1593466,1,agent,channel1,1,0.0,17.64,"Hello, thank you for calling Jax's catering service."
en_AU_Food_1593466,2,customer,channel2,1,0.0,27.56,"Hi Annie, I'm just planning a brunch for this weekend for like about 15, 20 people and I"
en_AU_Food_1593466,3,agent,channel1,2,17.64,20.32,"This is Annie, how can I help you today?"
en_AU_Food_1593466,4,customer,channel2,2,27.56,31.48,just wondering if you could help me with some catering options. I just want to get a quote from you.
en_AU_Food_1593466,5,agent,channel1,3,31.0,37.0,"Absolutely, for a brunch for this weekend for approximately 20 people."
en_AU_Food_1593466,6,customer,channel2,3,31.48,58.44,"It's just like a small gathering, it's like a friend'sness. So I just want to make sure that I'm just like"
en_AU_Food_1593466,7,agent,channel1,4,37.0,39.0,"Absolutely, I can help you with that."
en_AU_Food_1593466,8,agent,channel1,5,39.0,43.0,Can you give me a bit of details about the brunch you're envisioning?
en_AU_Food_1593466,9,agent,channel1,6,43.0,48.0,Is that any specific dietary requirements or any sort of things that you'd like to include?
en_AU_Food_1593466,10,agent,channel1,7,48.0,51.0,Is it for a celebration or anything at all?
en_AU_Food_1593466,11,agent,channel1,8,51.0,53.0,Thank you.
en_AU_Food_1593466,12,customer,channel2,4,58.44,68.52,"getting some mix of some sweet and savoury foods, get some pastries, maybe some like fried eggs on toast or like some"
en_AU_Food_1593466,13,customer,channel2,5,68.52,77.44,"sliders with some egg and bacon, a bit of a salad, like fruit salad, normal salad and some vegan and"
en_AU_Food_1593466,14,customer,channel2,6,77.44,84.6,vegetarian options as well. And just make sure that it's like really casual just finger food that people
en_AU_Food_1593466,15,agent,channel1,9,81.0,92.0,"Absolutely, I'll ask about the venue."
en_AU_Food_1593466,16,customer,channel2,7,84.6,101.56,"can like go like, oh, that looks good. And chuck on their plate, you know. It's just at my house in the"
en_AU_Food_1593466,17,agent,channel1,10,92.0,95.0,Is that an indoor or outdoor venue?
en_AU_Food_1593466,18,agent,channel1,11,95.0,99.0,Is it a rented facility or is it just like a home location?
en_AU_Food_1593466,19,customer,channel2,8,101.56,126.4,"backyard. So it's pretty chill and casual. Yeah, that'd be great. I just want to get a quote and then see how it"
en_AU_Food_1593466,20,agent,channel1,12,105.0,108.0,"Absolutely, we've got a variety of options."
en_AU_Food_1593466,21,agent,channel1,13,108.0,111.0,The brunch options that might suit your need.
en_AU_Food_1593466,22,agent,channel1,14,111.0,114.0,"I'll walk you through some of our most popular menu items,"
en_AU_Food_1593466,23,agent,channel1,15,114.0,117.0,"but we can also create a custom menu if you prefer,"
en_AU_Food_1593466,24,agent,channel1,16,117.0,120.0,though that does include some additional costs.
en_AU_Food_1593466,25,agent,channel1,17,120.0,123.0,Does that sound good with you? Are you happy to proceed?
en_AU_Food_1593466,26,customer,channel2,9,126.4,132.16,"lines up with the other ones. So I had like four or five other quotes. So if you're the best one, then I'll pick you."
en_AU_Food_1593466,27,agent,channel1,18,132.0,137.0,"Absolutely, so a few options that we offer are our pastries and good."
en_AU_Food_1593466,28,agent,channel1,19,137.0,142.0,"We offer a selection of croissants, Danish pastries, muffins and scone."
en_AU_Food_1593466,29,agent,channel1,20,142.0,150.0,Everything is baked fresh and we include a variety of homemade jams and homemade butter on the side.
