call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_CA_RealEstate_1590992,1,agent,channel1,1,0.0,2.54,Super calling express real key. How can I help you?
en_CA_RealEstate_1590992,2,customer,channel2,1,0.0,9.8,"Yeah, hey there. My name is Tina. I'm calling because I'm looking for an apartment and I"
en_CA_RealEstate_1590992,3,customer,channel2,2,9.8,13.44,wanted to talk to somebody. I don't know if you can put me in touch with a realtor
en_CA_RealEstate_1590992,4,customer,channel2,3,14.28,17.2,about the availability.
en_CA_RealEstate_1590992,5,customer,channel2,4,17.2,45.36,"Oh, I don't know that depends. I need to look at the houses, the apartments first before it"
en_CA_RealEstate_1590992,6,agent,channel1,2,19.16,29.22,"Excellent. Yes, we have several fantastic properties in the area and we can definitely get you in touch with somebody. Let me check whether or not"
en_CA_RealEstate_1590992,7,agent,channel1,3,30.0,38.18,we have an agent available. Could you actually just confirm your desired move in date and around what time you're looking to move in?
en_CA_RealEstate_1590992,8,customer,channel2,5,45.36,51.8,"will probably be before spring. Yeah, I don't know yet. It depends on what we find."
en_CA_RealEstate_1590992,9,customer,channel2,6,51.8,70.92,"Oh, I don't know. Again, things are super flexible. It depends on if we get an accepted offer on our"
en_CA_RealEstate_1590992,10,agent,channel1,4,53.6,58.24,"Okay, absolutely. I'm going to go ahead and see if we can get you a advisor."
en_CA_RealEstate_1590992,11,agent,channel1,5,59.18,62.5,"And just to be sure, what date did you have in mind?"
en_CA_RealEstate_1590992,12,agent,channel1,6,62.5,72.5,"Great. Okay. Green view. Hi. I know that we don't have much problem with that, but I'm going to go ahead and go ahead and see if we can get you in touch with somebody or not, but I'm going to go ahead and see if we can get you in touch with somebody."
en_CA_RealEstate_1590992,13,customer,channel2,7,70.92,81.68,place. So I'm really focused on just two areas. So maybe you can put within that focus on the
en_CA_RealEstate_1590992,14,customer,channel2,8,81.68,111.48,"Riverside area or the Greenview Heights. Yeah, it's fine. And I'm open to nearby areas."
en_CA_RealEstate_1590992,15,agent,channel1,7,92.5,107.5,"There are a lot of properties available. A lot of them have already been sold or either conditionally sold, but we do have options for other areas and the other one as well. Does that work with you? Is that okay with you, or did you want specifically for?"
en_CA_RealEstate_1590992,16,agent,channel1,8,107.5,129.5,"Okay. Okay. Alright. No, we can do that for you. And yes, so we do have one of our realtors that can call you just to go over your options and what specific neighborhoods are available."
en_CA_RealEstate_1590992,17,customer,channel2,9,111.48,114.76,If there's something worth looking at.
en_CA_RealEstate_1590992,18,agent,channel1,9,129.5,145.5,"Okay. I'm going to have Chelsea Smith give you a call. She'll be the one to follow up with you, and hopefully you guys can set up a Zoom or a phone call, whatever works best. Do you prefer Zoom or a phone call?"
en_CA_RealEstate_1590992,19,customer,channel2,10,142.44,144.4,Phone calls great.
en_CA_RealEstate_1590992,20,customer,channel2,11,144.4,171.76,"Yeah, I'm looking between, I don't know, somewhere around 1600 to 2000. Maybe a little more"
en_CA_RealEstate_1590992,21,agent,channel1,10,145.5,160.5,"Okay. Okay. So I'll put you down for a phone call with Chelsea and she'll just let you know what your options are. But yeah, did you have a specific preference of how much you would, how much you're willing to spend on a property?"
