call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_AU_Health_1585412,1,agent,channel1,1,0.0,20.78,"Good morning. This is five star hospital. Sorry, had a bit of a crazy morning. This is five"
en_AU_Health_1585412,2,customer,channel2,1,0.0,29.92,"Hi, this, I'm a patient of yours, my name is Jeff Edge."
en_AU_Health_1585412,3,agent,channel1,2,20.78,42.46,"star pathology. How can I help you? Absolutely, Jeff, if you could just give me one second,"
en_AU_Health_1585412,4,customer,channel2,2,29.92,55.92,"And I'd like to make a booking of an appointment, please."
en_AU_Health_1585412,5,agent,channel1,3,42.46,51.34,"I'll have a look in our system for you. And yes, I've got your patient information here."
en_AU_Health_1585412,6,agent,channel1,4,51.34,68.5,"What type of appointment were we looking to make today? Yeah, absolutely. So we can do"
en_AU_Health_1585412,7,customer,channel2,3,55.92,83.92,"Okay, so I have to schedule a, um, a telemedicine consultation. Is that a possibility?"
en_AU_Health_1585412,8,agent,channel1,5,69.46,75.78,"just an audio consult, so just over the phone. Or if it is preferable for you, we can have a"
en_AU_Health_1585412,9,agent,channel1,6,76.9,82.42,video call as well. It depends sort of what the appointment is being made for.
en_AU_Health_1585412,10,customer,channel2,4,83.92,103.92,"Okay, so I have a chronic situation here. My condition isn't that great. Yeah, it's, it's quite, kind of personal. So I'm not too sure or feel very comfortable to talk to you about it. But anyway, it's a chronic situation."
en_AU_Health_1585412,11,customer,channel2,5,103.92,125.92,"Um, I go, I'm with Dr. Bull. So, um, if, if I can keep Dr. Bull, that'll be great because, um, we have, I've been, been there for kind of, gosh, now about 12 years I've been going there. So I feel confident and comfortable talking to him about this, this situation."
en_AU_Health_1585412,12,customer,channel2,6,125.92,133.92,"Um, now is Dr. Bull available this week?"
en_AU_Health_1585412,13,agent,channel1,7,129.14,141.06,I can certainly have a look for you. Give me one second.
en_AU_Health_1585412,14,agent,channel1,8,144.98,156.82,It looks like we have an appointment slot open at 9.30 this Saturday or at 2pm this Sunday.
en_AU_Health_1585412,15,customer,channel2,7,155.92,183.92,"Um, how long are the appointments? I think remembering it to zoom, if preferably zoom, how long, um, have you got, is he available?"
en_AU_Health_1585412,16,agent,channel1,9,156.9,158.26,Do either of those work for you?
en_AU_Health_1585412,17,agent,channel1,10,170.34,176.9,"Yeah, so we allow up to 30 minutes for the consult over the telemedicine consult over Zoom."
en_AU_Health_1585412,18,agent,channel1,11,178.74,186.1,"If you do need a bit longer, as long as it's not an extra 30 minutes, it should be fine if"
en_AU_Health_1585412,19,customer,channel2,8,183.92,203.92,"Okay. Now I haven't seen, um, though for quite some time and, um, I've been under the bulk billing system. Um, am I still applicable for bulk billing?"
en_AU_Health_1585412,20,agent,channel1,12,186.1,188.74,needed. But we generally book you in for about 30 minutes.
en_AU_Health_1585412,21,customer,channel2,9,203.92,232.92,"Okay. And, and he said he's available. Is it, is there any availability during the weekday rather than a weekend? Is it anything?"
en_AU_Health_1585412,22,agent,channel1,13,205.46,212.26,"Yes, absolutely. So we're one of the few clinics at the moment that still has"
en_AU_Health_1585412,23,agent,channel1,14,213.14,221.3,"the bulk billing scheme. So all of your appointment would come under that, definitely."
en_AU_Health_1585412,24,agent,channel1,15,221.38,240.1,"Unfortunately, not for your doctor, Dr. Bill. He's booked out"
