call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_CA_Energy_1592208,1,agent,channel1,1,0.0,16.48,"Hello, welcome and thank you for calling the Sunco Gas Company."
en_CA_Energy_1592208,2,customer,channel2,1,0.0,28.96,"Hello, my name is Dorothy Brown and I happen to be a new customer to the gas service."
en_CA_Energy_1592208,3,agent,channel1,2,16.48,17.48,My name is Joel.
en_CA_Energy_1592208,4,agent,channel1,3,17.48,18.4,How can I help you today?
en_CA_Energy_1592208,5,customer,channel2,2,28.96,36.48,"I don't really know too much about it, but that's why I'm calling to find out how I begin to start."
en_CA_Energy_1592208,6,agent,channel1,4,30.0,44.8,"Well, that's great to hear and congratulations on your new purchase of your home."
en_CA_Energy_1592208,7,agent,channel1,5,44.8,51.6,"So if you're calling to GAD to request gas service installation, then what we have, we"
en_CA_Energy_1592208,8,agent,channel1,6,51.6,57.28,have many different packages that we can give you from simple gas hookup.
en_CA_Energy_1592208,9,agent,channel1,7,57.28,64.28,"And since your home, I can see from your area that you're calling from, you're already attached"
en_CA_Energy_1592208,10,customer,channel2,3,58.96,74.32,"And, okay, so how long would that take?"
en_CA_Energy_1592208,11,agent,channel1,8,64.28,65.28,to the line.
en_CA_Energy_1592208,12,agent,channel1,9,65.28,66.48,So we would just have to activate it.
en_CA_Energy_1592208,13,agent,channel1,10,66.48,76.28,No installation would be required.
en_CA_Energy_1592208,14,agent,channel1,11,76.28,80.08,Well it doesn't require very much time.
en_CA_Energy_1592208,15,agent,channel1,12,80.08,85.88,"So since we already have to have you already hooked up to the system, what we can do"
en_CA_Energy_1592208,16,agent,channel1,13,85.88,90.76,is we would just have to turn it on and go in and check to make sure that all the valves
en_CA_Energy_1592208,17,customer,channel2,4,88.96,90.96,You
en_CA_Energy_1592208,18,agent,channel1,14,90.76,97.72,"are up to date and inspect some very minor things around the equipment, so your furnace,"
en_CA_Energy_1592208,19,agent,channel1,15,97.72,102.28,see how old it is and if that will require any changes with our system.
en_CA_Energy_1592208,20,agent,channel1,16,102.28,109.72,"Because from what I see here, there is a gas hookup in your area, but it doesn't"
en_CA_Energy_1592208,21,agent,channel1,17,109.72,117.44,say that the previous owner of that house was a customer of ours.
en_CA_Energy_1592208,22,agent,channel1,18,117.44,132.56,So we'd have to see if the equipment matches with what they might have been using prior.
en_CA_Energy_1592208,23,customer,channel2,5,118.96,130.96,"Okay, so you're telling me that you have to come in the house to check the furnace and do the outside inspection. Is that correct?"
en_CA_Energy_1592208,24,agent,channel1,19,132.56,133.56,That is correct.
en_CA_Energy_1592208,25,agent,channel1,20,133.56,138.32,We would have to take a look and make sure that our equipment would match what's there.
en_CA_Energy_1592208,26,agent,channel1,21,138.76,143.12,"From what I can see, it's very minor changes because many of the homes in that area have"
en_CA_Energy_1592208,27,agent,channel1,22,143.12,145.52,the hookups and things that are required.
en_CA_Energy_1592208,28,agent,channel1,23,145.52,151.72,"So the inspection would take probably no more than less than 20, 25 minutes and that includes"
en_CA_Energy_1592208,29,customer,channel2,6,148.96,165.44,"Okay, and then after that, how much are we looking at? Is it a monthly statement? Is it a yearly statement? Is it?"
en_CA_Energy_1592208,30,agent,channel1,24,151.72,168.52,installation of any other equipment as well.
en_CA_Energy_1592208,31,agent,channel1,25,168.52,174.68,"Well it is a monthly statement because what will have to be done is it's based on usage,"
en_CA_Energy_1592208,32,agent,channel1,26,174.68,178.04,but there's also a flat charge for delivery as well.
en_CA_Energy_1592208,33,agent,channel1,27,178.04,183.72,"So that flat fee is charged monthly, but then the rest of it is also based on your usage."
en_CA_Energy_1592208,34,customer,channel2,7,178.96,204.96,"Okay, so you have no equal payment plan?"
en_CA_Energy_1592208,35,agent,channel1,28,183.72,189.64,"So for example, you might use more in the winter and less in the summer if it's mainly"
en_CA_Energy_1592208,36,agent,channel1,29,189.64,194.96,"used for heating, but if you also have a gas stove, for example, that hookup would use"
en_CA_Energy_1592208,37,agent,channel1,30,194.96,195.96,a little bit more.
en_CA_Energy_1592208,38,agent,channel1,31,195.96,206.24,So frequency of payments is on a monthly basis.
en_CA_Energy_1592208,39,agent,channel1,32,206.24,210.36,"And at the moment, since it's based on usage, that usage varies between different months"
en_CA_Energy_1592208,40,customer,channel2,8,208.96,230.96,"Okay, so you don't have any e-transfer or anything like that?"
en_CA_Energy_1592208,41,agent,channel1,33,210.36,211.44,of the year.
en_CA_Energy_1592208,42,agent,channel1,34,211.44,217.4,So it is based on monthly payments and you will be sent a monthly statement either
