call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_CA_Health_1588706,1,agent,channel1,1,0.0,14.16,"Hello, and welcome to the Health Association."
en_CA_Health_1588706,2,customer,channel2,1,0.0,25.32,"Hi, I'm just calling to schedule a consultation with one of your online doctors for a chronic"
en_CA_Health_1588706,3,agent,channel1,2,14.16,15.16,My name is Julia.
en_CA_Health_1588706,4,agent,channel1,3,15.16,27.44,How can I help you?
en_CA_Health_1588706,5,customer,channel2,2,25.32,49.76,condition that I have. I do not. I would be able to do this over the phone. I'm not
en_CA_Health_1588706,6,agent,channel1,4,27.44,28.44,We can do that.
en_CA_Health_1588706,7,agent,channel1,5,28.44,31.44,Do you have an account with us already?
en_CA_Health_1588706,8,agent,channel1,6,31.44,38.0,"Okay, so then you'll need to go to our website and create an account."
en_CA_Health_1588706,9,agent,channel1,7,38.0,45.44,"And from there, I can help you schedule a consultation, or we can do that, or you can"
en_CA_Health_1588706,10,agent,channel1,8,45.44,48.44,do that yourself online.
en_CA_Health_1588706,11,agent,channel1,9,48.44,53.4,"Yep, that is totally fine."
en_CA_Health_1588706,12,customer,channel2,3,49.76,61.76,"very comfortable working with things online. Yes, I think actually my son just helped me"
en_CA_Health_1588706,13,agent,channel1,10,53.4,59.4,Are you familiar with how to create an account?
en_CA_Health_1588706,14,agent,channel1,11,59.4,75.4,"Okay, can you tell me the username associated with your account, please?"
en_CA_Health_1588706,15,customer,channel2,4,61.76,78.76,"create it, so we should be good to go to schedule the appointment. Yes, it's O-W-E-N-H-E-L-T-H."
en_CA_Health_1588706,16,agent,channel1,12,75.4,91.4,"Okay, just to confirm that is O-N-H-E-L-T-H, okay."
en_CA_Health_1588706,17,customer,channel2,5,78.76,87.76,Yes.
en_CA_Health_1588706,18,customer,channel2,6,87.76,110.76,"June 19, 1959. AB 372949HH-ON."
en_CA_Health_1588706,19,agent,channel1,13,91.4,99.8,"And can you confirm your date of birth, please?"
en_CA_Health_1588706,20,agent,channel1,14,99.8,106.8,"And your health card number, please?"
en_CA_Health_1588706,21,agent,channel1,15,106.8,112.48,"Okay, perfect, that is a match."
en_CA_Health_1588706,22,customer,channel2,7,110.76,133.76,"Dermatologist. Would you be able to have any availability this week, or I guess next week"
en_CA_Health_1588706,23,agent,channel1,16,112.48,117.76,"So yes, you'd like to schedule a consultation."
en_CA_Health_1588706,24,agent,channel1,17,117.76,122.2,What type of doctor are you looking for?
en_CA_Health_1588706,25,agent,channel1,18,123.2,135.2,"Okay, and when would you like this appointment?"
en_CA_Health_1588706,26,customer,channel2,8,133.76,157.76,since it's Friday?
en_CA_Health_1588706,27,agent,channel1,19,135.2,141.2,"Absolutely, so we're mostly first come first serve."
en_CA_Health_1588706,28,agent,channel1,20,141.2,148.2,"So what that means is you'll, you will submit your request for a consultation."
en_CA_Health_1588706,29,agent,channel1,21,148.2,151.2,"And as a doctor becomes available, you will wait in the queue."
en_CA_Health_1588706,30,agent,channel1,22,151.2,160.2,And then the doctor will arrive and ask you a bunch of questions.
en_CA_Health_1588706,31,customer,channel2,9,157.76,178.76,And how long will I have to wait in the queue?
en_CA_Health_1588706,32,agent,channel1,23,160.2,163.2,"That varies, but we're generally very quick."
en_CA_Health_1588706,33,agent,channel1,24,163.2,168.2,Less than 20 minutes is how we work.
en_CA_Health_1588706,34,agent,channel1,25,168.2,180.2,"If it ends up being more than that, then we will have them reach out to you personally afterwards."
en_CA_Health_1588706,35,customer,channel2,10,178.76,185.76,"Okay, because my friend recommended me to your service, and they've been speaking with"
en_CA_Health_1588706,36,agent,channel1,26,180.2,196.2,Thank you.
en_CA_Health_1588706,37,customer,channel2,11,185.76,192.76,"Dr. Bramson, and so I just wanted to see if I would be able to also request him directly"
en_CA_Health_1588706,38,customer,channel2,12,192.76,211.76,instead of having to get a random doctor assigned to me. Yes.
en_CA_Health_1588706,39,agent,channel1,27,196.2,198.2,"Yeah, let me look into that."
en_CA_Health_1588706,40,agent,channel1,28,198.2,201.2,"Dr. Bramson, you said."
en_CA_Health_1588706,41,agent,channel1,29,201.2,204.2,Okay.
en_CA_Health_1588706,42,agent,channel1,30,204.2,214.2,The next appointment availability will be on Wednesday at 2 30.
en_CA_Health_1588706,43,customer,channel2,13,211.76,231.76,"Yes, that should work. Yes, you can. Yes, yeah. If you just do that, that email, that username,"
en_CA_Health_1588706,44,agent,channel1,31,214.2,218.2,"Okay, then I will book you in."
en_CA_Health_1588706,45,agent,channel1,32,218.2,225.2,Would I be able to send you a confirmation at that same email address that you provided me?
en_CA_Health_1588706,46,agent,channel1,33,225.2,228.2,Or rather.
en_CA_Health_1588706,47,agent,channel1,34,228.2,234.2,Okay.
en_CA_Health_1588706,48,customer,channel2,14,231.76,245.76,"but at gmail.com, you can send it there. Is there anything I need to do to prepare for this"
en_CA_Health_1588706,49,agent,channel1,35,234.2,236.2,Yes.
en_CA_Health_1588706,50,agent,channel1,36,236.2,241.2,"Okay, that should be arriving into your inbox shortly."
en_CA_Health_1588706,51,agent,channel1,37,241.2,249.2,And.
en_CA_Health_1588706,52,customer,channel2,15,245.76,249.76,"appointment, or will it be fine just to show up as is?"
en_CA_Health_1588706,53,agent,channel1,38,249.2,253.2,Yes. So that is also included in your confirmation email.
en_CA_Health_1588706,54,agent,channel1,39,253.2,259.2,"It tells you everything you need to bring to your appointment, including your health card number."
en_CA_Health_1588706,55,agent,channel1,40,259.2,263.2,And some other form of identification.
en_CA_Health_1588706,56,customer,channel2,16,261.76,289.76,Okay.
en_CA_Health_1588706,57,agent,channel1,41,263.2,267.2,As well as the current medications that you're on.
en_CA_Health_1588706,58,agent,channel1,42,267.2,272.2,How long you've had the condition that you want to discuss what the condition is.
en_CA_Health_1588706,59,agent,channel1,43,272.2,280.2,"And so on, just like general information that will help the doctor get up to speed as quickly as possible."
en_CA_Health_1588706,60,agent,channel1,44,280.2,286.2,And you will be taken to a form to fill that out.
en_CA_Health_1588706,61,agent,channel1,45,286.2,290.2,Once you click the confirmation email.
en_CA_Health_1588706,62,customer,channel2,17,289.76,314.76,And how long does the appointment usually last?
en_CA_Health_1588706,63,agent,channel1,46,290.2,294.2,So you'll fill out all that information that will get sent to the doctor.
en_CA_Health_1588706,64,agent,channel1,47,294.2,299.2,And they will be able to review that before your appointment.
en_CA_Health_1588706,65,agent,channel1,48,299.2,303.2,Confirm those details at your appointment with you once it begins.
en_CA_Health_1588706,66,agent,channel1,49,303.2,311.2,And then then your appointment commences.
en_CA_Health_1588706,67,agent,channel1,50,311.2,332.2,I've booked you in for 30 minutes to start. Would you like me to extend that to longer?
en_CA_Health_1588706,68,customer,channel2,18,314.76,324.76,Okay. I think 30 minutes should be fine. I want to make sure that I'm getting seen in an
en_CA_Health_1588706,69,customer,channel2,19,324.76,328.76,"appropriate amount of time, because often doctors seem to be in a hurry and then you"
en_CA_Health_1588706,70,customer,channel2,20,328.76,349.76,only get five minutes out of them before you rush out the door.
en_CA_Health_1588706,71,agent,channel1,51,332.2,341.2,"I understand that is why we have this wonderful service here where we're very considerate of doctors times, but also patients times."
en_CA_Health_1588706,72,agent,channel1,52,341.2,356.2,And we want to make sure that we have the appropriate length of appointments and that doctors show up at their appointment times.
en_CA_Health_1588706,73,customer,channel2,21,349.76,369.76,"Great, thank you. And then would I also be able to get a prescription refill through you right now?"
en_CA_Health_1588706,74,agent,channel1,53,356.2,358.2,Absolutely.
en_CA_Health_1588706,75,agent,channel1,54,358.2,366.2,Just go over to that section in your profile.
en_CA_Health_1588706,76,agent,channel1,55,366.2,381.2,"Okay, and which prescription, which needs to be refilled sir."
