call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_AU_Travel_1591540,1,agent,channel1,1,0.0,18.0,"Hi, thanks for calling Victorian Roads Department of Transport speaking with Tom."
en_AU_Travel_1591540,2,customer,channel2,1,0.0,22.12,"Oh, hey, Tom, how are you going?"
en_AU_Travel_1591540,3,agent,channel1,2,18.0,21.0,How can I help you this morning?
en_AU_Travel_1591540,4,agent,channel1,3,21.0,23.0,"Yeah, well, thanks, how are you?"
en_AU_Travel_1591540,5,customer,channel2,2,22.12,24.28,"Good, good."
en_AU_Travel_1591540,6,customer,channel2,3,24.96,30.72,"Look, my son is needing to get a driving test done."
en_AU_Travel_1591540,7,agent,channel1,4,30.0,42.0,"Oh, well, congratulations."
en_AU_Travel_1591540,8,customer,channel2,4,30.72,32.4,I need to book it in for him.
en_AU_Travel_1591540,9,customer,channel2,5,32.4,36.76,And just wondering what I need to do to get him ready
en_AU_Travel_1591540,10,customer,channel2,6,36.76,40.0,and when we can book that test in and all that kind of jazz.
en_AU_Travel_1591540,11,agent,channel1,5,42.0,45.0,"Quite the exciting time at your household, I'm sure."
en_AU_Travel_1591540,12,agent,channel1,6,45.0,47.0,How did the learning lessons go?
en_AU_Travel_1591540,13,agent,channel1,7,47.0,71.0,I've been through it many times before with my kids.
en_AU_Travel_1591540,14,customer,channel2,7,47.12,48.92,"Look, I wouldn't call it exciting."
en_AU_Travel_1591540,15,customer,channel2,8,48.92,52.4,I'm absolutely terrified for him to get on the roads.
en_AU_Travel_1591540,16,customer,channel2,9,52.4,56.04,I would not say he's the most responsible out of all my children.
en_AU_Travel_1591540,17,customer,channel2,10,56.04,59.0,"But, you know, it's kind of come to that time"
en_AU_Travel_1591540,18,customer,channel2,11,59.0,62.68,and I'm being told that I need to let go a little bit.
en_AU_Travel_1591540,19,customer,channel2,12,62.68,66.88,"But yeah, he's getting there, but it makes me nervous either way."
en_AU_Travel_1591540,20,agent,channel1,8,71.0,74.0,I've changed that movie Saturday Night Fever to White Knuckle Fever.
en_AU_Travel_1591540,21,agent,channel1,9,74.0,77.0,So I know exactly what you're going through.
en_AU_Travel_1591540,22,agent,channel1,10,77.0,103.0,So has he successfully got his learner's license and he's been through all of the hours with his logbook?
en_AU_Travel_1591540,23,customer,channel2,13,83.04,85.0,We've got the learners.
en_AU_Travel_1591540,24,customer,channel2,14,85.0,88.04,"We've done, yeah, all the hours."
