call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_AU_Energy_1593471,1,agent,channel1,1,0.0,20.6,Good morning. Thank you for calling Stemwell Services. This is Thea speaking. How can
en_AU_Energy_1593471,2,customer,channel2,1,0.0,28.48,"Hi Thia, my name is Sharon. I've just moved into my new home and I was looking to set"
en_AU_Energy_1593471,3,agent,channel1,2,20.6,37.8,"I help you today? Of course, congratulations on your new home. I'd be happy to assist you"
en_AU_Energy_1593471,4,customer,channel2,2,28.48,33.28,up heating service for the winter. Could you help me get everything set up please?
en_AU_Energy_1593471,5,agent,channel1,3,37.8,43.4,"with setting up your new heating services. To get started, can I have your address and"
en_AU_Energy_1593471,6,agent,channel1,4,43.4,47.08,the name of the account holder? Are you a current account holder with us or would this
en_AU_Energy_1593471,7,agent,channel1,5,47.08,60.84,"be your first time using us? Absolutely. Sorry, Sharon, can I just get a last name and a phone"
en_AU_Energy_1593471,8,customer,channel2,3,49.36,54.72,Be my first time using you and the address is 12 Smith Strait.
en_AU_Energy_1593471,9,customer,channel2,4,58.48,79.04,"Yeah, it's so Sharon and in Smith and my phone number is 040000000."
en_AU_Energy_1593471,10,agent,channel1,6,60.84,68.04,number to put on file since this will be your first account with us? Yep.
en_AU_Energy_1593471,11,agent,channel1,7,80.6,87.4,"Absolutely. Sharon, so just confirming Sharon Smith and your address is 12 Smith Street."
en_AU_Energy_1593471,12,agent,channel1,8,87.96,104.2,Was that intentional or just… Lucky makes it quite easy to remember the address there.
en_AU_Energy_1593471,13,customer,channel2,5,89.44,96.16,"I don't need enough to know. I bought the house, saw it. I forgot I was even on the Smith Strait"
en_AU_Energy_1593471,14,customer,channel2,6,96.16,99.04,to be honest with you. So I just bought the house.
en_AU_Energy_1593471,15,customer,channel2,7,103.92,105.68,"Exactly, exactly."
en_AU_Energy_1593471,16,agent,channel1,9,106.44,110.12,"Certainly. So since you're setting up services for the winter, can we schedule an"
en_AU_Energy_1593471,17,agent,channel1,10,110.12,118.76,"installation or service activation? Yep, certainly. Which one would you like to"
en_AU_Energy_1593471,18,customer,channel2,8,115.12,115.62,Yep.
en_AU_Energy_1593471,19,customer,channel2,9,118.48,137.04,"Ah, can I just get someone to come out and set it up for me?"
en_AU_Energy_1593471,20,agent,channel1,11,118.76,126.84,proceed with so we can either do an installation or service activation? So a new installation would
en_AU_Energy_1593471,21,agent,channel1,12,126.84,132.36,be we install a new heating system or an activation. Would just be someone coming out to set it up?
en_AU_Energy_1593471,22,agent,channel1,13,132.68,145.88,"Absolutely. Yep. Okay, got it. I've got everything set up for you before we"
en_AU_Energy_1593471,23,agent,channel1,14,145.88,150.04,schedule your appointment. I'd also like to mention that we offer a range of energy
en_AU_Energy_1593471,24,customer,channel2,10,149.36,163.04,"Yeah, that'd be great, but I just don't want to like be told that they're really good for me if"
en_AU_Energy_1593471,25,agent,channel1,15,150.04,154.84,saving plans to help you save on heating costs during the winter months. Would you be
en_AU_Energy_1593471,26,agent,channel1,16,154.84,157.88,interested in learning more about the options that our company provides?
en_AU_Energy_1593471,27,customer,channel2,11,163.04,169.04,"they're not very good for me, you know. So do you reckon you can tell me the truth?"
en_AU_Energy_1593471,28,agent,channel1,17,163.24,173.72,Absolutely. So I'll talk you through the design options that we offer. So we have a fixed rate
en_AU_Energy_1593471,29,agent,channel1,18,173.72,178.92,"plan. With this plan, your heating costs are locked in at a fixed rate for the entire winter."
en_AU_Energy_1593471,30,agent,channel1,19,178.92,183.72,"This way, you don't have to worry about price fluctuations due to market changes."
en_AU_Energy_1593471,31,agent,channel1,20,183.72,189.24,It's a great option if you prefer predictable costs. Another option that we have is payers.
en_AU_Energy_1593471,32,agent,channel1,21,189.24,194.12,"You go this plan allows you to pay more for your fuel as you use it. It's more flexible,"
en_AU_Energy_1593471,33,agent,channel1,22,194.12,199.08,but the price can fluctuate based on market conditions. This is good if you're looking for
en_AU_Energy_1593471,34,agent,channel1,23,199.08,204.04,more flexibility and don't mind some variation in your costs. So this one's a bit more if you're
en_AU_Energy_1593471,35,agent,channel1,24,204.04,211.16,not at home a lot and you only use your heating periodically rather than all the time.
en_AU_Energy_1593471,36,customer,channel2,12,208.48,238.16,"Yeah, I'm based on previous like, like, um, data, um, do which"
en_AU_Energy_1593471,37,agent,channel1,25,211.16,216.2,Another option that we offer is the energy efficiency program. We also offer an energy
en_AU_Energy_1593471,38,agent,channel1,26,216.2,222.2,saving device and services such as installation checks or system maintenance to your home for more
en_AU_Energy_1593471,39,agent,channel1,27,222.84,232.12,energy saving efficiency and reduced heating cost. Would any of these three options sound good for you?
en_AU_Energy_1593471,40,agent,channel1,28,232.28,250.76,"We do have data, but it comes down to personal use. Do you use the heating a lot? Would you say"
en_AU_Energy_1593471,41,customer,channel2,13,238.4,251.84,"plan gives the most savings, like based on data collection that I know you'll have."
en_AU_Energy_1593471,42,agent,channel1,29,250.76,255.8,you use the heating for multiple hours a day or would you only just pop it on for maybe an hour
en_AU_Energy_1593471,43,agent,channel1,30,255.8,265.48,to each day? Do you work from home or are you out of the house most of the day?
en_AU_Energy_1593471,44,customer,channel2,14,257.68,259.84,Depends on my feelings and how I feel.
en_AU_Energy_1593471,45,customer,channel2,15,260.32,272.96,I guess that depends on the day. I guess I have like my friends come over for a cup of tea sometimes
en_AU_Energy_1593471,46,customer,channel2,16,272.96,279.36,and I don't work anymore. So I just kind of sit at home a lot of the day and then I go
en_AU_Energy_1593471,47,customer,channel2,17,279.36,286.48,"out for a walk and I like to get my coffee outside too. I don't make my coffee at home,"
en_AU_Energy_1593471,48,agent,channel1,31,285.8,301.88,"Based on what you've advised me, Sharon, I'd proceed to go with our fixed rate plan system."
en_AU_Energy_1593471,49,customer,channel2,18,286.48,292.16,can't make coffee to save my life. So I'm not too sure.
en_AU_Energy_1593471,50,agent,channel1,32,301.88,307.24,"With this plan, we can lock in your heating costs now. So it doesn't matter with how much"
en_AU_Energy_1593471,51,agent,channel1,33,307.24,312.68,"you have your heating on, your bill will remain the same for the next quarter."
en_AU_Energy_1593471,52,agent,channel1,34,313.48,317.24,So it will be the same amount each month so you know exactly how much you're paying
en_AU_Energy_1593471,53,agent,channel1,35,317.24,321.24,"so it doesn't matter if you have your heating on for only two hours a day or 20 hours a day,"
en_AU_Energy_1593471,54,customer,channel2,19,317.44,329.6,"Okay, but like, what if that doesn't actually save me money? Will I know after the first quarter"
en_AU_Energy_1593471,55,agent,channel1,36,321.24,329.56,the price will remain the same.
en_AU_Energy_1593471,56,customer,channel2,20,329.6,336.24,"if that saves me money? Or will I, and will I get like a cost benefit analysis of that"
en_AU_Energy_1593471,57,customer,channel2,21,336.24,341.52,with the pay as you go versus the fixed rate plan? Or will I just kind of have it thrown out me
en_AU_Energy_1593471,58,customer,channel2,22,341.52,345.52,and I won't know any of that.
en_AU_Energy_1593471,59,agent,channel1,37,343.56,352.36,So each winter we offer these services to our clients so you'll know after your first winter
en_AU_Energy_1593471,60,agent,channel1,38,352.36,357.8,with us so we lock in for the entire duration of winter so we'll lock it in for the three months
en_AU_Energy_1593471,61,agent,channel1,39,357.8,364.52,of winter for this but at any time you can call and change your services so if you feel like
