call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_CA_Entertainment_1588691,1,agent,channel1,1,0.0,15.0,Hello and welcome to the entertainment association.
en_CA_Entertainment_1588691,2,customer,channel2,1,0.0,26.0,"Hi, I'd like to purchase some VIP passes for Burning Man in 2026."
en_CA_Entertainment_1588691,3,agent,channel1,2,15.0,26.0,My name is Julia. How can I help you?
en_CA_Entertainment_1588691,4,agent,channel1,3,26.0,34.0,Absolutely. And what dates would you like that for?
en_CA_Entertainment_1588691,5,customer,channel2,2,26.0,34.0,All three days.
en_CA_Entertainment_1588691,6,agent,channel1,4,34.0,38.0,"Well, three days."
en_CA_Entertainment_1588691,7,customer,channel2,3,34.0,48.0,It's Owen Sound.
en_CA_Entertainment_1588691,8,agent,channel1,5,38.0,42.0,Okay.
en_CA_Entertainment_1588691,9,agent,channel1,6,42.0,50.0,"And your name, please."
en_CA_Entertainment_1588691,10,customer,channel2,4,48.0,66.0,"No, I'll need three, actually. One for me, one for my best friend, and one for her boyfriend."
en_CA_Entertainment_1588691,11,agent,channel1,7,50.0,61.0,Okay. And is it just the one pass?
en_CA_Entertainment_1588691,12,agent,channel1,8,61.0,67.0,"Okay, I will need the names of those people as well."
en_CA_Entertainment_1588691,13,customer,channel2,5,66.0,87.0,"Everyone's over 19 years old, yes."
en_CA_Entertainment_1588691,14,agent,channel1,9,67.0,74.0,Can you please confirm that everyone is over 19 years old?
en_CA_Entertainment_1588691,15,agent,channel1,10,74.0,76.0,Okay.
en_CA_Entertainment_1588691,16,agent,channel1,11,76.0,82.0,You will need to bring your ID to the festival.
en_CA_Entertainment_1588691,17,agent,channel1,12,82.0,86.0,And are you aware that the festival is all in cash?
en_CA_Entertainment_1588691,18,customer,channel2,6,87.0,113.0,"I was not aware. Last time we went, you were able to pay using cash at the front desk, and then they would give you a wristband that acted kind of like a credit card while you were there, and it gave you credit towards food and drinks and the festival vendors and things like that."
en_CA_Entertainment_1588691,19,agent,channel1,13,104.0,131.0,"Yes, that is still the case."
en_CA_Entertainment_1588691,20,customer,channel2,7,113.0,124.0,"And then when you left, you could cash out whatever remained on the wristband and receive it back in cash, mostly because they didn't want people stealing it."
en_CA_Entertainment_1588691,21,customer,channel2,8,124.0,139.0,"Okay, yes. Then if that's what you meant by Owen Cash, then yes, I was aware."
en_CA_Entertainment_1588691,22,agent,channel1,14,131.0,133.0,Okay.
en_CA_Entertainment_1588691,23,agent,channel1,15,133.0,137.0,I will bring your ID back to everybody over 19.
en_CA_Entertainment_1588691,24,agent,channel1,16,137.0,139.0,You will bring your IDs.
en_CA_Entertainment_1588691,25,agent,channel1,17,139.0,148.0,I will need the names of the other two people joining you.
en_CA_Entertainment_1588691,26,customer,channel2,9,139.0,150.0,"Yes, their names are Mickey and Minnie Rourke."
en_CA_Entertainment_1588691,27,agent,channel1,18,148.0,168.0,"Can you confirm the spelling of all those, please?"
en_CA_Entertainment_1588691,28,customer,channel2,10,150.0,172.0,"Yes, Mickey is M-I-C-K-E-Y, Minnie is M-I-N-N-E-Y, and Rourke is R-O-U-R-K-E."
en_CA_Entertainment_1588691,29,agent,channel1,19,168.0,170.0,Okay.
en_CA_Entertainment_1588691,30,agent,channel1,20,170.0,174.0,Same for both Mickey and Minnie.
en_CA_Entertainment_1588691,31,customer,channel2,11,172.0,182.0,"Yes, it is."
en_CA_Entertainment_1588691,32,agent,channel1,21,174.0,179.0,Okay.
en_CA_Entertainment_1588691,33,agent,channel1,22,179.0,189.0,And how would you like to pay for that?
en_CA_Entertainment_1588691,34,customer,channel2,12,182.0,192.0,"Do we have to pay now, or can we pay at the festival? It would be with credit card, if not."
en_CA_Entertainment_1588691,35,agent,channel1,23,189.0,196.0,VIP passes need to be over the phone.
en_CA_Entertainment_1588691,36,customer,channel2,13,192.0,200.0,"Okay, then we'll pay with credit card right now."
en_CA_Entertainment_1588691,37,agent,channel1,24,196.0,198.0,Okay.
en_CA_Entertainment_1588691,38,agent,channel1,25,198.0,213.0,"Can I have the number, please?"
en_CA_Entertainment_1588691,39,customer,channel2,14,200.0,222.0,"Yes, it is 1234-5678-8392-4629."
en_CA_Entertainment_1588691,40,agent,channel1,26,213.0,217.0,Okay.
en_CA_Entertainment_1588691,41,agent,channel1,27,217.0,232.0,Can you please confirm that number with me again?
en_CA_Entertainment_1588691,42,customer,channel2,15,222.0,236.0,1234-5678-8392-4239.
en_CA_Entertainment_1588691,43,agent,channel1,28,232.0,234.0,"Okay, perfect."
en_CA_Entertainment_1588691,44,agent,channel1,29,234.0,244.0,And the expiration date.
en_CA_Entertainment_1588691,45,customer,channel2,16,236.0,247.0,"January 30th, the January year 2030."
en_CA_Entertainment_1588691,46,agent,channel1,30,244.0,251.0,And the CVV.
en_CA_Entertainment_1588691,47,customer,channel2,17,247.0,267.0,Number 9-9.
en_CA_Entertainment_1588691,48,agent,channel1,31,251.0,257.0,Okay. Can I just get your confirmation that I can trigger this workflow?
en_CA_Entertainment_1588691,49,agent,channel1,32,257.0,273.0,"It will be, let's see, it will be $75 per VIP pass plus tax."
en_CA_Entertainment_1588691,50,customer,channel2,18,267.0,278.0,"Before we do that, could you just give me a little bit of information about what the package includes?"
en_CA_Entertainment_1588691,51,agent,channel1,33,273.0,275.0,Okay.
en_CA_Entertainment_1588691,52,agent,channel1,34,275.0,281.0,The package includes.
en_CA_Entertainment_1588691,53,customer,channel2,19,278.0,295.0,Like is there backstage access?
en_CA_Entertainment_1588691,54,agent,channel1,35,281.0,291.0,It includes backstage access to the first three performances.
en_CA_Entertainment_1588691,55,agent,channel1,36,291.0,297.0,"And, but not the main performance."
en_CA_Entertainment_1588691,56,customer,channel2,20,295.0,310.0,Okay.
en_CA_Entertainment_1588691,57,agent,channel1,37,297.0,305.0,And it includes one free non-alcoholic drink.
en_CA_Entertainment_1588691,58,agent,channel1,38,305.0,312.0,And it includes one appetizer per pass.
en_CA_Entertainment_1588691,59,customer,channel2,21,310.0,323.0,For each day? Wonderful. And then how would I get backstage to the main performance?
en_CA_Entertainment_1588691,60,agent,channel1,39,312.0,320.0,Yes.
en_CA_Entertainment_1588691,61,agent,channel1,40,320.0,326.0,That would be a VIP plus pass.
en_CA_Entertainment_1588691,62,customer,channel2,22,323.0,331.0,Interesting. And how much would that be?
en_CA_Entertainment_1588691,63,agent,channel1,41,326.0,337.0,That would be an additional $80.
en_CA_Entertainment_1588691,64,customer,channel2,23,331.0,357.0,And is there any other additional bonuses to the VIP plus pass?
en_CA_Entertainment_1588691,65,agent,channel1,42,337.0,343.0,"For that, you would get to, you would also have access to the lounge,"
en_CA_Entertainment_1588691,66,agent,channel1,43,343.0,351.0,which is a restricted area sort of on the edge of the festival.
en_CA_Entertainment_1588691,67,agent,channel1,44,351.0,361.0,"Where, where the, where the band members might mingle."
en_CA_Entertainment_1588691,68,customer,channel2,24,357.0,368.0,"Free parking. Okay, that should be beneficial."
en_CA_Entertainment_1588691,69,agent,channel1,45,361.0,364.0,And it also includes free parking.
en_CA_Entertainment_1588691,70,customer,channel2,25,368.0,377.0,"Most of what I remember last year at the festival was also that the campgrounds were quite large,"
en_CA_Entertainment_1588691,71,customer,channel2,26,377.0,383.0,"and so there were bikes there that you could bring to then bike around the festival,"
en_CA_Entertainment_1588691,72,customer,channel2,27,383.0,410.0,because it would just take too long to get anywhere. Would either of these passes happen to come with bike access?
en_CA_Entertainment_1588691,73,agent,channel1,46,391.0,395.0,So the bike access is actually a separate service.
en_CA_Entertainment_1588691,74,agent,channel1,47,395.0,399.0,That does not go through the entertainment association.
en_CA_Entertainment_1588691,75,agent,channel1,48,399.0,405.0,Those are available for purchase at the front desk kiosks.
en_CA_Entertainment_1588691,76,agent,channel1,49,405.0,419.0,And a day pass is $5.
en_CA_Entertainment_1588691,77,customer,channel2,28,410.0,431.0,"$5, okay. And then do you know how much availability is left on those, or is that still something you don't have any information on?"
en_CA_Entertainment_1588691,78,agent,channel1,50,419.0,428.0,"I unfortunately don't have any information on that, but there is an extensive amount available."
en_CA_Entertainment_1588691,79,agent,channel1,51,428.0,447.0,But it is on a first come first serve basis.
en_CA_Entertainment_1588691,80,customer,channel2,29,431.0,440.0,Wonderful. And then do these passes come with any discounts on merchandise or anything else that I might be purchasing while there?
