call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level,frustration_flag_bool,empathy_flag_bool,probing_flag_bool,ownership_flag_bool,next_steps_flag_bool,normalized_sentiment,vocal_intensity_level,turn_risk_score,turn_main_signal,turn_risk_level,turn_reason_codes,evidence_id,signal_coverage_confidence,analytical_contract_version,risk_rubric_version,risk_score_type,risk_score_calibrated,asr_model_id,sentiment_model_id
en_CA_Health_1590851,1,agent,channel1,1,0.0,7.0,"Center as well, center.",neutral,0.8806,False,False,False,False,False,7.0,0.001167,0.014404,-58.656,0.017224,623.977,296.043,141.043,0.571,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:1,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,2,customer,channel2,1,0.0,22.0,"Hi there, I'm at my scheduled assault with my doctor because I just have a lot more questions",neutral,0.693,False,False,False,False,False,22.0,0.028483,0.863953,-30.908,0.068298,796.218,269.29,110.468,0.818,low,low,high,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:2,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,3,agent,channel1,2,7.0,20.0,How may I help you?,neutral,0.7627,False,False,True,False,False,13.0,0.026022,0.273193,-31.693,0.039857,777.366,273.829,133.296,0.385,low,low,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Health_1590851:turn:3,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,4,agent,channel1,3,20.0,47.0,"Okay, can I grab your last name and just make sure I have your profile loaded here.",neutral,0.8999,False,False,False,False,False,27.0,0.040375,0.643982,-27.878,0.073391,1000.546,256.135,131.622,0.63,medium,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:4,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,5,customer,channel2,2,22.0,23.0,actually.,neutral,0.7366,False,False,False,False,False,1.0,0.012546,0.089966,-38.03,0.1418,1341.06,169.394,71.062,1.0,low,low,low,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:5,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,6,customer,channel2,3,23.0,28.0,"Yeah, so if I could schedule something with Dr. Banana.",neutral,0.7605,False,False,False,False,False,5.0,0.050402,0.970612,-25.951,0.105749,1044.582,206.488,90.938,2.0,medium,medium,medium,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:6,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,7,customer,channel2,4,28.0,33.0,"Sorry, I always pronounce that wrong, it's behindana.",negative,0.6601,False,False,False,False,False,5.0,0.076189,0.975525,-22.362,0.103764,1017.465,203.148,82.538,1.6,high,medium,low,False,False,False,False,False,negative,medium,20,negative customer sentiment | medium customer vocal intensity,low,CUST_NEGATIVE_SENTIMENT|CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:7,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,8,customer,channel2,5,33.0,46.0,"First, sometime ideally within the next week, that would be great.",positive,0.9708,False,False,False,False,False,13.0,0.030821,0.944092,-30.223,0.068737,822.242,257.267,119.533,0.846,low,low,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:8,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,9,customer,channel2,6,46.0,53.0,"Yeah, it's Kepler, K-E-S-S-L-E-R.",neutral,0.6921,False,False,False,False,False,7.0,0.037384,0.920197,-28.546,0.080631,886.555,237.97,104.05,0.571,low,low,medium,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:9,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,10,agent,channel1,4,48.0,58.0,And your date of birth.,neutral,0.8957,False,False,False,False,False,10.0,0.020787,0.283508,-33.644,0.049802,876.413,284.303,132.424,0.5,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:10,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,11,customer,channel2,7,53.0,64.0,"It is March 4th, 1989.",neutral,0.906,False,False,False,False,False,11.0,0.019949,0.449829,-34.001,0.055444,808.639,266.85,121.295,0.455,low,low,high,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:11,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,12,agent,channel1,5,58.0,62.0,Okay.,neutral,0.5693,False,False,False,False,False,4.0,0.007288,0.145203,-42.747,0.104182,1254.772,270.87,136.979,0.25,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:12,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,13,agent,channel1,6,62.0,64.0,"Oh yeah, Susan got it.",neutral,0.4801,False,False,False,False,False,2.0,0.087796,0.960327,-21.131,0.144555,1535.144,199.716,98.818,2.5,high,high,low,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:13,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,14,agent,channel1,7,64.0,65.0,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.093875,0.84314,-20.549,0.214844,2000.198,209.61,113.056,1.0,high,low,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:14,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,15,customer,channel2,8,64.0,84.0,What day in what time?,neutral,0.939,False,False,False,False,False,20.0,0.017096,0.581055,-35.342,0.036609,676.06,299.555,122.501,0.25,low,low,high,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:15,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,16,agent,channel1,8,65.0,66.0,Let's see.,neutral,0.6668,False,False,False,False,False,1.0,0.12661,0.813416,-17.951,0.13118,1487.882,263.397,57.331,2.0,high,medium,high,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:16,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,17,agent,channel1,9,66.0,76.0,So Dr. B is does have some availability late next week.,neutral,0.8642,False,False,False,False,False,10.0,0.055258,0.568573,-25.152,0.112094,1353.493,222.821,94.494,1.1,high,medium,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:17,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,18,agent,channel1,10,76.0,91.0,But only late in the afternoon. Does that work for you?,neutral,0.9451,False,False,True,False,False,15.0,0.043023,0.515656,-27.326,0.077561,1047.671,246.833,124.472,0.733,medium,low,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Health_1590851:turn:18,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,19,customer,channel2,9,84.0,88.0,I have to work around a few work meetings but I can't get out of them.,negative,0.6867,False,False,False,False,False,4.0,0.033032,0.388214,-29.621,0.105418,988.603,180.2,79.436,4.0,low,high,low,False,False,False,False,False,negative,medium,20,negative customer sentiment | medium customer vocal intensity,low,CUST_NEGATIVE_SENTIMENT|CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:19,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,20,customer,channel2,10,88.0,102.0,I need to go to the doctor's office.,neutral,0.6737,False,False,False,False,False,14.0,0.009223,0.324799,-40.703,0.043731,706.959,286.816,126.919,0.571,low,low,high,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:20,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,21,agent,channel1,11,91.0,95.0,Both Thursday and Friday.,neutral,0.8772,False,False,False,False,False,4.0,0.050504,0.414001,-25.934,0.142198,1571.431,210.93,96.9,1.0,medium,low,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:21,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,22,agent,channel1,12,95.0,109.0,Dr. B has 330 and 430.,neutral,0.9087,False,False,False,False,False,14.0,0.031837,0.32486,-29.941,0.101484,1165.707,257.102,123.451,0.429,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:22,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,23,customer,channel2,11,102.0,110.0,"Okay, well I guess 3.30 on maybe Friday?",neutral,0.921,False,False,False,False,False,8.0,0.051937,0.573395,-25.69,0.099475,968.334,206.451,77.549,1.0,medium,low,medium,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:23,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,24,agent,channel1,13,109.0,111.0,"Okay, sure.",neutral,0.5884,False,False,False,False,False,2.0,0.060082,0.752136,-24.425,0.139842,1453.569,227.439,116.847,1.0,high,low,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:24,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,25,customer,channel2,12,110.0,118.0,"Okay, and then specifically I know they always want to know in advance that they have a paperwork ready",neutral,0.8126,False,False,False,False,False,8.0,0.040915,0.570068,-27.762,0.092213,929.826,214.078,78.962,2.375,medium,high,medium,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:25,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,26,agent,channel1,14,111.0,122.0,I'll put you in there.,neutral,0.8161,False,False,False,False,False,11.0,0.021024,0.470428,-33.546,0.044005,768.127,282.869,133.249,0.455,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Health_1590851:turn:26,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Health_1590851,27,customer,channel2,13,118.0,123.0,and so I need four different refills.,neutral,0.6345,False,False,False,False,False,5.0,0.046211,0.581573,-26.705,0.091573,941.092,228.251,94.907,1.4,medium,medium,medium,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Health_1590851:turn:27,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
