call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level,frustration_flag_bool,empathy_flag_bool,probing_flag_bool,ownership_flag_bool,next_steps_flag_bool,normalized_sentiment,vocal_intensity_level,turn_risk_score,turn_main_signal,turn_risk_level,turn_reason_codes,evidence_id,signal_coverage_confidence,analytical_contract_version,risk_rubric_version,risk_score_type,risk_score_calibrated,asr_model_id,sentiment_model_id
en_AU_Banking_1592666,1,agent,channel1,1,0.0,20.4,"Good afternoon, you've reached Commonwealth Customer Care.",positive,0.6994,False,False,False,False,False,20.4,0.043503,0.996918,-27.23,0.032377,842.132,283.897,137.759,0.343,low,low,high,False,False,False,False,False,positive,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_AU_Banking_1592666:turn:1,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,2,customer,channel2,1,0.0,29.54,"Hi, Danielle, my name is Maria Nguyen, look, I need to transfer some money from my savings",neutral,0.8637,False,False,False,False,False,29.54,0.025769,0.457825,-31.778,0.050538,1725.991,302.436,123.159,0.575,low,low,high,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_AU_Banking_1592666:turn:2,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,3,agent,channel1,2,20.4,21.4,My name is Danielle.,neutral,0.8506,False,False,False,False,False,1.0,0.085037,0.505188,-21.408,0.099167,1317.861,189.277,44.185,4.0,high,high,low,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_AU_Banking_1592666:turn:3,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,4,agent,channel1,3,21.4,28.4,How can I help you today?,neutral,0.7191,False,False,True,False,False,7.0,0.027308,0.389709,-31.274,0.070384,1141.357,275.196,127.202,0.857,low,low,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_AU_Banking_1592666:turn:4,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,5,agent,channel1,4,28.4,39.88,"Yeah, you've come through to the right place, so I can help you with that, Maria.",positive,0.7247,False,False,False,True,False,11.48,0.064617,0.963348,-23.793,0.068381,1019.098,261.487,123.491,1.394,medium,low,high,False,False,False,True,False,positive,medium,0,agent ownership detected,low,AGENT_OWNERSHIP,en_AU_Banking_1592666:turn:5,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,6,customer,channel2,2,29.54,34.54,"account to my everyday account, pretty urgently, if that's possible.",neutral,0.7445,False,False,False,False,False,5.0,0.039378,0.345734,-28.095,0.143443,1939.688,197.718,87.878,2.0,low,low,medium,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_AU_Banking_1592666:turn:6,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,7,agent,channel1,5,39.88,46.32,"Before we get started, I need to verify your identity, of course, for security purposes.",neutral,0.8365,False,False,False,False,False,6.44,0.060881,0.54303,-24.31,0.158285,1568.791,182.387,71.478,2.329,medium,medium,low,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_AU_Banking_1592666:turn:7,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,8,agent,channel1,6,46.32,56.32,Can we please start with your date of birth?,neutral,0.9347,False,False,True,False,False,10.0,0.027064,0.55188,-31.352,0.049432,918.212,285.567,134.861,0.9,low,low,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_AU_Banking_1592666:turn:8,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,9,customer,channel2,3,47.54,54.54,"Oh, yeah, yeah, for sure. It's 15th March 1987.",positive,0.6982,False,False,False,False,False,7.0,0.053754,0.671021,-25.392,0.156997,2130.946,209.252,100.202,1.286,medium,low,medium,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_AU_Banking_1592666:turn:9,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_AU_Banking_1592666,10,agent,channel1,7,56.32,57.32,"Perfect, thank you.",positive,0.9737,False,False,False,False,False,1.0,0.051458,0.273285,-25.771,0.173141,1683.47,162.881,63.76,3.0,low,high,low,False,False,False,False,False,positive,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_AU_Banking_1592666:turn:10,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
