call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level,frustration_flag_bool,empathy_flag_bool,probing_flag_bool,ownership_flag_bool,next_steps_flag_bool,normalized_sentiment,vocal_intensity_level,turn_risk_score,turn_main_signal,turn_risk_level,turn_reason_codes,evidence_id,signal_coverage_confidence,analytical_contract_version,risk_rubric_version,risk_score_type,risk_score_calibrated,asr_model_id,sentiment_model_id
en_CA_DeliveryService_1588686,1,agent,channel1,1,0.0,15.92,"Hello, and thank you for calling the delivery service.",positive,0.7785,False,False,False,False,False,15.92,0.011852,0.179138,-38.524,0.017016,263.512,360.18,84.366,0.565,low,low,high,False,False,False,False,False,positive,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_DeliveryService_1588686:turn:1,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,2,customer,channel2,1,0.0,26.28,"Hi, I would like to schedule a delivery for pickup at my residence and delivery to a business,",neutral,0.879,False,False,False,False,False,26.28,0.074136,0.999969,-22.599,0.030191,452.896,309.763,129.23,0.685,high,low,high,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_DeliveryService_1588686:turn:2,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,3,agent,channel1,2,15.92,16.92,My name is Julia.,neutral,0.8721,False,False,False,False,False,1.0,0.030798,0.132385,-30.23,0.077148,1048.865,232.9,69.039,4.0,high,high,medium,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_DeliveryService_1588686:turn:3,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,4,agent,channel1,3,16.92,17.56,Happy to help you.,positive,0.9579,False,False,False,False,False,0.64,0.031606,0.150269,-30.005,0.050014,852.665,244.188,35.259,6.25,high,high,medium,False,False,False,False,False,positive,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_DeliveryService_1588686:turn:4,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,5,customer,channel2,2,26.28,37.64,but this package is very fragile and so I wanted to make sure that it got there safely.,neutral,0.6164,False,False,False,False,False,11.36,0.068322,0.969055,-23.309,0.059133,856.468,242.643,144.474,1.585,high,medium,medium,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_DeliveryService_1588686:turn:5,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,6,agent,channel1,4,31.0,33.0,"Okay, no problem.",positive,0.6071,False,False,False,False,False,2.0,0.030939,0.183563,-30.19,0.053618,913.628,241.945,80.604,1.5,high,medium,medium,False,False,False,False,False,positive,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_DeliveryService_1588686:turn:6,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,7,agent,channel1,5,33.0,36.0,What is the departure address?,neutral,0.9304,False,False,True,False,False,3.0,0.027904,0.155273,-31.087,0.095594,1224.557,193.861,73.249,1.667,medium,high,low,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_DeliveryService_1588686:turn:7,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,8,customer,channel2,3,37.64,64.92,"It's 413 the Street Street, that's D-E-S-T-R-E-E-T Street and postal code is L-9-H-1-F-2.",neutral,0.9104,False,False,False,False,False,27.28,0.081094,0.96344,-21.82,0.065341,1019.491,220.612,135.769,0.477,high,low,low,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_DeliveryService_1588686:turn:8,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,9,agent,channel1,6,43.0,44.0,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.007957,0.042816,-41.985,0.077911,1268.532,211.78,119.416,1.0,low,medium,low,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_DeliveryService_1588686:turn:9,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_DeliveryService_1588686,10,agent,channel1,7,44.0,47.0,"Can I have the postal code as well, please?",neutral,0.8632,False,False,True,False,False,3.0,0.024767,0.176239,-32.123,0.058017,963.74,258.543,105.074,3.0,medium,high,medium,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_DeliveryService_1588686:turn:10,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
