call_id,channel,segment_id,start_time,end_time,text
en_AU_Insurance_1585410,channel1,1,0.0,21.28,Hello there. I was wondering if I could speak to Bob. This is Jim from Premium Content
en_AU_Insurance_1585410,channel1,2,21.28,23.28,Insurance.
en_AU_Insurance_1585410,channel1,3,51.28,76.28,"Yeah, absolutely Bob. So we can go through that with you. So some of the main things that we would need to know in terms of the renovations is sort of how much did it cost? How much square footage and value is it going to add to your property if you're aware of at the moment?"
en_AU_Insurance_1585410,channel1,4,76.28,92.28,And sort of if you're looking to change any plans or change your premiums or excess or anything like that. So if you could just sort of give me a ballpark estimate of what kind of value or square footage it's added to your property.
en_AU_Insurance_1585410,channel1,5,106.28,116.28,Okay.
en_AU_Insurance_1585410,channel1,6,136.28,146.28,Thank you.
en_AU_Insurance_1585410,channel1,7,166.28,183.28,"Yeah, absolutely. So in terms of the value, that all makes sense. That sounds about right. I understand where you're coming from with not necessarily renovating to increase renting or anything like that, but to take care of loved ones."
en_AU_Insurance_1585410,channel1,8,183.28,202.28,"I understand. In terms of updating the coverage, definitely send us some updated information just because there's different risks involved compared from a shed and a garage to a granny flat and an additional room."
en_AU_Insurance_1585410,channel1,9,202.28,229.28,"So in terms of your coverage, we'll definitely need to get those updated details just so we can sort of discuss how that will affect your coverage and sort of the rates that that would entail."
en_AU_Insurance_1585410,channel1,10,229.28,258.28,Okay.
en_AU_Insurance_1585410,channel1,11,258.28,259.28,Thank you.
en_AU_Insurance_1585410,channel1,12,288.28,317.28,"Yeah, of course, I totally understand there Bob and really good questions as well."
en_AU_Insurance_1585410,channel1,13,318.28,338.28,"So in terms of the current plan that you've got, you actually are subscribed to our gold, our gold standard plan at the moment. So that's really good. It gives you a really competitive rate for your premium and the excess I think is pretty reasonable for the level of coverage."
en_AU_Insurance_1585410,channel1,14,338.28,356.28,"Just in terms of adding an additional or two additional living spaces, I would recommend going to our diamond or our platinum plan, just because it gives you more peace of mind in terms of total coverage for any sort of scenario."
en_AU_Insurance_1585410,channel1,15,356.28,381.28,"So this includes natural disasters. It includes home break ins. It even includes fires, you know, say, say an appliance malfunctions and, you know, something, something goes wrong and the house catches fire there and even just, even if it's not a natural disaster but it could be, you know, your roof's leaking and your contents gets damaged."
en_AU_Insurance_1585410,channel1,16,381.28,396.28,"So that would be what I'd recommend there. And it would keep your excess at the same level. You would pay a little bit of a higher premium. But your coverage would be much, much more comprehensive."
en_AU_Insurance_1585410,channel1,17,396.28,411.28,"And in terms of the added security of the fence, that's awesome. That would actually be contributing towards lowering your rates, your premium. So that's a really, really awesome effort from you guys there."
en_AU_Insurance_1585410,channel1,18,426.28,451.28,"Not necessarily. Once you've sent through the details, we can sort of hash out that to a finer detail. But off the top of my head, it wouldn't necessarily change anything drastically."
en_AU_Insurance_1585410,channel1,19,456.28,485.28,Thank you.
en_AU_Insurance_1585410,channel1,20,486.28,504.28,"It can be for some other insurance companies that they may have different company policies. But for us at premium insurance, we don't discriminate for against age. It's, you know, it's not something that you can control is basically our outlook on that."
en_AU_Insurance_1585410,channel1,21,504.28,519.28,"And especially if you've taken steps to sort of navigate around that, we don't hold it against you. It's not necessarily your fault. As long as it's not egregious, you know, like as long as your grandma didn't take your Ferrari out in total."
en_AU_Insurance_1585410,channel1,22,519.28,541.28,"You know, it's, you know, nothing like that. But yeah."
en_AU_Insurance_1585410,channel1,23,542.28,556.28,"Yeah, really good question there. So as soon as you switch over to the plan and you do your initial payment, we'll send you through a confirmation email that day, usually it's received within a couple minutes at most a couple of hours."
