call_id,channel,segment_id,start_time,end_time,text
en_AU_Entertainment_1586330,channel1,1,0.0,19.56,Good afternoon. You have called the gas tickets and my name is Mollie. How can I help you
en_AU_Entertainment_1586330,channel1,2,19.56,21.8,today?
en_AU_Entertainment_1586330,channel1,3,40.0,46.16,"Um, sure. Look, it really depends on the tickets that you have, whether they had"
en_AU_Entertainment_1586330,channel1,4,46.16,54.6,"any cancellations or whether we can change the date. Um, so I understand you've got two"
en_AU_Entertainment_1586330,channel1,5,54.6,65.96,tickets and your preference is to refund them. Okay. Was it on? Yes. Okay. I'm sorry to hear
en_AU_Entertainment_1586330,channel1,6,65.96,72.32,"about that, that you won't be able to attend. Um, let me take a look at your booking and"
en_AU_Entertainment_1586330,channel1,7,72.32,79.56,"I will confirm what options are available for you. So, do you have your booking reference"
en_AU_Entertainment_1586330,channel1,8,79.56,93.84,"or your email address handy? Sorry, one, two, four, nine, five, two, six, eight. Okay. Thank"
en_AU_Entertainment_1586330,channel1,9,93.84,103.24,you. Just hold on for a second while I bring you a booking and can I confirm the name for
en_AU_Entertainment_1586330,channel1,10,103.24,119.08,this booking? Yes. Thank you so much. I can see your tickets here for Sarah Davis on 24th.
en_AU_Entertainment_1586330,channel1,11,119.08,125.44,"Look, generally, tickets are non refundable unless the performance is canceled or rescheduled"
en_AU_Entertainment_1586330,channel1,12,125.44,134.28,"for these ones. But in some cases, we can offer an exchange or credit for another date,"
en_AU_Entertainment_1586330,channel1,13,134.28,141.4,"but that's all depending on the availability. Um, would you like me to check if there is"
en_AU_Entertainment_1586330,channel1,14,141.4,151.76,any other availability for this particular performance so you can attend instead? Yeah. Okay. Just hold
en_AU_Entertainment_1586330,channel1,15,151.76,165.04,"the line for me. Oh, it seems to be a very popular show."
en_AU_Entertainment_1586330,channel1,16,165.04,182.72,"So the only one that I have available, so you need to, sorry, can I just confirm that you"
en_AU_Entertainment_1586330,channel1,17,182.72,191.24,need to reschedule both of the tickets or just one? Both of them. So we have two seats
en_AU_Entertainment_1586330,channel1,18,191.28,200.8,"available under 27th at 6.30pm. Does that work for you? Because if it does, I can just process"
en_AU_Entertainment_1586330,channel1,19,200.8,206.04,"the exchange right now. If you contact us at a later date, I cannot guarantee that these"
en_AU_Entertainment_1586330,channel1,20,206.04,222.68,two seats will be available. And this seems to be very popular. I can just let me go back.
en_AU_Entertainment_1586330,channel1,21,222.68,232.88,"Oh, I'm very sorry. You are correct. Your tickets do qualify for a refund under our policy. I"
en_AU_Entertainment_1586330,channel1,22,232.92,245.96,"apologize. I can go ahead and process that one for you, but there is going to be about five to ten"
en_AU_Entertainment_1586330,channel1,23,245.96,255.32,business days for the refunds to come through. Is that okay? Okay. Alright. Just hold on a second.
en_AU_Entertainment_1586330,channel1,24,255.32,261.68,I will have to clarify that will really depend on the payment method that you originally used
en_AU_Entertainment_1586330,channel1,25,261.92,270.64,for booking your tickets and also your bank account. Yep. Alright. I can definitely provide
en_AU_Entertainment_1586330,channel1,26,270.64,278.24,"that refund. It will go back to the same card that you used for the booking. And as I mentioned,"
en_AU_Entertainment_1586330,channel1,27,278.24,286.92,it will be up to five to ten business days. So can you confirm your email address for me?
