call_id,channel,segment_id,start_time,end_time,text
en_CA_Banking_1592237,channel1,1,0.0,16.76,"Thank you for calling the Bank of Ottawa, my name is Joelle, customer support analyst."
en_CA_Banking_1592237,channel1,2,16.76,18.76,How can I help you today?
en_CA_Banking_1592237,channel1,3,41.76,44.76,"Sure, I just need your date of birth."
en_CA_Banking_1592237,channel1,4,46.76,53.76,Can I get your date of birth?
en_CA_Banking_1592237,channel1,5,67.76,72.76,"Okay, thank you very much. I also just need your date of birth to be able to confirm with our security, please."
en_CA_Banking_1592237,channel1,6,76.76,88.76,"Okay, thank you very much. I see you have an account with us under the credit card and you're looking to open up a new checking account."
en_CA_Banking_1592237,channel1,7,88.76,90.76,We can definitely help you with that today.
en_CA_Banking_1592237,channel1,8,106.76,123.76,"Well, basically what we're going to do is that we're going to open up a new checking account, which that allows you to draw money from it."
en_CA_Banking_1592237,channel1,9,123.76,126.76,The card that you currently have is just a credit card.
en_CA_Banking_1592237,channel1,10,126.76,135.76,"This new checking account will be able to be linked to the credit card, meaning that you're able to make payments from your checking account to your credit card."
en_CA_Banking_1592237,channel1,11,135.76,142.76,But it will have another card itself because it's going to be a debit card.
en_CA_Banking_1592237,channel1,12,142.76,144.76,So you're going to have two cards.
en_CA_Banking_1592237,channel1,13,144.76,155.76,"But with the checking account, you will be able to pay your credit card much quicker and be able to show up and have that available credit a lot faster than you would normally."
en_CA_Banking_1592237,channel1,14,155.76,174.76,"Yes, so the way that a checking account works on a debit account, the way that it works is that it draws money only that you have."
en_CA_Banking_1592237,channel1,15,174.76,179.76,It doesn't have any credit options unless you're using it for online purchases.
en_CA_Banking_1592237,channel1,16,179.76,184.76,"This one is a debit credit card, but only in the sense of online purchases."
en_CA_Banking_1592237,channel1,17,184.76,189.76,So it still only takes money from your account that you currently have available.
en_CA_Banking_1592237,channel1,18,189.76,194.76,It does not take any money that you don't already have.
en_CA_Banking_1592237,channel1,19,214.76,225.76,"Well, I can't speak for all the hotels or different things like that."
en_CA_Banking_1592237,channel1,20,225.76,235.76,"But from my own experience, a lot of times they do require credit cards specifically to be able to make security deposits or things of such of that nature."
en_CA_Banking_1592237,channel1,21,235.76,242.76,"So without that ability, it becomes very hard to be able to travel or anything else using a hotel."
en_CA_Banking_1592237,channel1,22,242.76,268.76,"There are options such as Airbnb's, which don't require credit credit card to be able to make a purchase for a stay."
en_CA_Banking_1592237,channel1,23,268.76,276.76,"No, you're actually..."
en_CA_Banking_1592237,channel1,24,276.76,282.76,"Yeah, so for the credit card, there is an annual fee that we do offer that you already had available."
en_CA_Banking_1592237,channel1,25,282.76,285.76,"In terms of the checking account, you're actually in luck."
