call_id,channel,segment_id,start_time,end_time,text
en_AU_Travel_1591540,channel1,1,0.0,18.0,"Hi, thanks for calling Victorian Roads Department of Transport speaking with Tom."
en_AU_Travel_1591540,channel1,2,18.0,21.0,How can I help you this morning?
en_AU_Travel_1591540,channel1,3,21.0,23.0,"Yeah, well, thanks, how are you?"
en_AU_Travel_1591540,channel1,4,30.0,42.0,"Oh, well, congratulations."
en_AU_Travel_1591540,channel1,5,42.0,45.0,"Quite the exciting time at your household, I'm sure."
en_AU_Travel_1591540,channel1,6,45.0,47.0,How did the learning lessons go?
en_AU_Travel_1591540,channel1,7,47.0,71.0,I've been through it many times before with my kids.
en_AU_Travel_1591540,channel1,8,71.0,74.0,I've changed that movie Saturday Night Fever to White Knuckle Fever.
en_AU_Travel_1591540,channel1,9,74.0,77.0,So I know exactly what you're going through.
en_AU_Travel_1591540,channel1,10,77.0,103.0,So has he successfully got his learner's license and he's been through all of the hours with his logbook?
en_AU_Travel_1591540,channel1,11,103.0,104.0,"Yeah, perfect."
en_AU_Travel_1591540,channel1,12,104.0,109.0,"And as you're well aware, our driving tests do book out quite far in advance, particularly this time of year."
en_AU_Travel_1591540,channel1,13,109.0,114.0,"So lots of babies, 9 months ago."
en_AU_Travel_1591540,channel1,14,114.0,118.0,So they do book what approximately 12 weeks in advance.
en_AU_Travel_1591540,channel1,15,118.0,124.0,"So your son will have ample time to get that last hour, hour and a half done."
en_AU_Travel_1591540,channel1,16,124.0,133.0,Were you wanting to do that with a registered provider or with Victorian Roads Department of Transport directly?
en_AU_Travel_1591540,channel1,17,133.0,141.0,"Well, the registered providers, they may have more availability, although they do come at a higher rate."
en_AU_Travel_1591540,channel1,18,141.0,151.0,"However, if you are doing it with Victorian Roads, Vic Transport representatives, the wait time is longer, but it does come at quite a cheaper cost."
en_AU_Travel_1591540,channel1,19,151.0,168.0,"All right, well, why don't we book it for your Sunday?"
en_AU_Travel_1591540,channel1,20,168.0,170.0,We'll book it in for 2035.
en_AU_Travel_1591540,channel1,21,170.0,176.0,How does that sound?
en_AU_Travel_1591540,channel1,22,177.0,185.0,"Well, hopefully he's listening right now because yes, that's the first available."
en_AU_Travel_1591540,channel1,23,185.0,187.0,Great.
en_AU_Travel_1591540,channel1,24,187.0,189.0,So that's not a problem.
en_AU_Travel_1591540,channel1,25,189.0,198.0,"So just looking through my calendar here, because we are approaching Christmas, we do shut down for about a month just over that Christmas break."
en_AU_Travel_1591540,channel1,26,198.0,201.0,So two weeks either side of the new year.
en_AU_Travel_1591540,channel1,27,202.0,210.0,So we could look to book him in for January 28.
en_AU_Travel_1591540,channel1,28,210.0,215.0,"So January 28 is again, I'm just checking my calendar."
en_AU_Travel_1591540,channel1,29,215.0,227.0,"Yeah, so January 28 is a Wednesday and we've got slots available at 10, 2, 4 and 6pm."
en_AU_Travel_1591540,channel1,30,227.0,239.0,"So I'm sure you can appreciate those are the most popular sessions just because a lot of people going for these license tests, they're still at school themselves or heading into their first job."
en_AU_Travel_1591540,channel1,31,239.0,243.0,Would a Saturday or Sunday be preferable?
en_AU_Travel_1591540,channel1,32,258.0,259.0,"Sure, no worries."
en_AU_Travel_1591540,channel1,33,259.0,270.0,"So in that case, the first weekend appointment I do have would be either Saturday, the 14th of March or Sunday, the 15th of March."
en_AU_Travel_1591540,channel1,34,270.0,280.0,"Otherwise, after that, we're looking at April, the first weekend of April."
en_AU_Travel_1591540,channel1,35,280.0,281.0,"Okay, sure."
