call_id,channel,segment_id,start_time,end_time,text
en_AU_Banking_1592666,channel1,1,0.0,20.4,"Good afternoon, you've reached Commonwealth Customer Care."
en_AU_Banking_1592666,channel1,2,20.4,21.4,My name is Danielle.
en_AU_Banking_1592666,channel1,3,21.4,28.4,How can I help you today?
en_AU_Banking_1592666,channel1,4,28.4,39.88,"Yeah, you've come through to the right place, so I can help you with that, Maria."
en_AU_Banking_1592666,channel1,5,39.88,46.32,"Before we get started, I need to verify your identity, of course, for security purposes."
en_AU_Banking_1592666,channel1,6,46.32,56.32,Can we please start with your date of birth?
en_AU_Banking_1592666,channel1,7,56.32,57.32,"Perfect, thank you."
en_AU_Banking_1592666,channel1,8,57.32,64.32,And can you confirm the postcode on your account for me?
en_AU_Banking_1592666,channel1,9,64.32,68.56,"Yes, lovely."
en_AU_Banking_1592666,channel1,10,68.56,69.56,"Thank you, Maria."
en_AU_Banking_1592666,channel1,11,69.56,70.56,All right.
en_AU_Banking_1592666,channel1,12,70.56,72.12,I've got your accounts pulled up here.
en_AU_Banking_1592666,channel1,13,72.12,76.96,I can see you've got your net bank saver and your smart access account with us.
en_AU_Banking_1592666,channel1,14,76.96,83.12,Which would you like to transfer between today?
en_AU_Banking_1592666,channel1,15,83.12,105.12,"Yeah, absolutely."
en_AU_Banking_1592666,channel1,16,105.12,107.12,I hear you.
en_AU_Banking_1592666,channel1,17,108.12,110.12,"My bill was shocking last month, too."
en_AU_Banking_1592666,channel1,18,110.12,113.12,"The winter really does make a difference, doesn't it?"
en_AU_Banking_1592666,channel1,19,113.12,117.12,So you need those funds available today to pay your bills.
en_AU_Banking_1592666,channel1,20,117.12,119.12,I completely understand the urgency.
en_AU_Banking_1592666,channel1,21,119.12,122.12,"Look, Maria, how much are you looking to transfer across?"
en_AU_Banking_1592666,channel1,22,137.12,138.12,"Yeah, absolutely."
en_AU_Banking_1592666,channel1,23,138.12,139.12,"Look, no problem at all."
en_AU_Banking_1592666,channel1,24,139.12,143.12,"And just so you're aware, Maria, because we're transferring just between your own accounts,"
en_AU_Banking_1592666,channel1,25,143.12,148.12,"they're processed instantly, so the money will be in your smart access account straight"
en_AU_Banking_1592666,channel1,26,148.12,149.12,away.
en_AU_Banking_1592666,channel1,27,149.12,164.12,You'll also be able to use it for your BPay payments whenever you need to immediately.
en_AU_Banking_1592666,channel1,28,164.12,172.12,"Yeah, look, Maria, of course, that's a really good question."
en_AU_Banking_1592666,channel1,29,172.12,177.12,"So for transfers between your own accounts with us, there's actually no daily limit."
en_AU_Banking_1592666,channel1,30,177.12,182.12,You can move as much as you like between your net bank saver account and your smart access.
en_AU_Banking_1592666,channel1,31,182.12,187.12,"However, if you were transferring to another bank or to someone else's account, there"
en_AU_Banking_1592666,channel1,32,187.12,190.12,would be different limits depending on how you are making the transfer.
en_AU_Banking_1592666,channel1,33,190.12,198.12,"Through NetBank or the ComBank app, you can transfer up to $20,000 per day to other people"
en_AU_Banking_1592666,channel1,34,198.12,200.12,or institutions.
en_AU_Banking_1592666,channel1,35,200.12,215.12,"If you needed to go higher than that, you would need to call us or visit a branch."
en_AU_Banking_1592666,channel1,36,215.12,216.12,Perfect.
en_AU_Banking_1592666,channel1,37,216.12,217.12,"Okay, great."
en_AU_Banking_1592666,channel1,38,217.12,222.12,"So just to confirm, you mentioned you needed this for bill payments."
en_AU_Banking_1592666,channel1,39,222.12,233.12,Are you paying these through BPay or Direct Debit?
en_AU_Banking_1592666,channel1,40,233.12,234.12,"Okay, excellent."
en_AU_Banking_1592666,channel1,41,234.12,236.12,"So look, you'll have plenty of time."
en_AU_Banking_1592666,channel1,42,236.12,240.12,"Right, let me just process this transfer for you now."
en_AU_Banking_1592666,channel1,43,240.12,246.12,"I'm moving $2,500 from your NetBank saver account, ending in $7392."
en_AU_Banking_1592666,channel1,44,246.12,250.12,"To your smart access account, ending in $4156."
en_AU_Banking_1592666,channel1,45,250.12,254.12,Could you please confirm that's correct?
en_AU_Banking_1592666,channel1,46,254.12,255.12,"Okay, beautiful."
en_AU_Banking_1592666,channel1,47,255.12,259.12,"Right, so just about to process that now for you."
en_AU_Banking_1592666,channel1,48,259.12,263.12,"One moment, please."
en_AU_Banking_1592666,channel1,49,263.12,264.12,"Okay, Maria, done."
en_AU_Banking_1592666,channel1,50,264.12,266.12,The transfer is complete.
en_AU_Banking_1592666,channel1,51,266.12,268.12,"You'll have $2,500."
en_AU_Banking_1592666,channel1,52,268.12,275.12,"So $2,500 is now in your smart access account and available for you to use immediately."
en_AU_Banking_1592666,channel1,53,275.12,276.12,"Yeah, absolutely."
en_AU_Banking_1592666,channel1,54,276.12,288.12,"So you can do it through the ComBank app, NetBank Online, or even over the phone with BPay if"
en_AU_Banking_1592666,channel1,55,288.12,289.12,you prefer.
en_AU_Banking_1592666,channel1,56,289.12,290.12,The funds are there.
en_AU_Banking_1592666,channel1,57,290.12,301.12,They're ready to go for you.
en_AU_Banking_1592666,channel1,58,301.12,311.12,Yeah.
en_AU_Banking_1592666,channel1,59,311.12,320.12,"Oh, yes, absolutely."
en_AU_Banking_1592666,channel1,60,320.12,322.12,"Look, you're definitely not alone in that."
en_AU_Banking_1592666,channel1,61,322.12,325.12,It's one of the most common things people set up.
en_AU_Banking_1592666,channel1,62,325.12,327.12,So it's called an automatic transfer.
en_AU_Banking_1592666,channel1,63,327.12,333.12,We can arrange what's called a recurring transfer or a scheduled transfer for you.
en_AU_Banking_1592666,channel1,64,333.12,337.12,"There are a couple of different ways we can do this, depending on what works and what's"
en_AU_Banking_1592666,channel1,65,337.12,342.12,best for you.
en_AU_Banking_1592666,channel1,66,342.12,343.12,"Yeah, look, absolutely."
en_AU_Banking_1592666,channel1,67,343.12,348.12,"So with the first option, it's a regular recurring transfer where you choose an amount"
en_AU_Banking_1592666,channel1,68,348.12,349.12,and a frequency.
en_AU_Banking_1592666,channel1,69,349.12,356.12,"So you could have, say, $500 transferred from your savings to your everyday account every"
en_AU_Banking_1592666,channel1,70,356.12,360.12,fortnight or every month or even weekly if you wanted.
en_AU_Banking_1592666,channel1,71,360.12,362.12,That happens automatically.
en_AU_Banking_1592666,channel1,72,362.12,367.12,So on the date you choose and you can set it up with a start date and even an end date
en_AU_Banking_1592666,channel1,73,367.12,375.12,if you wanted or just let it run indefinitely.
en_AU_Banking_1592666,channel1,74,375.12,376.12,Yep.
en_AU_Banking_1592666,channel1,75,376.12,378.12,So the other option is a bit more flexible.
en_AU_Banking_1592666,channel1,76,378.12,381.12,You can set up what we call a keep a balance transfer.
en_AU_Banking_1592666,channel1,77,381.12,387.12,"So for example, you could say you wanted to keep a minimum of $1,000 in your smart access"
en_AU_Banking_1592666,channel1,78,387.12,388.12,account at all times.
en_AU_Banking_1592666,channel1,79,388.12,393.12,Then if your balance drops below that will automatically top it up from your savings account.
en_AU_Banking_1592666,channel1,80,393.12,397.12,"That way you're never caught short, but you're not moving money unnecessarily,"
en_AU_Banking_1592666,channel1,81,397.12,399.12,like unnecessarily if you don't have to.
