call_id,channel,segment_id,start_time,end_time,text
en_AU_Hospitality_1585411,channel1,1,0.0,16.68,"Hello, this is Five Star Hotels Service Desk, how can I help you?"
en_AU_Hospitality_1585411,channel1,2,30.0,32.0,You
en_AU_Hospitality_1585411,channel1,3,60.0,89.0,"Yes, of course, we can do anything, anything to cater for, for our lovely guests for a room for four, for a special occasion, I'll look at the availability for the penthouse for you now."
en_AU_Hospitality_1585411,channel1,4,90.0,107.0,"Give me one second. Yes, so it does appear that we have the penthouse suite and it's just really lovely view. It looks over the entire ocean and the beach is completely unobstructed views."
en_AU_Hospitality_1585411,channel1,5,107.0,114.0,"So if that was something that you'd be comfortable with, I could book that in for you at no additional cost for yourself."
en_AU_Hospitality_1585411,channel1,6,121.0,135.0,"Yes, so the penthouse suite is booked out until the Sunday of this week, but Monday and Tuesday onwards, it's available, so I can book you in for that for sure."
en_AU_Hospitality_1585411,channel1,7,135.0,155.0,"So it's free for that whole week, so up until the following Sunday. So from the Monday to the Sunday and then the next booking is available. So for the seven or not seven, six days."
en_AU_Hospitality_1585411,channel1,8,165.0,189.0,"So we absolutely could offer you one of our other suites, we could offer it one of the luxury suites, so not quite the penthouse, not quite as extravagant and spacious, still quite roomy in its own right, it would be on the floor below, still with an amazing view of the beach, still easily and comfortably fit for people."
en_AU_Hospitality_1585411,channel1,9,189.0,195.0,But we would need that penthouse to be vacated by the following Sunday.
en_AU_Hospitality_1585411,channel1,10,219.0,238.0,"Really, really good question."
en_AU_Hospitality_1585411,channel1,11,238.0,255.0,"So in terms of being adaptable for the elderly, we really do pride ourselves on being able to take care of our customers. So we already have shower chairs, we have attachable handlebars for getting in and out of the shower."
en_AU_Hospitality_1585411,channel1,12,255.0,282.0,"We also have anti slip mats already in place in the bathrooms, as well as we can install additional railings around the toilet to help with getting on and off. And if you need any help with with beds or anything like that we have we have a bunch of equipment to help assist in making their stay as comfortable and as easy as possible."
en_AU_Hospitality_1585411,channel1,13,285.0,287.0,Thank you.
en_AU_Hospitality_1585411,channel1,14,316.0,342.0,"Absolutely, so firstly I'd like to say congratulations to them 47 years married is is definitely an achievement and that's that's awesome to hear in terms of mobility towards the actual room itself the penthouse suite being the only room on that floor is directly across from the elevators so there are there are lifts straight to the room."
en_AU_Hospitality_1585411,channel1,15,343.0,349.0,For if you were intending to stay past that Sunday cut off date.
en_AU_Hospitality_1585411,channel1,16,349.0,358.0,We could try and get one of the luxury suites booked for you close to the elevator so they're not having to to travel as far on foot.
en_AU_Hospitality_1585411,channel1,17,358.0,364.0,"But yeah, we can try and accommodate you as best as possible in that regard."
en_AU_Hospitality_1585411,channel1,18,372.0,401.0,"Yeah, so in the penthouse, it is honestly an amazing room it's honestly a whole experience. So as you walk in, you have the sort of the living room and the kitchen island, and it leads out onto the balcony with glass doors so you can see it."
en_AU_Hospitality_1585411,channel1,19,401.0,405.0,Without having to freeze in winter and things like that.
en_AU_Hospitality_1585411,channel1,20,405.0,412.0,There is rooms on this the ground level of the penthouse suite.
en_AU_Hospitality_1585411,channel1,21,412.0,421.0,There is also another sort of think of it as the master bedroom in the loft that it is only accessible by stairs.
en_AU_Hospitality_1585411,channel1,22,422.0,438.0,"However, so in this scenario maybe that could be yours and your wife's room and that has on suite bathroom as well for the bedrooms down on the ground floor as you walk in there on the right on the opposite side of the kitchen."
en_AU_Hospitality_1585411,channel1,23,438.0,458.0,"It also has an on suite bathroom, extremely spacious, we can fit whatever bed configuration you'd like, we can fit up to a California king sized mattress in that room so plenty of space for the grandparents or the parents so."
en_AU_Hospitality_1585411,channel1,24,468.0,473.0,Thank you.
en_AU_Hospitality_1585411,channel1,25,498.0,515.0,Absolutely so we have a 24 seven chef or we have a 24 seven kitchen with world class chefs operating at all hours of the day in terms of availability for food being in the penthouse suite.
en_AU_Hospitality_1585411,channel1,26,515.0,525.0,We would be able to customize your service to whatever their dietary requirements are or even their hunger pangs at one or two a.m.
en_AU_Hospitality_1585411,channel1,27,525.0,540.0,So yeah the chef would absolutely cater for any dietary requirements they have and our service would come and bring the food to them whenever and whatever they would like.
en_AU_Hospitality_1585411,channel1,28,540.0,555.0,Yes absolutely so there's a full sized double fridge with a freezer drawer in it and we can also accommodate with additional refrigerated storage if necessary.
en_AU_Hospitality_1585411,channel1,29,555.0,578.0,No absolutely so in the penthouse suite we do not like telling people no so it's sort of up to your discretion you have the freedom to bring in and drink or eat whatever you would like.
en_AU_Hospitality_1585411,channel1,30,578.0,607.0,There's not really any restrictions on anything so long as it doesn't impact customers on the on another floor so there's quite a bit of freedom there.
en_AU_Hospitality_1585411,channel1,31,608.0,623.0,Absolutely so our early check in options are rooms are usually ready by about seven or eight a.m. it does vary a little bit with the penthouse suite just you know based on the the size itself.
en_AU_Hospitality_1585411,channel1,32,623.0,632.0,But I will liaise personally with the cleaners to make sure that the room is spic and span ready for you as early as is necessary.
en_AU_Hospitality_1585411,channel1,33,632.0,648.0,So you just let us know your travel schedule and we'll sort of cater around you and this includes the late checkout as well on the Sunday so long as you're out by say maybe three p.m. to five p.m.
en_AU_Hospitality_1585411,channel1,34,648.0,650.0,There'll be no issues there.
en_AU_Hospitality_1585411,channel1,35,662.0,688.0,Absolutely so we do have one condition with bringing the guests is you just have to register them to the check-in check-in book prior to their arrival.
en_AU_Hospitality_1585411,channel1,36,688.0,699.0,But they don't need to pay any extra there'll be no additional cost to yourself just just for our insurance and safety purposes we have to have a log of how many people are in the penthouse at any given time.
en_AU_Hospitality_1585411,channel1,37,699.0,717.0,In terms of your ability to host the the guests absolutely so we have a very very generous kitchen and living room sort of combined area as as you walk in on that ground floor and the balcony itself does have a barbecue area.
en_AU_Hospitality_1585411,channel1,38,717.0,737.0,And an adjoining pool so there's heaps of space for you to sort of enjoy that al fresco area enjoy the views enjoy the breeze while hosting the party for you and your guests.
en_AU_Hospitality_1585411,channel1,39,737.0,746.0,Yeah.
en_AU_Hospitality_1585411,channel1,40,746.0,754.0,Yeah so we I can see here we can give it to you for $1200 total.
en_AU_Hospitality_1585411,channel1,41,754.0,778.0,We're taking a bit off the price there just to to sort of commemorate your your partners parents 47th anniversary and naturally we'll have some some lovely gifts and some bannering and balloons and things as as you enter the room as well.
en_AU_Hospitality_1585411,channel1,42,778.0,780.0,You too sir see you later.
en_AU_Hospitality_1585411,channel2,1,0.0,27.76,"Hi there, yes I've just come to make a, I want to make a book home with you and I'm"
en_AU_Hospitality_1585411,channel2,2,27.76,36.64,"a guest and I'll be arriving next Tuesday. We'll be arriving. So there's a few things,"
en_AU_Hospitality_1585411,channel2,3,36.64,49.04,a few requests that I have please. I'd like to upgrade our room. We're doing a special
en_AU_Hospitality_1585411,channel2,4,49.04,62.24,occasion for our grandparents and we need to include them in our room. It's a pretty special
en_AU_Hospitality_1585411,channel2,5,62.24,74.24,time for them. So is it possible to have my wife and I and her parents in one room? Is that a
en_AU_Hospitality_1585411,channel2,6,74.24,85.44,possibility?
en_AU_Hospitality_1585411,channel2,7,104.24,119.24,"Oh, great, that's fantastic."
en_AU_Hospitality_1585411,channel2,8,119.24,121.24,Are they available next Tuesday?
en_AU_Hospitality_1585411,channel2,9,137.24,139.24,How long is it available for when is the next booking?
en_AU_Hospitality_1585411,channel2,10,149.24,165.24,"Okay, and if we wanted to extend our stay, what would be the situation then?"
en_AU_Hospitality_1585411,channel2,11,179.24,201.24,"Okay, now we're coming to a little bit, it's kind of sensitive."
en_AU_Hospitality_1585411,channel2,12,201.24,220.24,"So the parents need care for showers, shower stalls, and then the toilet they need to have an adapter or something for them to be able to go to the toilet."
en_AU_Hospitality_1585411,channel2,13,220.24,233.24,"They're pretty old and one of the availability is for shower chairs or toilet seats, adjustments that you have for aged people."
en_AU_Hospitality_1585411,channel2,14,250.24,260.24,Okay.
en_AU_Hospitality_1585411,channel2,15,280.24,294.24,"Okay, and so this sounds really good. I mean, it's a big concern for us because it is their special occasion."
en_AU_Hospitality_1585411,channel2,16,294.24,306.24,"The actual occasion is their 47th wedding anniversary, so that's pretty special for them. So we want to look after them."
en_AU_Hospitality_1585411,channel2,17,306.24,318.24,"Now, the next thing I need to know about the stairwell, you have a stairwell, you have lifts, how will they be looked after in that regard?"
en_AU_Hospitality_1585411,channel2,18,336.24,364.24,Okay.
en_AU_Hospitality_1585411,channel2,19,364.24,370.24,That's great. Thank you. What about the actual paint house suite? That sounds fantastic.
en_AU_Hospitality_1585411,channel2,20,370.24,380.24,Is it a separate room that they have? Is it swimming pools or spas? Is it a barbecue? What do you have for a paint house suite?
en_AU_Hospitality_1585411,channel2,21,394.24,422.24,Okay.
en_AU_Hospitality_1585411,channel2,22,422.24,450.24,Okay.
en_AU_Hospitality_1585411,channel2,23,450.24,472.24,"Thank you very much. That's really good. Now, the next question is just food. They can be a little bit fast in food in two areas."
en_AU_Hospitality_1585411,channel2,24,472.24,480.24,One is the actual content of the food. The other one is that sometimes they'll want food that's ridiculous.
en_AU_Hospitality_1585411,channel2,25,480.24,486.24,"Well, we think it's ridiculous like one, two in the morning, especially our mom."
en_AU_Hospitality_1585411,channel2,26,486.24,498.24,"And what are the options then? A, for us regulating what type of food that they have and B, do you do services at 1, 2 o'clock in the morning?"
en_AU_Hospitality_1585411,channel2,27,516.24,536.24,Okay.
en_AU_Hospitality_1585411,channel2,28,536.24,556.24,And is there a fridge in the paint house suite?
en_AU_Hospitality_1585411,channel2,29,556.24,566.24,"Okay. Now, what about alcohol? Do you allow alcohol in your rooms or is there no alcohol?"
en_AU_Hospitality_1585411,channel2,30,566.24,588.24,Paint house suite.
en_AU_Hospitality_1585411,channel2,31,588.24,594.24,"Okay. Now, that's great. Now, the next thing we need to know is,"
en_AU_Hospitality_1585411,channel2,32,594.24,606.24,"look, it's pretty fickle. So we hopefully be able to check in early. Is there an option to check in or if need be late to check in?"
en_AU_Hospitality_1585411,channel2,33,606.24,634.24,So are there options?
en_AU_Hospitality_1585411,channel2,34,634.24,652.24,Okay.
en_AU_Hospitality_1585411,channel2,35,652.24,660.24,"And that's great. Now, that's very good information. I think that's a good one."
en_AU_Hospitality_1585411,channel2,36,660.24,670.24,"So one other question. Are we allowed, you know, as I said, it's just an occasion, are we allowed to bring up guests and have a bit of a party or something on there?"
en_AU_Hospitality_1585411,channel2,37,670.24,698.24,Is there an area at a deck area or something like that that we can bring people up?
en_AU_Hospitality_1585411,channel2,38,698.24,726.24,Okay.
en_AU_Hospitality_1585411,channel2,39,726.24,746.24,"Okay. That's great. Thank you. If I can confirm the book in place. So there's four, four adults for their parents. And what does the cost be?"
en_AU_Hospitality_1585411,channel2,40,746.24,770.24,Okay.
en_AU_Hospitality_1585411,channel2,41,770.24,780.24,That's great. Thank you very much for your information and how helpful you are. We really appreciate that. Have a great day.
en_AU_Hospitality_1585411,channel2,42,780.24,796.24,Bye-bye.
