call_id,channel,segment_id,start_time,end_time,text
en_CA_Entertainment_1592240,channel1,1,0.0,15.04,"Hello, thank you for calling the ticket office."
en_CA_Entertainment_1592240,channel1,2,15.04,16.04,My name is Bob.
en_CA_Entertainment_1592240,channel1,3,16.04,18.04,How can I help you today?
en_CA_Entertainment_1592240,channel1,4,46.04,63.32,"Oh, there is no trouble at all, ma'am."
en_CA_Entertainment_1592240,channel1,5,63.32,65.4,We can definitely help you out with that.
en_CA_Entertainment_1592240,channel1,6,65.4,67.04,That only takes a few minutes right here.
en_CA_Entertainment_1592240,channel1,7,67.04,69.04,We can do it all online.
en_CA_Entertainment_1592240,channel1,8,69.04,70.28,No need to come to the office.
en_CA_Entertainment_1592240,channel1,9,76.04,86.04,"Well, I just need the ticket number, please."
en_CA_Entertainment_1592240,channel1,10,86.04,100.04,Since you've already given us your name.
en_CA_Entertainment_1592240,channel1,11,100.04,101.04,"Okay, thank you very much."
en_CA_Entertainment_1592240,channel1,12,101.04,102.04,I have it down here.
en_CA_Entertainment_1592240,channel1,13,102.04,104.04,You're in a party of two.
en_CA_Entertainment_1592240,channel1,14,104.04,105.04,Is that correct?
en_CA_Entertainment_1592240,channel1,15,105.04,106.04,Yes.
en_CA_Entertainment_1592240,channel1,16,106.04,109.04,You can text yourself or you want to change the ticket for both.
en_CA_Entertainment_1592240,channel1,17,135.04,140.04,"Oh, well, I can definitely do that."
en_CA_Entertainment_1592240,channel1,18,140.04,142.04,I'll just need his information here.
en_CA_Entertainment_1592240,channel1,19,142.04,146.04,I'll take it down and we'll make the changes right now.
en_CA_Entertainment_1592240,channel1,20,146.04,147.04,There is no extra cost.
en_CA_Entertainment_1592240,channel1,21,147.04,150.04,"If you'd like to stick with the same seats that you had prior,"
en_CA_Entertainment_1592240,channel1,22,150.04,164.04,or would you like to potentially upgrade to something more premium?
en_CA_Entertainment_1592240,channel1,23,164.04,169.04,"Well, it's only an extra $25 per seat, which is not actually too bad."
en_CA_Entertainment_1592240,channel1,24,169.04,172.04,You get VIP seating and it's very close in front.
en_CA_Entertainment_1592240,channel1,25,172.04,177.04,You'll be able to see the entire show at a great distance
en_CA_Entertainment_1592240,channel1,26,177.04,179.04,and you'll be able to see it.
en_CA_Entertainment_1592240,channel1,27,179.04,191.04,It's very good for you.
en_CA_Entertainment_1592240,channel1,28,191.04,192.04,"Yes, we can."
en_CA_Entertainment_1592240,channel1,29,192.04,194.04,That requires a few minutes here.
en_CA_Entertainment_1592240,channel1,30,194.04,202.04,Is there any other special accommodations you'd like in terms of we do offer food selections
en_CA_Entertainment_1592240,channel1,31,202.04,207.04,that you can use food vouchers that can be used at some of our kiosks
en_CA_Entertainment_1592240,channel1,32,207.04,210.04,outside during the intermission or things like that?
en_CA_Entertainment_1592240,channel1,33,210.04,221.04,Would you like to know any more information about that?
en_CA_Entertainment_1592240,channel1,34,221.04,230.04,"Okay, yes."
en_CA_Entertainment_1592240,channel1,35,230.04,237.04,Would the seat is seated next to you in the premium seating section?
en_CA_Entertainment_1592240,channel1,36,237.04,239.04,"Okay, yes, we do have that available."
en_CA_Entertainment_1592240,channel1,37,239.04,242.04,Just give me a second to check here.
en_CA_Entertainment_1592240,channel1,38,242.04,247.04,"Yes, so what we would need is we would need their first and last name and information,"
en_CA_Entertainment_1592240,channel1,39,247.04,266.04,as well as there would be an extra cost for those seat tickets as well.
en_CA_Entertainment_1592240,channel1,40,266.04,269.04,"Okay, yep, we definitely got that available here"
en_CA_Entertainment_1592240,channel1,41,269.04,274.04,and I got the information seated right next to you in your husband.
en_CA_Entertainment_1592240,channel1,42,274.04,279.04,So you have premium seating as well as four seats that we've changed.
en_CA_Entertainment_1592240,channel1,43,279.04,284.04,So basically the additional charges that we're looking at is for the two additional fees
en_CA_Entertainment_1592240,channel1,44,284.04,287.04,"for your husband and you for the premium seating,"
en_CA_Entertainment_1592240,channel1,45,287.04,291.04,as well as the full price tickets for Melody and Tom.
en_CA_Entertainment_1592240,channel1,46,291.04,309.04,Is that correct?
en_CA_Entertainment_1592240,channel1,47,309.04,315.04,"Oh no, we email all these tickets information the day of the actual show"
en_CA_Entertainment_1592240,channel1,48,315.04,318.04,so you will be able to keep them on your phone
en_CA_Entertainment_1592240,channel1,49,318.04,321.04,"or print them out, whichever is at your leisure."
en_CA_Entertainment_1592240,channel1,50,321.04,323.04,They scan them at the door and you're allowed in.
en_CA_Entertainment_1592240,channel1,51,323.04,326.04,Somebody will actually take you to your seat since you're in premium seating.
en_CA_Entertainment_1592240,channel1,52,326.04,346.04,VIP.
en_CA_Entertainment_1592240,channel1,53,346.04,353.04,"Back door or backstage passes, that's what you're asking?"
en_CA_Entertainment_1592240,channel1,54,353.04,359.04,"Okay, yes, it's not included in your seating that you have,"
en_CA_Entertainment_1592240,channel1,55,359.04,375.04,"but for an extra fee it is something that we can offer for you, yes."
en_CA_Entertainment_1592240,channel1,56,375.04,389.04,They'll be emailed to you with all the information that you can use.
en_CA_Entertainment_1592240,channel1,57,389.04,392.04,I'll email it to you with the confirmation of the seating
en_CA_Entertainment_1592240,channel1,58,392.04,395.04,and arrangements that we have created today.
en_CA_Entertainment_1592240,channel1,59,395.04,399.04,So you'll get all that information with the email to you as well as text message.
en_CA_Entertainment_1592240,channel1,60,399.04,402.04,You'll be able to use them on many of the kiosks since you're premium seating.
en_CA_Entertainment_1592240,channel1,61,402.04,408.04,You do have that extra discount that we do give to our premium seating members.
en_CA_Entertainment_1592240,channel1,62,408.04,415.04,Thank you.
en_CA_Entertainment_1592240,channel1,63,438.04,451.04,"I'm happy to hear that, man."
en_CA_Entertainment_1592240,channel1,64,451.04,454.04,"Now, that's what we strive for as customer excellence"
en_CA_Entertainment_1592240,channel1,65,454.04,458.04,and to be able to satisfy all of our people that are attending the shows.
en_CA_Entertainment_1592240,channel1,66,458.04,460.04,You'll really enjoy this show.
en_CA_Entertainment_1592240,channel1,67,460.04,463.04,This is a show that I've seen a few times with my own family.
en_CA_Entertainment_1592240,channel1,68,463.04,466.04,"Every time that I go back, they love it and love it and love it."
en_CA_Entertainment_1592240,channel1,69,466.04,467.04,So they keep telling me that.
en_CA_Entertainment_1592240,channel1,70,467.04,470.04,So I'm sure that you'll have a great time with your friends and your husband.
en_CA_Entertainment_1592240,channel1,71,470.04,478.04,"You'll enjoy the food, have a time out to enjoy this theater,"
en_CA_Entertainment_1592240,channel1,72,478.04,480.04,and you'll have a great time.
en_CA_Entertainment_1592240,channel1,73,480.04,481.04,"I guarantee you, man."
en_CA_Entertainment_1592240,channel1,74,496.04,509.04,You are very welcome.
en_CA_Entertainment_1592240,channel1,75,509.04,511.04,And I hope that you have a great day as well.
en_CA_Entertainment_1592240,channel1,76,511.04,515.04,Thank you very much for calling and have a great day.
en_CA_Entertainment_1592240,channel1,77,515.04,516.04,Bye now.
en_CA_Entertainment_1592240,channel1,78,526.04,529.04,Thank you.
en_CA_Entertainment_1592240,channel2,1,0.0,29.12,"Well, my name is Dorothy Brown and I had purchased online some tickets for Shrek."
en_CA_Entertainment_1592240,channel2,2,29.44,36.64,"I do want to use these tickets, but I was wondering if it was possible that I could,"
en_CA_Entertainment_1592240,channel2,3,36.64,44.88,I have originally bought these tickets as a matinee and I would like to take in the evening show
en_CA_Entertainment_1592240,channel2,4,44.88,53.28,instead if that would be possible. Do I have to come to the actual office? Do I have to pay
