call_id,channel,segment_id,start_time,end_time,text
en_AU_Food_1585413,channel1,1,0.0,20.72,"Hello, this is Jim with Ultimate Food and Catering, how can I help you today?"
en_AU_Food_1585413,channel1,2,30.0,55.16,"Absolutely, hit me with anything, any questions that are on your mind and I'll have the answers"
en_AU_Food_1585413,channel1,3,55.16,56.16,"for you, mate."
en_AU_Food_1585413,channel1,4,56.16,79.52,"So, we can cater for up to a thousand people per event and we can do, you know, we can downsize"
en_AU_Food_1585413,channel1,5,79.52,84.4,as well to sort of fit your needs but we currently have the staff and the capability
en_AU_Food_1585413,channel1,6,84.4,88.6,to staff to cater for a thousand people at the moment.
en_AU_Food_1585413,channel1,7,114.4,133.56,"Absolutely, so all of our food is actually made to order and our chefs are really, really"
en_AU_Food_1585413,channel1,8,133.56,140.76,"our world class, so any sort of dietary restriction we can cater to whether it be vegetarian, pescatarian,"
en_AU_Food_1585413,channel1,9,140.76,151.08,"vegan, ovarian, carnivore, omnivore, halal, kosher, anything that you need we can provide"
en_AU_Food_1585413,channel1,10,151.08,151.4,for.
en_AU_Food_1585413,channel1,11,170.76,182.36,"Really good question there, so we do offer two different packages, so we can have the"
en_AU_Food_1585413,channel1,12,182.36,187.04,food pre-made and then just delivered to you and we can provide the catering service
en_AU_Food_1585413,channel1,13,187.04,194.28,"that way or we do also have, it's kind of like a food truck set up where if you've"
en_AU_Food_1585413,channel1,14,194.28,200.4,"already got a venue in mind and this space allowing, we could make the food for you on"
en_AU_Food_1585413,channel1,15,200.4,203.88,"site freshly done, I personally would recommend that."
en_AU_Food_1585413,channel1,16,203.88,210.44,I think the food is just so much more enjoyable and fresh and flavorful when you get it fresh
en_AU_Food_1585413,channel1,17,210.44,214.84,out of the trucks but obviously it does depend on what sort of venue that you're looking
en_AU_Food_1585413,channel1,18,214.84,221.24,"at for the team meeting but in terms of answering your question, you would have"
en_AU_Food_1585413,channel1,19,221.32,231.84,"to be upfront about the orders in both cases, not so much with the fresh food trucks, you"
en_AU_Food_1585413,channel1,20,231.84,236.72,would just have to let us know the dietary requirements and any allergies and that sort
en_AU_Food_1585413,channel1,21,236.72,241.88,of stuff and then for the actual pre-made catering order then we would have to know
en_AU_Food_1585413,channel1,22,241.88,243.64,numbers for specific orders.
en_AU_Food_1585413,channel1,23,251.24,276.68,"Absolutely, so for the Saturday, let me just check the calendar real quick, so this Saturday"
en_AU_Food_1585413,channel1,24,276.76,283.04,"coming up, it's actually not available, we've got another corporate group that has booked"
en_AU_Food_1585413,channel1,25,283.04,288.32,"that, however the next Saturday I can block that out and keep that reserved for you guys"
en_AU_Food_1585413,channel1,26,288.32,290.6,if you'd be happy to go ahead with that.
en_AU_Food_1585413,channel1,27,306.68,322.96,"No, I don't mind you asking it all, it's a really good question, it's probably one of"
en_AU_Food_1585413,channel1,28,322.96,330.8,"the more important questions, so we do do our pricing per person and the price per person"
