call_id,channel,segment_id,start_time,end_time,text
en_CA_DeliveryService_1590620,channel1,1,0.0,25.0,"Hello, Canada Post, I want to help you."
en_CA_DeliveryService_1590620,channel1,2,25.0,38.0,"Okay, one moment, please."
en_CA_DeliveryService_1590620,channel1,3,38.0,42.0,I'm going to open our tracking.
en_CA_DeliveryService_1590620,channel1,4,42.0,47.0,"Okay, do you have the tracking number on hand?"
en_CA_DeliveryService_1590620,channel1,5,47.0,54.0,"Okay, please read it out to me and I'll repeat it back to you."
en_CA_DeliveryService_1590620,channel1,6,55.0,70.0,"X1-8-T, B5-1-6, MZHM, okay, got it."
en_CA_DeliveryService_1590620,channel1,7,70.0,88.0,"Okay, sure, one second, let me just pull it up."
en_CA_DeliveryService_1590620,channel1,8,88.0,91.0,I understand.
en_CA_DeliveryService_1590620,channel1,9,91.0,108.0,"Okay, I see that it's in the sorting center in Mississauga and that it's meant to be going to Ottawa."
en_CA_DeliveryService_1590620,channel1,10,108.0,127.0,It's scheduled to be loaded onto the truck today.
en_CA_DeliveryService_1590620,channel1,11,127.0,134.0,"Yeah, I would assume it would arrive more probably afternoon."
en_CA_DeliveryService_1590620,channel1,12,134.0,142.0,"As you know, there's been some rolling strikes with our staff and unfortunately that has caused some delays."
en_CA_DeliveryService_1590620,channel1,13,142.0,145.0,I do apologize for that.
en_CA_DeliveryService_1590620,channel1,14,145.0,165.0,"Unfortunately, it's impacting everyone negatively and I apologize that we're not meeting your needs."
en_CA_DeliveryService_1590620,channel1,15,165.0,173.0,"Unfortunately, once it's already in that pipeline, we can't remove it."
en_CA_DeliveryService_1590620,channel1,16,173.0,184.0,It's kind of like it would have to be done when the package was dropped off in the first place at a service center.
en_CA_DeliveryService_1590620,channel1,17,184.0,198.0,"So unfortunately, we can't change the system that it's already in that pipeline."
en_CA_DeliveryService_1590620,channel1,18,198.0,204.0,"Yeah, unfortunately."
en_CA_DeliveryService_1590620,channel1,19,204.0,219.0,"I wish we could do that for you, but unfortunately our system isn't set up to change the service after the package has been accepted."
en_CA_DeliveryService_1590620,channel1,20,219.0,231.0,But what I can do is I can send you a link that shows more detailed information about the tracking.
en_CA_DeliveryService_1590620,channel1,21,231.0,244.0,Would that be something you would be interested in?
en_CA_DeliveryService_1590620,channel1,22,244.0,246.0,Right.
en_CA_DeliveryService_1590620,channel1,23,246.0,261.0,"Okay, let me get that prepared for you. Just give me one moment here."
en_CA_DeliveryService_1590620,channel1,24,261.0,273.0,"Okay, and I'm going to need your email address so that I can send this to you if you don't mind."
en_CA_DeliveryService_1590620,channel1,25,273.0,301.0,"Okay, I've got it."
en_CA_DeliveryService_1590620,channel1,26,301.0,310.0,It's just going to show you more detail than you would normally see in the Canada Post when you go to track a package.
en_CA_DeliveryService_1590620,channel1,27,310.0,323.0,It's still through Canada Post. It's just a more detailed look like you'll be able to track the location of the last mile truck as it's headed to your office.
en_CA_DeliveryService_1590620,channel1,28,323.0,336.0,"And that way, you know, we can also set up alerts so that it will send you a text when it's, you know, say 10 stops away."
en_CA_DeliveryService_1590620,channel1,29,336.0,347.0,"And then the office staff would be able to, you'd be able to alert them that it's coming."
en_CA_DeliveryService_1590620,channel1,30,347.0,376.0,"Again, I do apologize for the delay, but hopefully at least knowing exactly where the packages will be helpful to you."
en_CA_DeliveryService_1590620,channel1,31,376.0,389.0,"Definitely. Yes, let me give you the service center."
en_CA_DeliveryService_1590620,channel1,32,389.0,398.0,I have a direct contact that's in the Ottawa dispatch center.
