call_id,channel,segment_id,start_time,end_time,text
en_AU_Telecom_1590917,channel1,1,0.0,18.14,"Good afternoon and welcome to Telstra, customer support and billing, this is Tom, how can"
en_AU_Telecom_1590917,channel1,2,18.14,18.64,I help you?
en_AU_Telecom_1590917,channel1,3,30.0,39.92,"No worries. Well, first of all, thanks so much for staying with us for the year that"
en_AU_Telecom_1590917,channel1,4,39.92,43.6,"obviously means you've enjoyed it, which I hope. So I can bring up your account and"
en_AU_Telecom_1590917,channel1,5,43.6,51.32,see your account details. Could you please confirm the third letter of the email address
en_AU_Telecom_1590917,channel1,6,51.32,59.72,"of your partner? T, perfect. Because you went through the verification with the"
en_AU_Telecom_1590917,channel1,7,59.72,62.76,"automated system, I've already got your details here and I'm just going to need the"
en_AU_Telecom_1590917,channel1,8,62.76,66.68,last digit of your postcode before you moved houses.
en_AU_Telecom_1590917,channel1,9,69.96,75.36,"T, perfect. Great. Thanks so much for confirming those details, Laura. I can"
en_AU_Telecom_1590917,channel1,10,75.36,79.92,"see, wow, you have been with us for quite a long time. That's close to 15"
en_AU_Telecom_1590917,channel1,11,79.92,85.56,"years. Before we get started, could you just let me know what you've enjoyed"
en_AU_Telecom_1590917,channel1,12,85.56,88.28,about Telstra to keep you around for a second?
en_AU_Telecom_1590917,channel1,13,88.28,110.92,"Awesome. That's great to hear. Well, yeah, we do cover 98% of Australia and regional"
en_AU_Telecom_1590917,channel1,14,111.08,120.6,"areas, particularly in Victoria, where you're located, our priority. Well, the other 2%"
en_AU_Telecom_1590917,channel1,15,121.32,127.24,they're uninhabitable. That's the red centre. Not many people are going to be needing
en_AU_Telecom_1590917,channel1,16,127.24,134.76,mobile service out there. So you mentioned you want to upgrade. Is that your mobile phone
en_AU_Telecom_1590917,channel1,17,134.76,138.28,or your landline or your internet plan? Which service are you looking to upgrade?
en_AU_Telecom_1590917,channel1,18,141.88,147.4,"Okay. I do see that you've actually got your internet service with us too. So again,"
en_AU_Telecom_1590917,channel1,19,147.4,154.84,"thanks very much. You are on the Telstra plus 88 bundle, which does include"
en_AU_Telecom_1590917,channel1,20,154.84,162.6,"unlimited calls, unlimited data. However, we do have a special offer now. We can add"
en_AU_Telecom_1590917,channel1,21,162.6,167.72,a family member in for an extra $10 a month and that will include free
en_AU_Telecom_1590917,channel1,22,167.72,170.44,international calls. Is that something that you're looking for?
en_AU_Telecom_1590917,channel1,23,180.92,186.92,"Yeah, exactly right. So you'll still pay your usual $69 a month plus an extra $10,"
en_AU_Telecom_1590917,channel1,24,186.92,193.4,so $79 for two people. And you get the added bonus of international calls as well.
en_AU_Telecom_1590917,channel1,25,198.68,213.96,"So for that price, yeah, it is just think of it like a plus one to an event for a discounted price."
en_AU_Telecom_1590917,channel1,26,219.88,226.2,Not for that same rate. We can absolutely add you into the family pool so you can pool your
en_AU_Telecom_1590917,channel1,27,226.2,232.2,"data. However, we would need to set up a separate contract for that third family member."
en_AU_Telecom_1590917,channel1,28,233.48,238.44,Think of it sort of like a couple's plan almost because I'm assuming it may be
