call_id,channel,segment_id,start_time,end_time,text
en_CA_Health_1590851,channel1,1,0.0,7.0,"Center as well, center."
en_CA_Health_1590851,channel1,2,7.0,20.0,How may I help you?
en_CA_Health_1590851,channel1,3,20.0,47.0,"Okay, can I grab your last name and just make sure I have your profile loaded here."
en_CA_Health_1590851,channel1,4,48.0,58.0,And your date of birth.
en_CA_Health_1590851,channel1,5,58.0,62.0,Okay.
en_CA_Health_1590851,channel1,6,62.0,64.0,"Oh yeah, Susan got it."
en_CA_Health_1590851,channel1,7,64.0,65.0,Okay.
en_CA_Health_1590851,channel1,8,65.0,66.0,Let's see.
en_CA_Health_1590851,channel1,9,66.0,76.0,So Dr. B is does have some availability late next week.
en_CA_Health_1590851,channel1,10,76.0,91.0,But only late in the afternoon. Does that work for you?
en_CA_Health_1590851,channel1,11,91.0,95.0,Both Thursday and Friday.
en_CA_Health_1590851,channel1,12,95.0,109.0,Dr. B has 330 and 430.
en_CA_Health_1590851,channel1,13,109.0,111.0,"Okay, sure."
en_CA_Health_1590851,channel1,14,111.0,122.0,I'll put you in there.
en_CA_Health_1590851,channel1,15,122.0,129.0,Okay.
en_CA_Health_1590851,channel1,16,129.0,143.0,"I can see a bunch of them on here, but how about you tell me which of them that you need refills for?"
en_CA_Health_1590851,channel1,17,143.0,147.0,"Okay, is that the 10 or the 30 milligram?"
en_CA_Health_1590851,channel1,18,147.0,153.0,Okay.
en_CA_Health_1590851,channel1,19,153.0,165.0,Okay.
en_CA_Health_1590851,channel1,20,165.0,169.0,Was that the patch of the cream?
en_CA_Health_1590851,channel1,21,169.0,176.0,Okay.
en_CA_Health_1590851,channel1,22,176.0,180.0,"Right. Okay. And those are the, those are the five milligram, right?"
en_CA_Health_1590851,channel1,23,180.0,205.0,Okay.
en_CA_Health_1590851,channel1,24,205.0,215.0,"Yeah, that's a really good question."
en_CA_Health_1590851,channel1,25,215.0,224.0,I'm going to flag that for Dr. B so that he can discuss that with you at the appointment.
en_CA_Health_1590851,channel1,26,224.0,228.0,"But you mentioned 10 years, that's been a long time."
en_CA_Health_1590851,channel1,27,228.0,242.0,I'm thinking we should probably send you for labs before your appointment just to make sure that it's the correct dose for you.
en_CA_Health_1590851,channel1,28,242.0,251.0,"Okay, so I'm"
en_CA_Health_1590851,channel1,29,251.0,258.0,"just because it changes over time, I think it would be good to do the labs."
en_CA_Health_1590851,channel1,30,258.0,264.0,I'm going to send you a requisition to the email I have on file.
en_CA_Health_1590851,channel1,31,264.0,273.0,And we'll just make sure that we have that make sure that you do that at least a week before it's next week.
en_CA_Health_1590851,channel1,32,273.0,285.0,"Okay, so you're going to have to do it in the next couple of days, unfortunately, just to make sure we have the results ready to discuss with Dr. B next Friday."
en_CA_Health_1590851,channel1,33,285.0,308.0,Yeah.
en_CA_Health_1590851,channel1,34,308.0,315.0,Do you have enough doses to last until Friday?
en_CA_Health_1590851,channel1,35,315.0,323.0,Okay.
en_CA_Health_1590851,channel1,36,323.0,332.0,"Okay, Dr. B is going to want to discuss all of the prescriptions with you when you meet with him."
en_CA_Health_1590851,channel1,37,332.0,346.0,"But I will ask him to expedite the well buterin so that you can pick that up probably if not tomorrow, the next day it'll be in."
en_CA_Health_1590851,channel1,38,346.0,351.0,So that way you won't run out.
en_CA_Health_1590851,channel1,39,351.0,359.0,But then he'll want to do a medication review with you when you meet on Friday.
en_CA_Health_1590851,channel1,40,359.0,381.0,"Yeah, so at least I have a list of all the prescriptions that you want refilled and then you'll discuss that with Dr. B on Friday."
en_CA_Health_1590851,channel1,41,381.0,383.0,Yeah.
en_CA_Health_1590851,channel1,42,383.0,386.0,For sure. Let me just take a look.
en_CA_Health_1590851,channel1,43,386.0,389.0,It's a typical hormone panel.
en_CA_Health_1590851,channel1,44,389.0,399.0,"So no, you don't need to do any fasting. It doesn't need to be first thing in the morning. Anytime is okay."
en_CA_Health_1590851,channel1,45,399.0,412.0,And you'll have to do a urine sample as well. So make sure that you've prepared.
en_CA_Health_1590851,channel1,46,412.0,428.0,"No, it doesn't need to be the first of the day. Just just make sure your tank is full."
en_CA_Health_1590851,channel1,47,428.0,432.0,Yep. For sure.
en_CA_Health_1590851,channel1,48,432.0,438.0,"Yep, yep."
en_CA_Health_1590851,channel1,49,438.0,451.0,"A lot of them are combined on the same vial, but I think it's going to be at least three vials, but no more than five."
en_CA_Health_1590851,channel1,50,451.0,458.0,"Yes, definitely. Have a soda ready for afterwards."
en_CA_Health_1590851,channel1,51,481.0,491.0,Right.
en_CA_Health_1590851,channel1,52,491.0,496.0,So the building that we're currently in.
